n,fill,fill_accesses,fill_bytes,rar,rar_accesses,rar_bytes
10677248,4109.99,1873104914,224772589680,0.00026272,94,11280
10677376,4110.06,1873128978,224775477360,0.000263044,94,11280
10677504,4110.13,1873153042,224778365040,0.00026291,94,11280
10677632,4110.19,1873177106,224781252720,0.000264317,94,11280
10677760,4110.26,1873201170,224784140400,0.000263925,94,11280
10677888,4110.33,1873225234,224787028080,0.00026247,94,11280
10678016,4110.4,1873249298,224789915760,0.000262875,94,11280
10678144,4110.46,1873273362,224792803440,0.000263819,94,11280
10678272,4110.53,1873297426,224795691120,0.000263878,94,11280
10678400,4110.6,1873321490,224798578800,0.0002644,94,11280
10678528,4110.67,1873345554,224801466480,0.000263996,94,11280
10678656,4110.73,1873369618,224804354160,0.000262718,94,11280
10678784,4110.8,1873393682,224807241840,0.000262509,94,11280
10678912,4110.87,1873417746,224810129520,0.000262257,94,11280
10679040,4110.94,1873441810,224813017200,0.000261817,94,11280
10679168,4111,1873465874,224815904880,0.000263034,94,11280
10679296,4111.07,1873489938,224818792560,0.000263147,94,11280
10679424,4111.14,1873514002,224821680240,0.000263621,94,11280
10679552,4111.2,1873538066,224824567920,0.000262465,94,11280
10679680,4111.27,1873562130,224827455600,0.000262525,94,11280
10679808,4111.34,1873586194,224830343280,0.000262611,94,11280
10679936,4111.41,1873610258,224833230960,0.000262835,94,11280
10680064,4111.47,1873634322,224836118640,0.000262698,94,11280
10680192,4111.54,1873658386,224839006320,0.000264376,94,11280
10680320,4111.61,1873682450,224841894000,0.000263538,94,11280
10680448,4111.68,1873706514,224844781680,0.000261974,94,11280
10680576,4111.74,1873730578,224847669360,0.000262463,94,11280
10680704,4111.81,1873754642,224850557040,0.000260909,94,11280
10680832,4111.88,1873778706,224853444720,0.000261731,94,11280
10680960,4111.94,1873802770,224856332400,0.000262066,94,11280
10681088,4112.01,1873826834,224859220080,0.00026188,94,11280
10681216,4112.08,1873850898,224862107760,0.000263027,94,11280
10681344,4112.15,1873874962,224864995440,0.000262224,94,11280
10681472,4112.21,1873899026,224867883120,0.000262925,94,11280
10681600,4112.28,1873923090,224870770800,0.000262282,94,11280
10681728,4112.35,1873947154,224873658480,0.000261645,94,11280
10681856,4112.41,1873971218,224876546160,0.000260863,94,11280
10681984,4112.48,1873995282,224879433840,0.000262364,94,11280
10682112,4112.55,1874019346,224882321520,0.000262281,94,11280
10682240,4112.62,1874043410,224885209200,0.000262469,94,11280
10682368,4112.68,1874067474,224888096880,0.000263433,94,11280
10682496,4112.75,1874091538,224890984560,0.00026272,94,11280
10682624,4112.82,1874115602,224893872240,0.000262033,94,11280
10682752,4112.89,1874139666,224896759920,0.000262446,94,11280
10682880,4112.95,1874163730,224899647600,0.000262998,94,11280
10683008,4113.02,1874187794,224902535280,0.000263798,94,11280
10683136,4113.09,1874211858,224905422960,0.000263919,94,11280
10683264,4113.16,1874235922,224908310640,0.000263818,94,11280
10683392,4113.22,1874259986,224911198320,0.000264718,94,11280
10683520,4113.29,1874284050,224914086000,0.000262774,94,11280
10683648,4113.36,1874308114,224916973680,0.000263162,94,11280
10683776,4113.43,1874332178,224919861360,0.000263376,94,11280
10683904,4113.49,1874356242,224922749040,0.000264262,94,11280
10684032,4113.56,1874380306,224925636720,0.0002635,94,11280
10684160,4113.63,1874404370,224928524400,0.000263231,94,11280
10684288,4113.7,1874428434,224931412080,0.000263308,94,11280
10684416,4113.76,1874452498,224934299760,0.000262837,94,11280
10684544,4113.83,1874476562,224937187440,0.000263188,94,11280
10684672,4113.9,1874500626,224940075120,0.000263293,94,11280
10684800,4113.96,1874524690,224942962800,0.000262434,94,11280
10684928,4114.03,1874548754,224945850480,0.000262674,94,11280
10685056,4114.1,1874572818,224948738160,0.000263371,94,11280
10685184,4114.17,1874596882,224951625840,0.000263204,94,11280
10685312,4114.23,1874620946,224954513520,0.000262965,94,11280
10685440,4114.3,1874645010,224957401200,0.000264471,94,11280
10685568,4114.37,1874669074,224960288880,0.000262251,94,11280
10685696,4114.44,1874693138,224963176560,0.000262089,94,11280
10685824,4114.5,1874717202,224966064240,0.00026322,94,11280
10685952,4114.57,1874741266,224968951920,0.000263668,94,11280
10686080,4114.64,1874765330,224971839600,0.000265427,94,11280
10686208,4114.71,1874789394,224974727280,0.000263504,94,11280
10686336,4114.77,1874813458,224977614960,0.000262674,94,11280
10686464,4114.84,1874837522,224980502640,0.000262556,94,11280
10686592,4114.91,1874861586,224983390320,0.00026301,94,11280
10686720,4114.97,1874885650,224986278000,0.000263304,94,11280
10686848,4115.04,1874909714,224989165680,0.000263607,94,11280
10686976,4115.11,1874933778,224992053360,0.000264426,94,11280
10687104,4115.18,1874957842,224994941040,0.000262025,94,11280
10687232,4115.24,1874981906,224997828720,0.000263132,94,11280
10687360,4115.31,1875005970,225000716400,0.00026296,94,11280
10687488,4115.38,1875030034,225003604080,0.000263071,94,11280
10687616,4115.45,1875054098,225006491760,0.000264108,94,11280
10687744,4115.51,1875078162,225009379440,0.000263136,94,11280
10687872,4115.58,1875102226,225012267120,0.000262389,94,11280
10688000,4115.65,1875126290,225015154800,0.00026232,94,11280
10688128,4115.72,1875150354,225018042480,0.000262157,94,11280
10688256,4115.78,1875174418,225020930160,0.000263413,94,11280
10688384,4115.85,1875198482,225023817840,0.000263166,94,11280
10688512,4115.92,1875222546,225026705520,0.000264954,94,11280
10688640,4115.99,1875246610,225029593200,0.000264327,94,11280
10688768,4116.05,1875270674,225032480880,0.000262623,94,11280
10688896,4116.12,1875294738,225035368560,0.000262258,94,11280
10689024,4116.19,1875318802,225038256240,0.000262633,94,11280
10689152,4116.26,1875342866,225041143920,0.000263654,94,11280
10689280,4116.32,1875366930,225044031600,0.000263231,94,11280
10689408,4116.39,1875390994,225046919280,0.000262997,94,11280
10689536,4116.46,1875415058,225049806960,0.000260949,94,11280
10689664,4116.52,1875439122,225052694640,0.000261942,94,11280
10689792,4116.59,1875463186,225055582320,0.000263703,94,11280
10689920,4116.66,1875487250,225058470000,0.000264007,94,11280
10690048,4116.73,1875511314,225061357680,0.000263221,94,11280
10690176,4116.79,1875535378,225064245360,0.000263933,94,11280
10690304,4116.86,1875559442,225067133040,0.000262518,94,11280
10690432,4116.93,1875583506,225070020720,0.000261809,94,11280
10690560,4117,1875607570,225072908400,0.000261517,94,11280
10690688,4117.06,1875631634,225075796080,0.000262855,94,11280
10690816,4117.13,1875655698,225078683760,0.000263116,94,11280
10690944,4117.2,1875679762,225081571440,0.0002631,94,11280
10691072,4117.26,1875703826,225084459120,0.000263629,94,11280
10691200,4117.33,1875727890,225087346800,0.000264435,94,11280
10691328,4117.4,1875751954,225090234480,0.000262756,94,11280
10691456,4117.47,1875776018,225093122160,0.000262174,94,11280
10691584,4117.53,1875800082,225096009840,0.000262927,94,11280
10691712,4117.6,1875824146,225098897520,0.000263594,94,11280
10691840,4117.67,1875848210,225101785200,0.000263476,94,11280
10691968,4117.74,1875872274,225104672880,0.000264519,94,11280
10692096,4117.8,1875896338,225107560560,0.000261872,94,11280
10692224,4117.87,1875920402,225110448240,0.000261164,94,11280
10692352,4117.94,1875944466,225113335920,0.000263064,94,11280
10692480,4118.01,1875968530,225116223600,0.000263647,94,11280
10692608,4118.07,1875992594,225119111280,0.000263191,94,11280
10692736,4118.14,1876016658,225121998960,0.000263519,94,11280
10692864,4118.21,1876040722,225124886640,0.000262192,94,11280
10692992,4118.27,1876064786,225127774320,0.000262104,94,11280
10693120,4118.34,1876088850,225130662000,0.000262624,94,11280
10693248,4118.41,1876112914,225133549680,0.000262732,94,11280
10693376,4118.48,1876136978,225136437360,0.000262478,94,11280
10693504,4118.54,1876161042,225139325040,0.000263588,94,11280
10693632,4118.61,1876185106,225142212720,0.00026319,94,11280
10693760,4118.68,1876209170,225145100400,0.000262209,94,11280
10693888,4118.75,1876233234,225147988080,0.000262333,94,11280
10694016,4118.81,1876257298,225150875760,0.000262218,94,11280
10694144,4118.88,1876281362,225153763440,0.000262729,94,11280
10694272,4118.95,1876305426,225156651120,0.000262187,94,11280
10694400,4119.01,1876329490,225159538800,0.000263649,94,11280
10694528,4119.08,1876353554,225162426480,0.000263637,94,11280
10694656,4119.15,1876377618,225165314160,0.000263045,94,11280
10694784,4119.22,1876401682,225168201840,0.00026261,94,11280
10694912,4119.28,1876425746,225171089520,0.00026274,94,11280
10695040,4119.35,1876449810,225173977200,0.000263092,94,11280
10695168,4119.42,1876473874,225176864880,0.000262972,94,11280
10695296,4119.49,1876497938,225179752560,0.000262639,94,11280
10695424,4119.55,1876522002,225182640240,0.000263341,94,11280
10695552,4119.62,1876546066,225185527920,0.000263047,94,11280
10695680,4119.69,1876570130,225188415600,0.000261752,94,11280
10695808,4119.75,1876594194,225191303280,0.000261422,94,11280
10695936,4119.82,1876618258,225194190960,0.000261688,94,11280
10696064,4119.89,1876642322,225197078640,0.00026254,94,11280
10696192,4119.96,1876666386,225199966320,0.000262751,94,11280
10696320,4120.02,1876690450,225202854000,0.000263609,94,11280
10696448,4120.09,1876714514,225205741680,0.000263815,94,11280
10696576,4120.16,1876738578,225208629360,0.000263386,94,11280
10696704,4120.23,1876762642,225211517040,0.000262338,94,11280
10696832,4120.29,1876786706,225214404720,0.0002631,94,11280
10696960,4120.36,1876810770,225217292400,0.000264895,94,11280
10697088,4120.43,1876834834,225220180080,0.000262128,94,11280
10697216,4120.49,1876858898,225223067760,0.000263165,94,11280
10697344,4120.56,1876882962,225225955440,0.000263161,94,11280
10697472,4120.63,1876907026,225228843120,0.000262092,94,11280
10697600,4120.7,1876931090,225231730800,0.000262697,94,11280
10697728,4120.76,1876955154,225234618480,0.000262471,94,11280
10697856,4120.83,1876979218,225237506160,0.000262358,94,11280
10697984,4120.9,1877003282,225240393840,0.000262041,94,11280
10698112,4120.97,1877027346,225243281520,0.000262967,94,11280
10698240,4121.03,1877051410,225246169200,0.000262723,94,11280
10698368,4121.1,1877075474,225249056880,0.000263451,94,11280
10698496,4121.17,1877099538,225251944560,0.000263737,94,11280
10698624,4121.23,1877123602,225254832240,0.000263003,94,11280
10698752,4121.3,1877147666,225257719920,0.000261665,94,11280
10698880,4121.37,1877171730,225260607600,0.000262778,94,11280
10699008,4121.44,1877195794,225263495280,0.000262687,94,11280
10699136,4121.5,1877219858,225266382960,0.000263282,94,11280
10699264,4121.57,1877243922,225269270640,0.000263811,94,11280
10699392,4121.64,1877267986,225272158320,0.000263151,94,11280
10699520,4121.7,1877292050,225275046000,0.000262396,94,11280
10699648,4121.77,1877316114,225277933680,0.000262421,94,11280
10699776,4121.84,1877340178,225280821360,0.000262787,94,11280
10699904,4121.91,1877364242,225283709040,0.000264998,94,11280
10700032,4121.97,1877388306,225286596720,0.000263471,94,11280
10700160,4122.04,1877412370,225289484400,0.000263501,94,11280
10700288,4122.11,1877436434,225292372080,0.000261546,94,11280
10700416,4122.18,1877460498,225295259760,0.000261357,94,11280
10700544,4122.24,1877484562,225298147440,0.000261712,94,11280
10700672,4122.31,1877508626,225301035120,0.000262262,94,11280
10700800,4122.38,1877532690,225303922800,0.000263971,94,11280
10700928,4122.45,1877556754,225306810480,0.000263464,94,11280
10701056,4122.51,1877580818,225309698160,0.000263371,94,11280
10701184,4122.58,1877604882,225312585840,0.00026256,94,11280
10701312,4122.65,1877628946,225315473520,0.000262033,94,11280
10701440,4122.72,1877653010,225318361200,0.000264454,94,11280
10701568,4122.78,1877677074,225321248880,0.000263514,94,11280
10701696,4122.85,1877701138,225324136560,0.000266052,94,11280
10701824,4122.92,1877725202,225327024240,0.000263384,94,11280
10701952,4122.99,1877749266,225329911920,0.000262829,94,11280
10702080,4123.05,1877773330,225332799600,0.000262916,94,11280
10702208,4123.12,1877797394,225335687280,0.000262548,94,11280
10702336,4123.19,1877821458,225338574960,0.000265148,94,11280
10702464,4123.25,1877845522,225341462640,0.000263103,94,11280
10702592,4123.32,1877869586,225344350320,0.000264017,94,11280
10702720,4123.39,1877893650,225347238000,0.000261703,94,11280
10702848,4123.46,1877917714,225350125680,0.000262507,94,11280
10702976,4123.52,1877941778,225353013360,0.000262397,94,11280
10703104,4123.59,1877965842,225355901040,0.000263143,94,11280
10703232,4123.66,1877989906,225358788720,0.000262902,94,11280
10703360,4123.73,1878013970,225361676400,0.000262989,94,11280
10703488,4123.79,1878038034,225364564080,0.000262983,94,11280
10703616,4123.86,1878062098,225367451760,0.000263119,94,11280
10703744,4123.93,1878086162,225370339440,0.000262369,94,11280
10703872,4124,1878110226,225373227120,0.000262654,94,11280
10704000,4124.06,1878134290,225376114800,0.000263532,94,11280
10704128,4124.13,1878158354,225379002480,0.000264033,94,11280
10704256,4124.2,1878182418,225381890160,0.000261881,94,11280
10704384,4124.26,1878206482,225384777840,0.000262428,94,11280
10704512,4124.33,1878230546,225387665520,0.000262646,94,11280
10704640,4124.4,1878254610,225390553200,0.000265394,94,11280
10704768,4124.47,1878278674,225393440880,0.00026392,94,11280
10704896,4124.53,1878302738,225396328560,0.000262167,94,11280
10705024,4124.6,1878326802,225399216240,0.000261907,94,11280
10705152,4124.67,1878350866,225402103920,0.000262177,94,11280
10705280,4124.74,1878374930,225404991600,0.000262816,94,11280
10705408,4124.8,1878398994,225407879280,0.000262421,94,11280
10705536,4124.87,1878423058,225410766960,0.000263771,94,11280
10705664,4124.94,1878447122,225413654640,0.000263895,94,11280
10705792,4125.01,1878471186,225416542320,0.000263731,94,11280
10705920,4125.07,1878495250,225419430000,0.00026223,94,11280
10706048,4125.14,1878519314,225422317680,0.000262055,94,11280
10706176,4125.21,1878543378,225425205360,0.000262655,94,11280
10706304,4125.28,1878567442,225428093040,0.000265563,94,11280
10706432,4125.34,1878591506,225430980720,0.000263888,94,11280
10706560,4125.41,1878615570,225433868400,0.000263506,94,11280
10706688,4125.48,1878639634,225436756080,0.000261852,94,11280
10706816,4125.55,1878663698,225439643760,0.000262818,94,11280
10706944,4125.61,1878687762,225442531440,0.000262916,94,11280
10707072,4125.68,1878711826,225445419120,0.000262553,94,11280
10707200,4125.75,1878735890,225448306800,0.000263465,94,11280
10707328,4125.81,1878759954,225451194480,0.000262515,94,11280
10707456,4125.88,1878784018,225454082160,0.000263524,94,11280
10707584,4125.95,1878808082,225456969840,0.000262277,94,11280
10707712,4126.02,1878832146,225459857520,0.000262256,94,11280
10707840,4126.08,1878856210,225462745200,0.000262391,94,11280
10707968,4126.15,1878880274,225465632880,0.000262355,94,11280
10708096,4126.22,1878904338,225468520560,0.000263051,94,11280
10708224,4126.28,1878928402,225471408240,0.000263318,94,11280
10708352,4126.35,1878952466,225474295920,0.000264119,94,11280
10708480,4126.42,1878976530,225477183600,0.000263532,94,11280
10708608,4126.49,1879000594,225480071280,0.00026218,94,11280
10708736,4126.55,1879024658,225482958960,0.000262785,94,11280
10708864,4126.62,1879048722,225485846640,0.000262266,94,11280
10708992,4126.69,1879072786,225488734320,0.000263388,94,11280
10709120,4126.76,1879096850,225491622000,0.000262888,94,11280
10709248,4126.82,1879120914,225494509680,0.000262117,94,11280
10709376,4126.89,1879144978,225497397360,0.000262316,94,11280
10709504,4126.96,1879169042,225500285040,0.000261811,94,11280
10709632,4127.03,1879193106,225503172720,0.000262381,94,11280
10709760,4127.09,1879217170,225506060400,0.000261834,94,11280
10709888,4127.16,1879241234,225508948080,0.000264013,94,11280
10710016,4127.23,1879265298,225511835760,0.000263438,94,11280
10710144,4127.29,1879289362,225514723440,0.000261852,94,11280
10710272,4127.36,1879313426,225517611120,0.000262104,94,11280
10710400,4127.43,1879337490,225520498800,0.000262708,94,11280
10710528,4127.5,1879361554,225523386480,0.000263234,94,11280
10710656,4127.56,1879385618,225526274160,0.000263321,94,11280
10710784,4127.63,1879409682,225529161840,0.000264313,94,11280
10710912,4127.7,1879433746,225532049520,0.00026238,94,11280
10711040,4127.77,1879457810,225534937200,0.000261339,94,11280
10711168,4127.83,1879481874,225537824880,0.000262444,94,11280
10711296,4127.9,1879505938,225540712560,0.000262517,94,11280
10711424,4127.97,1879530002,225543600240,0.000263313,94,11280
10711552,4128.04,1879554066,225546487920,0.000262435,94,11280
10711680,4128.1,1879578130,225549375600,0.000262725,94,11280
10711808,4128.17,1879602194,225552263280,0.000262005,94,11280
10711936,4128.24,1879626258,225555150960,0.00026223,94,11280
10712064,4128.31,1879650322,225558038640,0.00026296,94,11280
10712192,4128.37,1879674386,225560926320,0.000263467,94,11280
10712320,4128.44,1879698450,225563814000,0.000262579,94,11280
10712448,4128.51,1879722514,225566701680,0.000261939,94,11280
10712576,4128.57,1879746578,225569589360,0.000261898,94,11280
10712704,4128.64,1879770642,225572477040,0.000261592,94,11280
10712832,4128.71,1879794706,225575364720,0.000262085,94,11280
10712960,4128.78,1879818770,225578252400,0.000262312,94,11280
10713088,4128.84,1879842834,225581140080,0.000269197,94,11280
10713216,4128.91,1879866898,225584027760,0.000261938,94,11280
10713344,4128.98,1879890962,225586915440,0.000262483,94,11280
10713472,4129.04,1879915026,225589803120,0.000263068,94,11280
10713600,4129.11,1879939090,225592690800,0.000263236,94,11280
10713728,4129.18,1879963154,225595578480,0.000262758,94,11280
10713856,4129.25,1879987218,225598466160,0.000262125,94,11280
10713984,4129.31,1880011282,225601353840,0.000261482,94,11280
10714112,4129.38,1880035346,225604241520,0.00026212,94,11280
10714240,4129.45,1880059410,225607129200,0.000261803,94,11280
10714368,4129.51,1880083474,225610016880,0.000261526,94,11280
10714496,4129.58,1880107538,225612904560,0.000262096,94,11280
10714624,4129.65,1880131602,225615792240,0.000262539,94,11280
10714752,4129.72,1880155666,225618679920,0.000261964,94,11280
10714880,4129.78,1880179730,225621567600,0.000264634,94,11280
10715008,4129.85,1880203794,225624455280,0.000261317,94,11280
10715136,4129.92,1880227858,225627342960,0.000262265,94,11280
10715264,4129.98,1880251922,225630230640,0.000261887,94,11280
10715392,4130.05,1880275986,225633118320,0.000264254,94,11280
10715520,4130.12,1880300050,225636006000,0.000265135,94,11280
10715648,4130.19,1880324114,225638893680,0.000262468,94,11280
10715776,4130.25,1880348178,225641781360,0.000262524,94,11280
10715904,4130.32,1880372242,225644669040,0.000262263,94,11280
10716032,4130.39,1880396306,225647556720,0.000262764,94,11280
10716160,4130.46,1880420370,225650444400,0.000264867,94,11280
10716288,4130.52,1880444434,225653332080,0.000262436,94,11280
10716416,4130.59,1880468498,225656219760,0.000263354,94,11280
10716544,4130.66,1880492562,225659107440,0.000262952,94,11280
10716672,4130.73,1880516626,225661995120,0.000262094,94,11280
10716800,4130.79,1880540690,225664882800,0.000262487,94,11280
10716928,4130.86,1880564754,225667770480,0.00026287,94,11280
10717056,4130.93,1880588818,225670658160,0.000262942,94,11280
10717184,4131,1880612882,225673545840,0.000260859,94,11280
10717312,4131.06,1880636946,225676433520,0.000261059,94,11280
10717440,4131.13,1880661010,225679321200,0.000261422,94,11280
10717568,4131.2,1880685074,225682208880,0.000259987,94,11280
10717696,4131.26,1880709138,225685096560,0.000261681,94,11280
10717824,4131.33,1880733202,225687984240,0.000261525,94,11280
10717952,4131.4,1880757266,225690871920,0.000262649,94,11280
10718080,4131.47,1880781330,225693759600,0.00026299,94,11280
10718208,4131.53,1880805394,225696647280,0.000262232,94,11280
10718336,4131.6,1880829458,225699534960,0.000262737,94,11280
10718464,4131.67,1880853522,225702422640,0.000264134,94,11280
10718592,4131.74,1880877586,225705310320,0.000260877,94,11280
10718720,4131.8,1880901650,225708198000,0.00026048,94,11280
10718848,4131.87,1880925714,225711085680,0.000261255,94,11280
10718976,4131.94,1880949778,225713973360,0.000261507,94,11280
10719104,4132,1880973842,225716861040,0.000265346,94,11280
10719232,4132.07,1880997906,225719748720,0.000265261,94,11280
10719360,4132.14,1881021970,225722636400,0.000261422,94,11280
10719488,4132.21,1881046034,225725524080,0.000260829,94,11280
10719616,4132.27,1881070098,225728411760,0.000262705,94,11280
10719744,4132.34,1881094162,225731299440,0.000264012,94,11280
10719872,4132.41,1881118226,225734187120,0.000264068,94,11280
10720000,4132.48,1881142290,225737074800,0.000261927,94,11280
10720128,4132.54,1881166354,225739962480,0.00026218,94,11280
10720256,4132.61,1881190418,225742850160,0.000263228,94,11280
10720384,4132.68,1881214482,225745737840,0.00026246,94,11280
10720512,4132.75,1881238546,225748625520,0.00026345,94,11280
10720640,4132.81,1881262610,225751513200,0.000262042,94,11280
10720768,4132.88,1881286674,225754400880,0.00026171,94,11280
10720896,4132.95,1881310738,225757288560,0.000263499,94,11280
10721024,4133.02,1881334802,225760176240,0.000261799,94,11280
10721152,4133.08,1881358866,225763063920,0.00026197,94,11280
10721280,4133.15,1881382930,225765951600,0.000262799,94,11280
10721408,4133.22,1881406994,225768839280,0.000262878,94,11280
10721536,4133.29,1881431058,225771726960,0.000262268,94,11280
10721664,4133.35,1881455122,225774614640,0.000260827,94,11280
10721792,4133.42,1881479186,225777502320,0.000261482,94,11280
10721920,4133.49,1881503250,225780390000,0.000261953,94,11280
10722048,4133.55,1881527314,225783277680,0.000262437,94,11280
10722176,4133.62,1881551378,225786165360,0.000262257,94,11280
10722304,4133.69,1881575442,225789053040,0.000262463,94,11280
10722432,4133.76,1881599506,225791940720,0.000261892,94,11280
10722560,4133.82,1881623570,225794828400,0.000261993,94,11280
10722688,4133.89,1881647634,225797716080,0.000260924,94,11280
10722816,4133.96,1881671698,225800603760,0.000261727,94,11280
10722944,4134.02,1881695762,225803491440,0.000261091,94,11280
10723072,4134.09,1881719826,225806379120,0.000261164,94,11280
10723200,4134.16,1881743890,225809266800,0.000261656,94,11280
10723328,4134.23,1881767954,225812154480,0.000262237,94,11280
10723456,4134.29,1881792018,225815042160,0.000262124,94,11280
10723584,4134.36,1881816082,225817929840,0.000263374,94,11280
10723712,4134.43,1881840146,225820817520,0.0002622,94,11280
10723840,4134.49,1881864210,225823705200,0.000261967,94,11280
10723968,4134.56,1881888274,225826592880,0.000262198,94,11280
10724096,4134.63,1881912338,225829480560,0.000263076,94,11280
10724224,4134.7,1881936402,225832368240,0.000261928,94,11280
10724352,4134.76,1881960466,225835255920,0.000261803,94,11280
10724480,4134.83,1881984530,225838143600,0.000263242,94,11280
10724608,4134.9,1882008594,225841031280,0.0002633,94,11280
10724736,4134.97,1882032658,225843918960,0.000263193,94,11280
10724864,4135.03,1882056722,225846806640,0.000262311,94,11280
10724992,4135.1,1882080786,225849694320,0.000263139,94,11280
10725120,4135.17,1882104850,225852582000,0.000262063,94,11280
10725248,4135.23,1882128914,225855469680,0.000262967,94,11280
10725376,4135.3,1882152978,225858357360,0.00026256,94,11280
10725504,4135.37,1882177042,225861245040,0.000262796,94,11280
10725632,4135.44,1882201106,225864132720,0.000263062,94,11280
10725760,4135.5,1882225170,225867020400,0.000262299,94,11280
10725888,4135.57,1882249234,225869908080,0.000260692,94,11280
10726016,4135.64,1882273298,225872795760,0.000261934,94,11280
10726144,4135.7,1882297362,225875683440,0.000262509,94,11280
10726272,4135.77,1882321426,225878571120,0.000262275,94,11280
10726400,4135.84,1882345490,225881458800,0.000261625,94,11280
10726528,4135.91,1882369554,225884346480,0.000262581,94,11280
10726656,4135.97,1882393618,225887234160,0.000263018,94,11280
10726784,4136.04,1882417682,225890121840,0.000262724,94,11280
10726912,4136.11,1882441746,225893009520,0.000261464,94,11280
10727040,4136.18,1882465810,225895897200,0.000262234,94,11280
10727168,4136.24,1882489874,225898784880,0.000260727,94,11280
10727296,4136.31,1882513938,225901672560,0.000262513,94,11280
10727424,4136.38,1882538002,225904560240,0.000262265,94,11280
10727552,4136.44,1882562066,225907447920,0.00026355,94,11280
10727680,4136.51,1882586130,225910335600,0.000262931,94,11280
10727808,4136.58,1882610194,225913223280,0.000261727,94,11280
10727936,4136.65,1882634258,225916110960,0.000261932,94,11280
10728064,4136.71,1882658322,225918998640,0.000263743,94,11280
10728192,4136.78,1882682386,225921886320,0.000262035,94,11280
10728320,4136.85,1882706450,225924774000,0.000263071,94,11280
10728448,4136.92,1882730514,225927661680,0.000262687,94,11280
10728576,4136.98,1882754578,225930549360,0.000262522,94,11280
10728704,4137.05,1882778642,225933437040,0.000261679,94,11280
10728832,4137.12,1882802706,225936324720,0.000260961,94,11280
10728960,4137.18,1882826770,225939212400,0.000260962,94,11280
10729088,4137.25,1882850834,225942100080,0.000262438,94,11280
10729216,4137.32,1882874898,225944987760,0.000261739,94,11280
10729344,4137.39,1882898962,225947875440,0.000263611,94,11280
10729472,4137.45,1882923026,225950763120,0.00026318,94,11280
10729600,4137.52,1882947090,225953650800,0.000263154,94,11280
10729728,4137.59,1882971154,225956538480,0.000263293,94,11280
10729856,4137.66,1882995218,225959426160,0.00026189,94,11280
10729984,4137.72,1883019282,225962313840,0.000261376,94,11280
10730112,4137.79,1883043346,225965201520,0.000261584,94,11280
10730240,4137.86,1883067410,225968089200,0.000263051,94,11280
10730368,4137.92,1883091474,225970976880,0.000261699,94,11280
10730496,4137.99,1883115538,225973864560,0.000261762,94,11280
10730624,4138.06,1883139602,225976752240,0.000262966,94,11280
10730752,4138.13,1883163666,225979639920,0.000264935,94,11280
10730880,4138.19,1883187730,225982527600,0.000262312,94,11280
10731008,4138.26,1883211794,225985415280,0.000261266,94,11280
10731136,4138.33,1883235858,225988302960,0.000262001,94,11280
10731264,4138.4,1883259922,225991190640,0.000263109,94,11280
10731392,4138.46,1883283986,225994078320,0.000263887,94,11280
10731520,4138.53,1883308050,225996966000,0.000264239,94,11280
10731648,4138.6,1883332114,225999853680,0.000261459,94,11280
10731776,4138.66,1883356178,226002741360,0.000261678,94,11280
10731904,4138.73,1883380242,226005629040,0.000262617,94,11280
10732032,4138.8,1883404306,226008516720,0.000262576,94,11280
10732160,4138.87,1883428370,226011404400,0.000263236,94,11280
10732288,4138.93,1883452434,226014292080,0.000262679,94,11280
10732416,4139,1883476498,226017179760,0.000262391,94,11280
10732544,4139.07,1883500562,226020067440,0.000261973,94,11280
10732672,4139.14,1883524626,226022955120,0.000261299,94,11280
10732800,4139.2,1883548690,226025842800,0.000261648,94,11280
10732928,4139.27,1883572754,226028730480,0.000261646,94,11280
10733056,4139.34,1883596818,226031618160,0.000262005,94,11280
10733184,4139.4,1883620882,226034505840,0.000262597,94,11280
10733312,4139.47,1883644946,226037393520,0.000262691,94,11280
10733440,4139.54,1883669010,226040281200,0.000263514,94,11280
10733568,4139.61,1883693074,226043168880,0.000261376,94,11280
10733696,4139.67,1883717138,226046056560,0.000262258,94,11280
10733824,4139.74,1883741202,226048944240,0.00026195,94,11280
10733952,4139.81,1883765266,226051831920,0.000262254,94,11280
10734080,4139.88,1883789330,226054719600,0.000262262,94,11280
10734208,4139.94,1883813394,226057607280,0.000262886,94,11280
10734336,4140.01,1883837458,226060494960,0.000262563,94,11280
10734464,4140.08,1883861522,226063382640,0.000261765,94,11280
10734592,4140.14,1883885586,226066270320,0.00026148,94,11280
10734720,4140.21,1883909650,226069158000,0.000261191,94,11280
10734848,4140.28,1883933714,226072045680,0.000262013,94,11280
10734976,4140.35,1883957778,226074933360,0.000262429,94,11280
10735104,4140.41,1883981842,226077821040,0.000261724,94,11280
10735232,4140.48,1884005906,226080708720,0.000262959,94,11280
10735360,4140.55,1884029970,226083596400,0.000262825,94,11280
10735488,4140.62,1884054034,226086484080,0.00026119,94,11280
10735616,4140.68,1884078098,226089371760,0.000260909,94,11280
10735744,4140.75,1884102162,226092259440,0.000262306,94,11280
10735872,4140.82,1884126226,226095147120,0.0002635,94,11280
10736000,4140.88,1884150290,226098034800,0.000263967,94,11280
10736128,4140.95,1884174354,226100922480,0.000262428,94,11280
10736256,4141.02,1884198418,226103810160,0.000262865,94,11280
10736384,4141.09,1884222482,226106697840,0.000261678,94,11280
10736512,4141.15,1884246546,226109585520,0.000260402,94,11280
10736640,4141.22,1884270610,226112473200,0.000262278,94,11280
