n,fill,fill_accesses,fill_bytes,read,read_accesses,read_bytes,rar,rar_accesses,rar_bytes
3974272,186195,116212538236,25101908258976,0.0251953,16092,3475872,0.0251225,16092,3475872
3974400,186202,116216657788,25102798082208,0.0251673,16092,3475872,0.0250717,16092,3475872
3974528,186208,116220777340,25103687905440,0.0252269,16092,3475872,0.0250903,16092,3475872
3974656,186214,116224896892,25104577728672,0.0252919,16092,3475872,0.0257551,16092,3475872
3974784,186221,116229016444,25105467551904,0.0251457,16092,3475872,0.0251152,16092,3475872
3974912,186227,116233135996,25106357375136,0.0251725,16092,3475872,0.0251926,16092,3475872
3975040,186234,116237255548,25107247198368,0.0251186,16092,3475872,0.0251073,16092,3475872
3975168,186240,116241375100,25108137021600,0.0252214,16092,3475872,0.0252175,16092,3475872
3975296,186247,116245494652,25109026844832,0.0252213,16092,3475872,0.025198,16092,3475872
3975424,186253,116249614204,25109916668064,0.025175,16092,3475872,0.0251351,16092,3475872
3975552,186260,116253733756,25110806491296,0.0251193,16092,3475872,0.0251758,16092,3475872
3975680,186266,116257853308,25111696314528,0.0251035,16092,3475872,0.025101,16092,3475872
3975808,186272,116261972860,25112586137760,0.0254754,16092,3475872,0.0251325,16092,3475872
3975936,186279,116266092412,25113475960992,0.0251723,16092,3475872,0.025427,16092,3475872
3976064,186285,116270211964,25114365784224,0.0251185,16092,3475872,0.025075,16092,3475872
3976192,186292,116274331516,25115255607456,0.0251842,16092,3475872,0.025287,16092,3475872
3976320,186298,116278451068,25116145430688,0.0251801,16092,3475872,0.0250866,16092,3475872
3976448,186305,116282570620,25117035253920,0.0252288,16092,3475872,0.0252074,16092,3475872
3976576,186311,116286690172,25117925077152,0.0251349,16092,3475872,0.0251149,16092,3475872
3976704,186318,116290809724,25118814900384,0.0251116,16092,3475872,0.0251423,16092,3475872
3976832,186324,116294929276,25119704723616,0.0252504,16092,3475872,0.0252297,16092,3475872
3976960,186331,116299048828,25120594546848,0.0252532,16092,3475872,0.025247,16092,3475872
3977088,186337,116303168380,25121484370080,0.0251408,16092,3475872,0.0251922,16092,3475872
3977216,186343,116307287932,25122374193312,0.0251036,16092,3475872,0.0251008,16092,3475872
3977344,186350,116311407484,25123264016544,0.0251575,16092,3475872,0.0251874,16092,3475872
3977472,186356,116315527036,25124153839776,0.0251285,16092,3475872,0.0251615,16092,3475872
3977600,186363,116319646588,25125043663008,0.0252242,16092,3475872,0.0251819,16092,3475872
3977728,186369,116323766140,25125933486240,0.0251557,16092,3475872,0.0251027,16092,3475872
3977856,186376,116327885692,25126823309472,0.0252617,16092,3475872,0.0252182,16092,3475872
3977984,186382,116332005244,25127713132704,0.0251491,16092,3475872,0.0250835,16092,3475872
3978112,186388,116336124796,25128602955936,0.0251641,16092,3475872,0.0251041,16092,3475872
3978240,186395,116340244348,25129492779168,0.0251958,16092,3475872,0.0253192,16092,3475872
3978368,186401,116344363900,25130382602400,0.0251523,16092,3475872,0.0250989,16092,3475872
3978496,186408,116348483452,25131272425632,0.0251273,16092,3475872,0.0251121,16092,3475872
3978624,186414,116352603004,25132162248864,0.0251638,16092,3475872,0.0251503,16092,3475872
3978752,186421,116356722556,25133052072096,0.0251754,16092,3475872,0.0251647,16092,3475872
3978880,186427,116360842108,25133941895328,0.0251915,16092,3475872,0.0251294,16092,3475872
3979008,186434,116364961660,25134831718560,0.0251983,16092,3475872,0.0251578,16092,3475872
3979136,186440,116369081212,25135721541792,0.0251911,16092,3475872,0.0251722,16092,3475872
3979264,186447,116373200764,25136611365024,0.0251256,16092,3475872,0.0251775,16092,3475872
3979392,186453,116377320316,25137501188256,0.0251016,16092,3475872,0.0251686,16092,3475872
3979520,186459,116381439868,25138391011488,0.0251399,16092,3475872,0.0256533,16092,3475872
3979648,186466,116385559420,25139280834720,0.0250608,16092,3475872,0.0251395,16092,3475872
3979776,186472,116389678972,25140170657952,0.0251274,16092,3475872,0.0250669,16092,3475872
3979904,186479,116393798524,25141060481184,0.0252348,16092,3475872,0.0252587,16092,3475872
3980032,186485,116397918076,25141950304416,0.0252502,16092,3475872,0.02523,16092,3475872
3980160,186492,116402037628,25142840127648,0.0251569,16092,3475872,0.02521,16092,3475872
3980288,186498,116406157180,25143729950880,0.0251651,16092,3475872,0.0251868,16092,3475872
3980416,186505,116410276732,25144619774112,0.0252845,16092,3475872,0.0251272,16092,3475872
3980544,186511,116414396284,25145509597344,0.025245,16092,3475872,0.0251452,16092,3475872
3980672,186518,116418515836,25146399420576,0.0250981,16092,3475872,0.0251411,16092,3475872
3980800,186524,116422635388,25147289243808,0.0251282,16092,3475872,0.0251591,16092,3475872
3980928,186530,116426754940,25148179067040,0.0251288,16092,3475872,0.0250982,16092,3475872
3981056,186537,116430874492,25149068890272,0.025271,16092,3475872,0.0252825,16092,3475872
3981184,186543,116434994044,25149958713504,0.0251276,16092,3475872,0.0250884,16092,3475872
3981312,186550,116439113596,25150848536736,0.025146,16092,3475872,0.0251674,16092,3475872
3981440,186556,116443233148,25151738359968,0.0251369,16092,3475872,0.0250736,16092,3475872
3981568,186563,116447352700,25152628183200,0.0251343,16092,3475872,0.0251094,16092,3475872
3981696,186569,116451472252,25153518006432,0.0251209,16092,3475872,0.0251689,16092,3475872
3981824,186576,116455591804,25154407829664,0.0251573,16092,3475872,0.0251212,16092,3475872
3981952,186582,116459711356,25155297652896,0.0251956,16092,3475872,0.0251535,16092,3475872
3982080,186588,116463830908,25156187476128,0.0251246,16092,3475872,0.0251008,16092,3475872
3982208,186595,116467950460,25157077299360,0.0252119,16092,3475872,0.0252065,16092,3475872
3982336,186601,116472070012,25157967122592,0.0252442,16092,3475872,0.0251723,16092,3475872
3982464,186608,116476189564,25158856945824,0.0251522,16092,3475872,0.0251782,16092,3475872
3982592,186614,116480309116,25159746769056,0.0251098,16092,3475872,0.0251406,16092,3475872
3982720,186621,116484428668,25160636592288,0.0251519,16092,3475872,0.0251069,16092,3475872
3982848,186627,116488548220,25161526415520,0.0252782,16092,3475872,0.025203,16092,3475872
3982976,186634,116492667772,25162416238752,0.0251375,16092,3475872,0.0251437,16092,3475872
3983104,186640,116496787324,25163306061984,0.0251463,16092,3475872,0.0251661,16092,3475872
3983232,186646,116500906876,25164195885216,0.0251842,16092,3475872,0.0252888,16092,3475872
3983360,186653,116505026428,25165085708448,0.0253108,16092,3475872,0.0253679,16092,3475872
3983488,186659,116509145980,25165975531680,0.0250915,16092,3475872,0.0251595,16092,3475872
3983616,186666,116513265532,25166865354912,0.0251382,16092,3475872,0.025143,16092,3475872
3983744,186672,116517385084,25167755178144,0.0251626,16092,3475872,0.025231,16092,3475872
3983872,186679,116521504636,25168645001376,0.0251087,16092,3475872,0.0251377,16092,3475872
3984000,186685,116525624188,25169534824608,0.0251398,16092,3475872,0.0251709,16092,3475872
3984128,186692,116529743740,25170424647840,0.0251725,16092,3475872,0.025571,16092,3475872
3984256,186698,116533863292,25171314471072,0.0252661,16092,3475872,0.0252856,16092,3475872
3984384,186705,116537982844,25172204294304,0.025162,16092,3475872,0.0251072,16092,3475872
3984512,186711,116542102396,25173094117536,0.0252194,16092,3475872,0.0251981,16092,3475872
3984640,186717,116546221948,25173983940768,0.0251618,16092,3475872,0.0251794,16092,3475872
3984768,186724,116550341500,25174873764000,0.0251155,16092,3475872,0.0252241,16092,3475872
3984896,186730,116554461052,25175763587232,0.0251409,16092,3475872,0.0276845,16092,3475872
3985024,186737,116558580604,25176653410464,0.0251904,16092,3475872,0.0251858,16092,3475872
3985152,186743,116562700156,25177543233696,0.0251066,16092,3475872,0.025264,16092,3475872
3985280,186750,116566819708,25178433056928,0.0251076,16092,3475872,0.0251109,16092,3475872
3985408,186756,116570939260,25179322880160,0.0251475,16092,3475872,0.0251365,16092,3475872
3985536,186763,116575058812,25180212703392,0.0251777,16092,3475872,0.0251282,16092,3475872
3985664,186769,116579178364,25181102526624,0.0252434,16092,3475872,0.025311,16092,3475872
3985792,186775,116583297916,25181992349856,0.0251107,16092,3475872,0.0250469,16092,3475872
3985920,186782,116587417468,25182882173088,0.0251703,16092,3475872,0.0251033,16092,3475872
3986048,186788,116591537020,25183771996320,0.0251838,16092,3475872,0.025105,16092,3475872
3986176,186795,116595656572,25184661819552,0.0254465,16092,3475872,0.0250683,16092,3475872
3986304,186801,116599776124,25185551642784,0.0251414,16092,3475872,0.0254145,16092,3475872
3986432,186808,116603895676,25186441466016,0.02523,16092,3475872,0.0251868,16092,3475872
3986560,186814,116608015228,25187331289248,0.0251373,16092,3475872,0.025191,16092,3475872
3986688,186821,116612134780,25188221112480,0.0251621,16092,3475872,0.0251287,16092,3475872
3986816,186827,116616254332,25189110935712,0.0257614,16092,3475872,0.0252097,16092,3475872
3986944,186834,116620373884,25190000758944,0.0251972,16092,3475872,0.025098,16092,3475872
3987072,186840,116624493436,25190890582176,0.0251463,16092,3475872,0.02512,16092,3475872
3987200,186846,116628612988,25191780405408,0.0251531,16092,3475872,0.0251185,16092,3475872
3987328,186853,116632732540,25192670228640,0.0251792,16092,3475872,0.025109,16092,3475872
3987456,186859,116636852092,25193560051872,0.0252368,16092,3475872,0.0252333,16092,3475872
3987584,186866,116640971644,25194449875104,0.0251387,16092,3475872,0.0250945,16092,3475872
3987712,186872,116645091196,25195339698336,0.0251712,16092,3475872,0.0251052,16092,3475872
3987840,186879,116649210748,25196229521568,0.0252144,16092,3475872,0.0252297,16092,3475872
3987968,186885,116653330300,25197119344800,0.0251476,16092,3475872,0.0251735,16092,3475872
3988096,186892,116657449852,25198009168032,0.0251189,16092,3475872,0.0256074,16092,3475872
3988224,186898,116661569404,25198898991264,0.0250947,16092,3475872,0.025096,16092,3475872
3988352,186904,116665688956,25199788814496,0.0252465,16092,3475872,0.0250923,16092,3475872
3988480,186911,116669808508,25200678637728,0.0251475,16092,3475872,0.0251459,16092,3475872
3988608,186917,116673928060,25201568460960,0.0251245,16092,3475872,0.0251279,16092,3475872
3988736,186924,116678047612,25202458284192,0.0251427,16092,3475872,0.0251147,16092,3475872
3988864,186930,116682167164,25203348107424,0.0250969,16092,3475872,0.0251281,16092,3475872
3988992,186937,116686286716,25204237930656,0.0250969,16092,3475872,0.0252318,16092,3475872
3989120,186943,116690406268,25205127753888,0.0252368,16092,3475872,0.0251957,16092,3475872
3989248,186950,116694525820,25206017577120,0.0252308,16092,3475872,0.0251169,16092,3475872
3989376,186956,116698645372,25206907400352,0.0251479,16092,3475872,0.0251305,16092,3475872
3989504,186962,116702764924,25207797223584,0.0251369,16092,3475872,0.0251044,16092,3475872
3989632,186969,116706884476,25208687046816,0.0255143,16092,3475872,0.0252511,16092,3475872
3989760,186975,116711004028,25209576870048,0.0252024,16092,3475872,0.025483,16092,3475872
3989888,186982,116715123580,25210466693280,0.0252605,16092,3475872,0.0251595,16092,3475872
3990016,186988,116719243132,25211356516512,0.0251357,16092,3475872,0.025093,16092,3475872
3990144,186995,116723362684,25212246339744,0.0251944,16092,3475872,0.0251307,16092,3475872
3990272,187001,116727482236,25213136162976,0.025183,16092,3475872,0.0251669,16092,3475872
3990400,187008,116731601788,25214025986208,0.0251359,16092,3475872,0.0250875,16092,3475872
3990528,187014,116735721340,25214915809440,0.0251498,16092,3475872,0.02558,16092,3475872
3990656,187021,116739840892,25215805632672,0.0252465,16092,3475872,0.0251593,16092,3475872
3990784,187027,116743960444,25216695455904,0.0251282,16092,3475872,0.0251584,16092,3475872
3990912,187034,116748079996,25217585279136,0.025128,16092,3475872,0.0251086,16092,3475872
3991040,187040,116752199548,25218475102368,0.0251733,16092,3475872,0.0251764,16092,3475872
3991168,187046,116756319100,25219364925600,0.0251822,16092,3475872,0.0256313,16092,3475872
3991296,187053,116760438652,25220254748832,0.025143,16092,3475872,0.0251601,16092,3475872
3991424,187059,116764558204,25221144572064,0.0252776,16092,3475872,0.0251932,16092,3475872
3991552,187066,116768677756,25222034395296,0.0251234,16092,3475872,0.0251781,16092,3475872
3991680,187072,116772797308,25222924218528,0.0252138,16092,3475872,0.0252075,16092,3475872
3991808,187079,116776916860,25223814041760,0.0251214,16092,3475872,0.0250896,16092,3475872
3991936,187085,116781036412,25224703864992,0.0251819,16092,3475872,0.0252185,16092,3475872
3992064,187092,116785155964,25225593688224,0.0251551,16092,3475872,0.0251638,16092,3475872
3992192,187098,116789275516,25226483511456,0.0251623,16092,3475872,0.0251664,16092,3475872
3992320,187105,116793395068,25227373334688,0.0252618,16092,3475872,0.0251697,16092,3475872
3992448,187111,116797514620,25228263157920,0.0251073,16092,3475872,0.0250666,16092,3475872
3992576,187117,116801634172,25229152981152,0.025204,16092,3475872,0.025184,16092,3475872
3992704,187124,116805753724,25230042804384,0.0251707,16092,3475872,0.0251284,16092,3475872
3992832,187130,116809873276,25230932627616,0.0252058,16092,3475872,0.025164,16092,3475872
3992960,187137,116813992828,25231822450848,0.0256927,16092,3475872,0.0251375,16092,3475872
3993088,187143,116818112380,25232712274080,0.0251469,16092,3475872,0.0251371,16092,3475872
3993216,187150,116822231932,25233602097312,0.0253254,16092,3475872,0.0252362,16092,3475872
3993344,187156,116826351484,25234491920544,0.0251378,16092,3475872,0.0251168,16092,3475872
3993472,187163,116830471036,25235381743776,0.0251818,16092,3475872,0.0251391,16092,3475872
3993600,187169,116834590588,25236271567008,0.0251169,16092,3475872,0.0251896,16092,3475872
3993728,187175,116838710140,25237161390240,0.0252752,16092,3475872,0.0252351,16092,3475872
3993856,187182,116842829692,25238051213472,0.0253136,16092,3475872,0.0252184,16092,3475872
3993984,187188,116846949244,25238941036704,0.0251976,16092,3475872,0.0251517,16092,3475872
3994112,187195,116851068796,25239830859936,0.0251349,16092,3475872,0.0250909,16092,3475872
3994240,187201,116855188348,25240720683168,0.025178,16092,3475872,0.0250972,16092,3475872
3994368,187208,116859307900,25241610506400,0.0251465,16092,3475872,0.0251636,16092,3475872
3994496,187214,116863427452,25242500329632,0.0251373,16092,3475872,0.0256885,16092,3475872
3994624,187221,116867547004,25243390152864,0.0250986,16092,3475872,0.0250964,16092,3475872
3994752,187227,116871666556,25244279976096,0.0251322,16092,3475872,0.0251267,16092,3475872
3994880,187233,116875786108,25245169799328,0.0252784,16092,3475872,0.025322,16092,3475872
3995008,187240,116879905660,25246059622560,0.0251367,16092,3475872,0.0251251,16092,3475872
3995136,187246,116884025212,25246949445792,0.0251352,16092,3475872,0.0251712,16092,3475872
3995264,187253,116888144764,25247839269024,0.0251538,16092,3475872,0.0251223,16092,3475872
3995392,187259,116892264316,25248729092256,0.0252137,16092,3475872,0.0251586,16092,3475872
3995520,187266,116896383868,25249618915488,0.0251464,16092,3475872,0.0251601,16092,3475872
3995648,187272,116900503420,25250508738720,0.0251478,16092,3475872,0.0251393,16092,3475872
3995776,187279,116904622972,25251398561952,0.02511,16092,3475872,0.0251181,16092,3475872
3995904,187285,116908742524,25252288385184,0.0251038,16092,3475872,0.025072,16092,3475872
3996032,187291,116912862076,25253178208416,0.0252331,16092,3475872,0.0252842,16092,3475872
3996160,187298,116916981628,25254068031648,0.0251295,16092,3475872,0.0251015,16092,3475872
3996288,187304,116921101180,25254957854880,0.0251475,16092,3475872,0.0250694,16092,3475872
3996416,187311,116925220732,25255847678112,0.0251409,16092,3475872,0.0251036,16092,3475872
3996544,187317,116929340284,25256737501344,0.0251832,16092,3475872,0.0251455,16092,3475872
3996672,187324,116933459836,25257627324576,0.0251132,16092,3475872,0.025137,16092,3475872
3996800,187330,116937579388,25258517147808,0.025145,16092,3475872,0.0251112,16092,3475872
3996928,187337,116941698940,25259406971040,0.0251436,16092,3475872,0.0251467,16092,3475872
3997056,187343,116945818492,25260296794272,0.0252608,16092,3475872,0.0252087,16092,3475872
3997184,187349,116949938044,25261186617504,0.0252713,16092,3475872,0.0252206,16092,3475872
3997312,187356,116954057596,25262076440736,0.0250921,16092,3475872,0.0251413,16092,3475872
3997440,187362,116958177148,25262966263968,0.0251561,16092,3475872,0.0251256,16092,3475872
3997568,187369,116962296700,25263856087200,0.025147,16092,3475872,0.0251116,16092,3475872
3997696,187375,116966416252,25264745910432,0.0251602,16092,3475872,0.0250913,16092,3475872
3997824,187382,116970535804,25265635733664,0.0251827,16092,3475872,0.0251601,16092,3475872
3997952,187388,116974655356,25266525556896,0.0251804,16092,3475872,0.0251166,16092,3475872
3998080,187395,116978774908,25267415380128,0.0251527,16092,3475872,0.025139,16092,3475872
3998208,187401,116982894460,25268305203360,0.0254463,16092,3475872,0.0251707,16092,3475872
3998336,187407,116987014012,25269195026592,0.025251,16092,3475872,0.0255402,16092,3475872
3998464,187414,116991133564,25270084849824,0.0251357,16092,3475872,0.0252034,16092,3475872
3998592,187420,116995253116,25270974673056,0.0251361,16092,3475872,0.0251268,16092,3475872
3998720,187427,116999372668,25271864496288,0.0251184,16092,3475872,0.0251572,16092,3475872
3998848,187433,117003492220,25272754319520,0.0251537,16092,3475872,0.0254487,16092,3475872
3998976,187440,117007611772,25273644142752,0.025136,16092,3475872,0.0250633,16092,3475872
3999104,187446,117011731324,25274533965984,0.0251054,16092,3475872,0.0250732,16092,3475872
3999232,187453,117015850876,25275423789216,0.0251798,16092,3475872,0.0251511,16092,3475872
3999360,187459,117019970428,25276313612448,0.0254346,16092,3475872,0.0250968,16092,3475872
3999488,187465,117024089980,25277203435680,0.0252342,16092,3475872,0.0252246,16092,3475872
3999616,187472,117028209532,25278093258912,0.0251061,16092,3475872,0.0250897,16092,3475872
3999744,187478,117032329084,25278983082144,0.0251377,16092,3475872,0.0251035,16092,3475872
3999872,187485,117036448636,25279872905376,0.0251231,16092,3475872,0.0250938,16092,3475872
4000000,187491,117040568188,25280762728608,0.02509,16092,3475872,0.0250551,16092,3475872
4000128,187498,117044687740,25281652551840,0.0251081,16092,3475872,0.0251026,16092,3475872
4000256,187504,117048807292,25282542375072,0.0252413,16092,3475872,0.0252117,16092,3475872
4000384,187510,117052926844,25283432198304,0.025169,16092,3475872,0.0251818,16092,3475872
4000512,187517,117057046396,25284322021536,0.0251404,16092,3475872,0.0254361,16092,3475872
4000640,187523,117061165948,25285211844768,0.0252458,16092,3475872,0.0252785,16092,3475872
4000768,187530,117065285500,25286101668000,0.0250698,16092,3475872,0.0251178,16092,3475872
4000896,187536,117069405052,25286991491232,0.0251389,16092,3475872,0.0251123,16092,3475872
4001024,187543,117073524604,25287881314464,0.0250541,16092,3475872,0.0250726,16092,3475872
4001152,187549,117077644156,25288771137696,0.0251486,16092,3475872,0.0250888,16092,3475872
4001280,187556,117081763708,25289660960928,0.0251668,16092,3475872,0.0251344,16092,3475872
4001408,187562,117085883260,25290550784160,0.0251261,16092,3475872,0.0251219,16092,3475872
4001536,187568,117090002812,25291440607392,0.0252195,16092,3475872,0.0251876,16092,3475872
4001664,187575,117094122364,25292330430624,0.0251645,16092,3475872,0.0250964,16092,3475872
4001792,187581,117098241916,25293220253856,0.0252295,16092,3475872,0.0252129,16092,3475872
4001920,187588,117102361468,25294110077088,0.0251058,16092,3475872,0.0250854,16092,3475872
4002048,187594,117106481020,25294999900320,0.0251412,16092,3475872,0.0252041,16092,3475872
4002176,187601,117110600572,25295889723552,0.0251543,16092,3475872,0.0250992,16092,3475872
4002304,187607,117114720124,25296779546784,0.0251471,16092,3475872,0.0250628,16092,3475872
4002432,187613,117118839676,25297669370016,0.0252312,16092,3475872,0.0252215,16092,3475872
4002560,187620,117122959228,25298559193248,0.0251367,16092,3475872,0.0251446,16092,3475872
4002688,187626,117127078780,25299449016480,0.0250986,16092,3475872,0.025107,16092,3475872
4002816,187633,117131198332,25300338839712,0.0251036,16092,3475872,0.0253585,16092,3475872
4002944,187639,117135317884,25301228662944,0.025269,16092,3475872,0.0252262,16092,3475872
4003072,187646,117139437436,25302118486176,0.0250555,16092,3475872,0.0250591,16092,3475872
4003200,187652,117143556988,25303008309408,0.0251241,16092,3475872,0.0251463,16092,3475872
4003328,187659,117147676540,25303898132640,0.0251456,16092,3475872,0.0251491,16092,3475872
4003456,187665,117151796092,25304787955872,0.0252278,16092,3475872,0.0252594,16092,3475872
4003584,187672,117155915644,25305677779104,0.0251553,16092,3475872,0.0251567,16092,3475872
4003712,187678,117160035196,25306567602336,0.0251342,16092,3475872,0.025147,16092,3475872
4003840,187684,117164154748,25307457425568,0.0251012,16092,3475872,0.0252035,16092,3475872
4003968,187691,117168274300,25308347248800,0.0250978,16092,3475872,0.0251127,16092,3475872
4004096,187697,117172393852,25309237072032,0.0252474,16092,3475872,0.0252272,16092,3475872
4004224,187704,117176513404,25310126895264,0.0251694,16092,3475872,0.0251145,16092,3475872
4004352,187710,117180632956,25311016718496,0.0250972,16092,3475872,0.0251765,16092,3475872
4004480,187717,117184752508,25311906541728,0.0250994,16092,3475872,0.0251019,16092,3475872
4004608,187723,117188872060,25312796364960,0.0251801,16092,3475872,0.0251298,16092,3475872
4004736,187729,117192991612,25313686188192,0.0251695,16092,3475872,0.0251159,16092,3475872
4004864,187736,117197111164,25314576011424,0.0250859,16092,3475872,0.0250868,16092,3475872
4004992,187742,117201230716,25315465834656,0.025078,16092,3475872,0.025051,16092,3475872
4005120,187749,117205350268,25316355657888,0.0250747,16092,3475872,0.0250537,16092,3475872
4005248,187755,117209469820,25317245481120,0.0252683,16092,3475872,0.0252222,16092,3475872
4005376,187762,117213589372,25318135304352,0.0251286,16092,3475872,0.0251132,16092,3475872
4005504,187768,117217708924,25319025127584,0.0251147,16092,3475872,0.0250681,16092,3475872
4005632,187775,117221828476,25319914950816,0.0251998,16092,3475872,0.0251828,16092,3475872
4005760,187781,117225948028,25320804774048,0.0251266,16092,3475872,0.025122,16092,3475872
4005888,187787,117230067580,25321694597280,0.0252242,16092,3475872,0.0251773,16092,3475872
4006016,187794,117234187132,25322584420512,0.0251591,16092,3475872,0.0251378,16092,3475872
4006144,187800,117238306684,25323474243744,0.0251901,16092,3475872,0.0251217,16092,3475872
4006272,187807,117242426236,25324364066976,0.0251345,16092,3475872,0.0251092,16092,3475872
4006400,187813,117246545788,25325253890208,0.0252152,16092,3475872,0.0251687,16092,3475872
4006528,187820,117250665340,25326143713440,0.0251592,16092,3475872,0.0250878,16092,3475872
4006656,187826,117254784892,25327033536672,0.0252421,16092,3475872,0.0251923,16092,3475872
4006784,187832,117258904444,25327923359904,0.0251053,16092,3475872,0.0251146,16092,3475872
4006912,187839,117263023996,25328813183136,0.0251713,16092,3475872,0.0251053,16092,3475872
4007040,187845,117267143548,25329703006368,0.0251351,16092,3475872,0.0251097,16092,3475872
4007168,187852,117271263100,25330592829600,0.0251313,16092,3475872,0.0250893,16092,3475872
4007296,187858,117275382652,25331482652832,0.0251322,16092,3475872,0.0250918,16092,3475872
4007424,187865,117279502204,25332372476064,0.0251646,16092,3475872,0.0251467,16092,3475872
4007552,187871,117283621756,25333262299296,0.0252471,16092,3475872,0.025206,16092,3475872
4007680,187878,117287741308,25334152122528,0.0251541,16092,3475872,0.0251349,16092,3475872
4007808,187884,117291860860,25335041945760,0.025135,16092,3475872,0.025099,16092,3475872
4007936,187890,117295980412,25335931768992,0.0251275,16092,3475872,0.025091,16092,3475872
4008064,187897,117300099964,25336821592224,0.025097,16092,3475872,0.0250132,16092,3475872
4008192,187903,117304219516,25337711415456,0.0251306,16092,3475872,0.0250678,16092,3475872
4008320,187910,117308339068,25338601238688,0.0250906,16092,3475872,0.0250905,16092,3475872
4008448,187916,117312458620,25339491061920,0.0251038,16092,3475872,0.0251282,16092,3475872
4008576,187923,117316578172,25340380885152,0.0251281,16092,3475872,0.0251121,16092,3475872
4008704,187929,117320697724,25341270708384,0.0252847,16092,3475872,0.0252606,16092,3475872
4008832,187935,117324817276,25342160531616,0.0252251,16092,3475872,0.0252379,16092,3475872
4008960,187942,117328936828,25343050354848,0.0252773,16092,3475872,0.0251238,16092,3475872
4009088,187948,117333056380,25343940178080,0.025117,16092,3475872,0.0250701,16092,3475872
4009216,187955,117337175932,25344830001312,0.0251715,16092,3475872,0.0251787,16092,3475872
4009344,187961,117341295484,25345719824544,0.0251434,16092,3475872,0.0250963,16092,3475872
4009472,187968,117345415036,25346609647776,0.0251791,16092,3475872,0.0251146,16092,3475872
4009600,187974,117349534588,25347499471008,0.0251914,16092,3475872,0.0251459,16092,3475872
4009728,187981,117353654140,25348389294240,0.0251313,16092,3475872,0.0252555,16092,3475872
4009856,187987,117357773692,25349279117472,0.0253619,16092,3475872,0.025333,16092,3475872
4009984,187994,117361893244,25350168940704,0.0251484,16092,3475872,0.0251277,16092,3475872
4010112,188000,117366012796,25351058763936,0.0251439,16092,3475872,0.025206,16092,3475872
4010240,188006,117370132348,25351948587168,0.0251126,16092,3475872,0.0251578,16092,3475872
4010368,188013,117374251900,25352838410400,0.0251366,16092,3475872,0.0251101,16092,3475872
4010496,188019,117378371452,25353728233632,0.0251974,16092,3475872,0.025175,16092,3475872
4010624,188026,117382491004,25354618056864,0.0251418,16092,3475872,0.0251695,16092,3475872
4010752,188032,117386610556,25355507880096,0.0252358,16092,3475872,0.0251798,16092,3475872
4010880,188039,117390730108,25356397703328,0.0251518,16092,3475872,0.025103,16092,3475872
4011008,188045,117394849660,25357287526560,0.0252443,16092,3475872,0.025236,16092,3475872
4011136,188052,117398969212,25358177349792,0.0254937,16092,3475872,0.0252296,16092,3475872
4011264,188058,117403088764,25359067173024,0.0251417,16092,3475872,0.0250969,16092,3475872
4011392,188064,117407208316,25359956996256,0.02515,16092,3475872,0.0251229,16092,3475872
4011520,188071,117411327868,25360846819488,0.025174,16092,3475872,0.0252725,16092,3475872
4011648,188077,117415447420,25361736642720,0.025196,16092,3475872,0.0251429,16092,3475872
4011776,188084,117419566972,25362626465952,0.0251831,16092,3475872,0.0251563,16092,3475872
4011904,188090,117423686524,25363516289184,0.025163,16092,3475872,0.0252231,16092,3475872
4012032,188097,117427806076,25364406112416,0.0252751,16092,3475872,0.0252136,16092,3475872
4012160,188103,117431925628,25365295935648,0.0252592,16092,3475872,0.0252293,16092,3475872
4012288,188110,117436045180,25366185758880,0.0251616,16092,3475872,0.0251004,16092,3475872
4012416,188116,117440164732,25367075582112,0.0251653,16092,3475872,0.0251745,16092,3475872
4012544,188122,117444284284,25367965405344,0.0251668,16092,3475872,0.0251413,16092,3475872
4012672,188129,117448403836,25368855228576,0.0251692,16092,3475872,0.025108,16092,3475872
4012800,188135,117452523388,25369745051808,0.0255268,16092,3475872,0.025152,16092,3475872
4012928,188142,117456642940,25370634875040,0.0252262,16092,3475872,0.0254698,16092,3475872
4013056,188148,117460762492,25371524698272,0.0252661,16092,3475872,0.0252398,16092,3475872
4013184,188155,117464882044,25372414521504,0.0251686,16092,3475872,0.0252146,16092,3475872
4013312,188161,117469001596,25373304344736,0.0252496,16092,3475872,0.0253079,16092,3475872
4013440,188168,117473121148,25374194167968,0.0254632,16092,3475872,0.0251873,16092,3475872
4013568,188174,117477240700,25375083991200,0.0252388,16092,3475872,0.0254234,16092,3475872
4013696,188181,117481360252,25375973814432,0.0251468,16092,3475872,0.0251316,16092,3475872
4013824,188187,117485479804,25376863637664,0.0251366,16092,3475872,0.025125,16092,3475872
4013952,188194,117489599356,25377753460896,0.0250955,16092,3475872,0.0250638,16092,3475872
4014080,188200,117493718908,25378643284128,0.0251354,16092,3475872,0.0251322,16092,3475872
4014208,188206,117497838460,25379533107360,0.0251879,16092,3475872,0.0252432,16092,3475872
4014336,188213,117501958012,25380422930592,0.0251826,16092,3475872,0.0251456,16092,3475872
4014464,188219,117506077564,25381312753824,0.0252354,16092,3475872,0.0251911,16092,3475872
4014592,188226,117510197116,25382202577056,0.0251362,16092,3475872,0.0251224,16092,3475872
4014720,188232,117514316668,25383092400288,0.0251356,16092,3475872,0.025181,16092,3475872
4014848,188239,117518436220,25383982223520,0.0252345,16092,3475872,0.0251898,16092,3475872
