n,rar,rar_accesses,rar_bytes
13744384,0.000659395,234,35568
13744256,0.000663329,234,35568
13744128,0.000659886,234,35568
13744000,0.000661165,234,35568
13743872,0.000660807,234,35568
13743744,0.000663659,234,35568
13743616,0.000670505,234,35568
13743488,0.000667325,234,35568
13743360,0.00066365,234,35568
13743232,0.000659689,234,35568
13743104,0.000671733,234,35568
13742976,0.000666509,234,35568
13742848,0.000660783,234,35568
13742720,0.000657879,234,35568
13742592,0.000661479,234,35568
13742464,0.000672205,234,35568
13742336,0.000661297,234,35568
13742208,0.00065748,234,35568
13742080,0.00065791,234,35568
13741952,0.000673232,234,35568
13741824,0.000663646,234,35568
13741696,0.000659221,234,35568
13741568,0.000659967,234,35568
13741440,0.000662395,234,35568
13741312,0.000654789,234,35568
13741184,0.000660772,234,35568
13741056,0.000659305,234,35568
13740928,0.000662468,234,35568
13740800,0.000661386,234,35568
13740672,0.000656332,234,35568
13740544,0.000662005,234,35568
13740416,0.00065855,234,35568
13740288,0.000670327,234,35568
13740160,0.000666282,234,35568
13740032,0.000658719,234,35568
13739904,0.000658598,234,35568
13739776,0.000656946,234,35568
13739648,0.000671747,234,35568
13739520,0.000656818,234,35568
13739392,0.000660426,234,35568
13739264,0.000659395,234,35568
13739136,0.000669064,234,35568
13739008,0.000670519,234,35568
13738880,0.000656696,234,35568
13738752,0.00066265,234,35568
13738624,0.000661419,234,35568
13738496,0.000675643,234,35568
13738368,0.000664943,234,35568
13738240,0.00065891,234,35568
13738112,0.000662018,234,35568
13737984,0.000670172,234,35568
13737856,0.000665466,234,35568
13737728,0.000656429,234,35568
13737600,0.000661124,234,35568
13737472,0.000656742,234,35568
13737344,0.000658894,234,35568
13737216,0.000672236,234,35568
13737088,0.000667767,234,35568
13736960,0.0006599,234,35568
13736832,0.000659417,234,35568
13736704,0.000659275,234,35568
13736576,0.000671159,234,35568
13736448,0.000665962,234,35568
13736320,0.000658794,234,35568
13736192,0.000657863,234,35568
13736064,0.000656212,234,35568
13735936,0.000668604,234,35568
13735808,0.00065929,234,35568
13735680,0.000661405,234,35568
13735552,0.000657448,234,35568
13735424,0.000666968,234,35568
13735296,0.000666908,234,35568
13735168,0.000659688,234,35568
13735040,0.000661142,234,35568
13734912,0.000674556,234,35568
13734784,0.00066848,234,35568
13734656,0.00066243,234,35568
13734528,0.00066049,234,35568
13734400,0.00066104,234,35568
13734272,0.000669844,234,35568
13734144,0.000663162,234,35568
13734016,0.000662769,234,35568
13733888,0.000660588,234,35568
13733760,0.000671972,234,35568
13733632,0.000665915,234,35568
13733504,0.000664394,234,35568
13733376,0.000653284,234,35568
13733248,0.000660683,234,35568
13733120,0.000670243,234,35568
13732992,0.000667303,234,35568
13732864,0.00066396,234,35568
13732736,0.000657089,234,35568
13732608,0.000658331,234,35568
13732480,0.000672417,234,35568
13732352,0.000664474,234,35568
13732224,0.000657131,234,35568
13732096,0.000661015,234,35568
13731968,0.00065911,234,35568
13731840,0.000671059,234,35568
13731712,0.000664053,234,35568
13731584,0.000660513,234,35568
13731456,0.00065687,234,35568
13731328,0.000657471,234,35568
13731200,0.000672791,234,35568
13731072,0.000665159,234,35568
13730944,0.000660056,234,35568
13730816,0.00066321,234,35568
13730688,0.000659852,234,35568
13730560,0.000670748,234,35568
13730432,0.000662635,234,35568
13730304,0.00066164,234,35568
13730176,0.000662156,234,35568
13730048,0.000656547,234,35568
13729920,0.000672174,234,35568
13729792,0.000664425,234,35568
13729664,0.000659513,234,35568
13729536,0.00065897,234,35568
13729408,0.00066303,234,35568
13729280,0.000661996,234,35568
13729152,0.000659999,234,35568
13729024,0.00066125,234,35568
13728896,0.000671747,234,35568
13728768,0.000668026,234,35568
13728640,0.000664471,234,35568
13728512,0.00066148,234,35568
13728384,0.000669464,234,35568
13728256,0.000667406,234,35568
13728128,0.000659304,234,35568
13728000,0.000659472,234,35568
13727872,0.000659139,234,35568
13727744,0.000676092,234,35568
13727616,0.000666078,234,35568
13727488,0.000656286,234,35568
13727360,0.000663673,234,35568
13727232,0.000657847,234,35568
13727104,0.00067287,234,35568
13726976,0.000665898,234,35568
13726848,0.000659027,234,35568
13726720,0.000660773,234,35568
13726592,0.00065856,234,35568
13726464,0.000669444,234,35568
13726336,0.000665071,234,35568
13726208,0.000660025,234,35568
13726080,0.00065998,234,35568
13725952,0.000657726,234,35568
13725824,0.000660332,234,35568
13725696,0.000657095,234,35568
13725568,0.000658723,234,35568
13725440,0.0006587,234,35568
13725312,0.000672928,234,35568
13725184,0.000667025,234,35568
13725056,0.000662469,234,35568
13724928,0.000656611,234,35568
13724800,0.000659776,234,35568
13724672,0.000666344,234,35568
13724544,0.000657648,234,35568
13724416,0.000660699,234,35568
13724288,0.000661115,234,35568
13724160,0.000661364,234,35568
13724032,0.000661171,234,35568
13723904,0.000661523,234,35568
13723776,0.000661623,234,35568
13723648,0.000668847,234,35568
13723520,0.000668073,234,35568
13723392,0.000659247,234,35568
13723264,0.000661324,234,35568
13723136,0.000656495,234,35568
13723008,0.000673002,234,35568
13722880,0.000665407,234,35568
13722752,0.000658975,234,35568
13722624,0.000659642,234,35568
13722496,0.000657503,234,35568
13722368,0.000672364,234,35568
13722240,0.000663865,234,35568
13722112,0.000659456,234,35568
13721984,0.000661878,234,35568
13721856,0.000657558,234,35568
13721728,0.000673476,234,35568
13721600,0.000666046,234,35568
13721472,0.000660178,234,35568
13721344,0.000661128,234,35568
13721216,0.000657687,234,35568
13721088,0.000671046,234,35568
13720960,0.000666749,234,35568
13720832,0.000657482,234,35568
13720704,0.000660128,234,35568
13720576,0.000659742,234,35568
13720448,0.000673254,234,35568
13720320,0.00066597,234,35568
13720192,0.000658937,234,35568
13720064,0.000659676,234,35568
13719936,0.00066018,234,35568
13719808,0.000660834,234,35568
13719680,0.000664336,234,35568
13719552,0.000658542,234,35568
13719424,0.000658498,234,35568
13719296,0.000657463,234,35568
13719168,0.000658791,234,35568
13719040,0.000662239,234,35568
13718912,0.000658334,234,35568
13718784,0.000657614,234,35568
13718656,0.000655782,234,35568
13718528,0.000652344,234,35568
13718400,0.00066564,234,35568
13718272,0.000657986,234,35568
13718144,0.00065721,234,35568
13718016,0.000657943,234,35568
13717888,0.000669531,234,35568
13717760,0.000657401,234,35568
13717632,0.00066218,234,35568
13717504,0.000659614,234,35568
13717376,0.000657271,234,35568
13717248,0.000660831,234,35568
13717120,0.000669737,234,35568
13716992,0.00067065,234,35568
13716864,0.000655775,234,35568
13716736,0.000658659,234,35568
13716608,0.000657164,234,35568
13716480,0.000670511,234,35568
13716352,0.000663411,234,35568
13716224,0.000659944,234,35568
13716096,0.000657575,234,35568
13715968,0.000662238,234,35568
13715840,0.000670223,234,35568
13715712,0.000669263,234,35568
13715584,0.000661099,234,35568
13715456,0.000658879,234,35568
13715328,0.000658397,234,35568
13715200,0.000658422,234,35568
13715072,0.000663492,234,35568
13714944,0.000656385,234,35568
13714816,0.000659156,234,35568
13714688,0.000662225,234,35568
13714560,0.000667,234,35568
13714432,0.000670835,234,35568
13714304,0.000658945,234,35568
13714176,0.000655396,234,35568
13714048,0.000658776,234,35568
13713920,0.000672625,234,35568
13713792,0.000664711,234,35568
13713664,0.000658895,234,35568
13713536,0.000654356,234,35568
13713408,0.000659591,234,35568
13713280,0.000670446,234,35568
13713152,0.000665447,234,35568
13713024,0.000654288,234,35568
13712896,0.000661035,234,35568
13712768,0.000658141,234,35568
13712640,0.000672677,234,35568
13712512,0.000652606,234,35568
13712384,0.00066787,234,35568
13712256,0.00065951,234,35568
13712128,0.000662045,234,35568
13712000,0.000658649,234,35568
13711872,0.000668622,234,35568
13711744,0.000666748,234,35568
13711616,0.000660679,234,35568
13711488,0.000660884,234,35568
13711360,0.000660524,234,35568
13711232,0.000671283,234,35568
13711104,0.000663664,234,35568
13710976,0.000658295,234,35568
13710848,0.000658034,234,35568
13710720,0.000656131,234,35568
13710592,0.000668544,234,35568
13710464,0.000670485,234,35568
13710336,0.000659186,234,35568
13710208,0.0006592,234,35568
13710080,0.000659591,234,35568
13709952,0.000670729,234,35568
13709824,0.000669886,234,35568
13709696,0.00066169,234,35568
13709568,0.000660806,234,35568
13709440,0.000659703,234,35568
13709312,0.000671915,234,35568
13709184,0.00066696,234,35568
13709056,0.000657115,234,35568
13708928,0.000657307,234,35568
13708800,0.000657524,234,35568
13708672,0.000673111,234,35568
13708544,0.00066474,234,35568
13708416,0.000658394,234,35568
13708288,0.000657921,234,35568
13708160,0.000659893,234,35568
13708032,0.000672116,234,35568
13707904,0.000662837,234,35568
13707776,0.000659224,234,35568
13707648,0.000657642,234,35568
13707520,0.000658902,234,35568
13707392,0.000658494,234,35568
13707264,0.000661745,234,35568
13707136,0.000665288,234,35568
13707008,0.000659926,234,35568
13706880,0.000659942,234,35568
13706752,0.000657738,234,35568
13706624,0.000662683,234,35568
13706496,0.000662942,234,35568
13706368,0.000653798,234,35568
13706240,0.000660857,234,35568
13706112,0.000673142,234,35568
13705984,0.000654757,234,35568
13705856,0.000663871,234,35568
13705728,0.00065585,234,35568
13705600,0.000656034,234,35568
13705472,0.000660665,234,35568
13705344,0.000654258,234,35568
13705216,0.000667997,234,35568
13705088,0.000661461,234,35568
13704960,0.000667342,234,35568
13704832,0.000658082,234,35568
13704704,0.000657944,234,35568
13704576,0.000657225,234,35568
13704448,0.000670325,234,35568
13704320,0.00066626,234,35568
13704192,0.000659943,234,35568
13704064,0.000662273,234,35568
13703936,0.000654991,234,35568
13703808,0.000670571,234,35568
13703680,0.000659272,234,35568
13703552,0.000655477,234,35568
13703424,0.000657871,234,35568
13703296,0.00066034,234,35568
13703168,0.000656816,234,35568
13703040,0.000673653,234,35568
13702912,0.000667156,234,35568
13702784,0.00065713,234,35568
13702656,0.000654335,234,35568
13702528,0.000656606,234,35568
13702400,0.000657938,234,35568
13702272,0.00067142,234,35568
13702144,0.000663143,234,35568
13702016,0.000657745,234,35568
13701888,0.000661412,234,35568
13701760,0.000662268,234,35568
13701632,0.000667634,234,35568
13701504,0.00066,234,35568
13701376,0.000661321,234,35568
13701248,0.000656818,234,35568
13701120,0.000657955,234,35568
13700992,0.000674973,234,35568
13700864,0.000659392,234,35568
13700736,0.000656957,234,35568
13700608,0.000655081,234,35568
13700480,0.000661545,234,35568
13700352,0.000660143,234,35568
13700224,0.000673108,234,35568
13700096,0.000666307,234,35568
13699968,0.00065975,234,35568
13699840,0.000657129,234,35568
13699712,0.000656075,234,35568
13699584,0.000671905,234,35568
13699456,0.000658287,234,35568
13699328,0.000667401,234,35568
13699200,0.000659743,234,35568
13699072,0.000658948,234,35568
13698944,0.00065971,234,35568
13698816,0.00067068,234,35568
13698688,0.000666211,234,35568
13698560,0.000659686,234,35568
13698432,0.000655411,234,35568
13698304,0.000658678,234,35568
13698176,0.000660055,234,35568
13698048,0.00067453,234,35568
13697920,0.00066593,234,35568
13697792,0.000658315,234,35568
13697664,0.000659631,234,35568
13697536,0.000658233,234,35568
13697408,0.000669612,234,35568
13697280,0.000663271,234,35568
13697152,0.000660894,234,35568
13697024,0.00066227,234,35568
13696896,0.000659985,234,35568
13696768,0.000667866,234,35568
13696640,0.000664805,234,35568
13696512,0.000658441,234,35568
13696384,0.00065722,234,35568
13696256,0.000661606,234,35568
13696128,0.000674695,234,35568
13696000,0.000658921,234,35568
13695872,0.000661117,234,35568
13695744,0.000658398,234,35568
13695616,0.000659874,234,35568
13695488,0.000667113,234,35568
13695360,0.000660268,234,35568
13695232,0.00065538,234,35568
13695104,0.000660107,234,35568
13694976,0.000658616,234,35568
13694848,0.000655713,234,35568
13694720,0.000674746,234,35568
13694592,0.000663088,234,35568
13694464,0.000658951,234,35568
13694336,0.000657224,234,35568
13694208,0.000658058,234,35568
13694080,0.000669961,234,35568
13693952,0.00066817,234,35568
13693824,0.000660717,234,35568
13693696,0.000652983,234,35568
13693568,0.000656398,234,35568
13693440,0.000671489,234,35568
13693312,0.000659768,234,35568
13693184,0.00065911,234,35568
13693056,0.000654974,234,35568
13692928,0.0006565,234,35568
13692800,0.000659575,234,35568
13692672,0.000668899,234,35568
13692544,0.000670448,234,35568
13692416,0.000659127,234,35568
13692288,0.000659289,234,35568
13692160,0.000658941,234,35568
13692032,0.000658449,234,35568
13691904,0.000661293,234,35568
13691776,0.000657103,234,35568
13691648,0.000663752,234,35568
13691520,0.000657694,234,35568
13691392,0.000666159,234,35568
13691264,0.000668907,234,35568
13691136,0.000655438,234,35568
13691008,0.000657953,234,35568
13690880,0.00065715,234,35568
13690752,0.000673725,234,35568
13690624,0.000666866,234,35568
13690496,0.000657573,234,35568
13690368,0.000658644,234,35568
13690240,0.00066009,234,35568
13690112,0.000657407,234,35568
13689984,0.000672883,234,35568
13689856,0.000664164,234,35568
13689728,0.000662128,234,35568
13689600,0.0006605,234,35568
13689472,0.000656384,234,35568
13689344,0.000671551,234,35568
13689216,0.000657904,234,35568
13689088,0.000657744,234,35568
13688960,0.000660536,234,35568
13688832,0.00065963,234,35568
13688704,0.000658947,234,35568
13688576,0.000672345,234,35568
13688448,0.000663302,234,35568
13688320,0.000657099,234,35568
13688192,0.000660248,234,35568
13688064,0.000659973,234,35568
13687936,0.000671328,234,35568
13687808,0.000659334,234,35568
13687680,0.000663346,234,35568
13687552,0.000660625,234,35568
13687424,0.000662575,234,35568
13687296,0.000659186,234,35568
13687168,0.000674224,234,35568
13687040,0.000669382,234,35568
13686912,0.000656567,234,35568
13686784,0.000655327,234,35568
13686656,0.00065951,234,35568
13686528,0.000674839,234,35568
13686400,0.000658558,234,35568
13686272,0.000657808,234,35568
13686144,0.000656553,234,35568
13686016,0.000660303,234,35568
13685888,0.000656604,234,35568
13685760,0.000670093,234,35568
13685632,0.000654857,234,35568
13685504,0.00066503,234,35568
13685376,0.000657257,234,35568
13685248,0.000657371,234,35568
13685120,0.000660205,234,35568
13684992,0.000673326,234,35568
13684864,0.00066361,234,35568
13684736,0.000657919,234,35568
13684608,0.000661373,234,35568
13684480,0.000658444,234,35568
13684352,0.000668061,234,35568
13684224,0.000665772,234,35568
13684096,0.000654489,234,35568
13683968,0.000656604,234,35568
13683840,0.00065491,234,35568
13683712,0.000672375,234,35568
13683584,0.000665768,234,35568
13683456,0.000660125,234,35568
13683328,0.000659186,234,35568
13683200,0.000656389,234,35568
13683072,0.000671458,234,35568
13682944,0.000661707,234,35568
13682816,0.000657974,234,35568
13682688,0.00066025,234,35568
13682560,0.000661882,234,35568
13682432,0.000671101,234,35568
13682304,0.000664665,234,35568
13682176,0.000656396,234,35568
13682048,0.000660267,234,35568
13681920,0.000655094,234,35568
13681792,0.000670533,234,35568
13681664,0.0006684,234,35568
13681536,0.000660602,234,35568
13681408,0.000658357,234,35568
13681280,0.000661184,234,35568
13681152,0.000671581,234,35568
13681024,0.000666653,234,35568
13680896,0.00065866,234,35568
13680768,0.000660348,234,35568
13680640,0.000659798,234,35568
13680512,0.000661335,234,35568
13680384,0.000656898,234,35568
13680256,0.000654233,234,35568
13680128,0.000654425,234,35568
13680000,0.000660785,234,35568
13679872,0.000670712,234,35568
13679744,0.000664208,234,35568
13679616,0.000661617,234,35568
13679488,0.00065392,234,35568
13679360,0.000660167,234,35568
13679232,0.000657058,234,35568
13679104,0.000669236,234,35568
13678976,0.000665762,234,35568
13678848,0.000659913,234,35568
13678720,0.000656102,234,35568
13678592,0.000655992,234,35568
13678464,0.000660088,234,35568
13678336,0.000670279,234,35568
13678208,0.000663595,234,35568
13678080,0.00065824,234,35568
13677952,0.000660918,234,35568
13677824,0.000657403,234,35568
13677696,0.000672308,234,35568
13677568,0.00066792,234,35568
13677440,0.000660089,234,35568
13677312,0.000660851,234,35568
13677184,0.000661759,234,35568
13677056,0.000674145,234,35568
13676928,0.000663626,234,35568
13676800,0.000658586,234,35568
13676672,0.000658632,234,35568
13676544,0.000656147,234,35568
13676416,0.0006586,234,35568
13676288,0.000666453,234,35568
13676160,0.000667339,234,35568
13676032,0.000656699,234,35568
13675904,0.000658915,234,35568
13675776,0.000654515,234,35568
13675648,0.000673955,234,35568
13675520,0.00066739,234,35568
13675392,0.000656165,234,35568
13675264,0.00065922,234,35568
13675136,0.000657578,234,35568
13675008,0.000670623,234,35568
13674880,0.000664499,234,35568
13674752,0.000660402,234,35568
13674624,0.000661108,234,35568
13674496,0.000658855,234,35568
13674368,0.000660978,234,35568
13674240,0.000666975,234,35568
13674112,0.000666163,234,35568
13673984,0.000654702,234,35568
13673856,0.000659331,234,35568
13673728,0.00065784,234,35568
13673600,0.000669788,234,35568
13673472,0.000659584,234,35568
13673344,0.000661792,234,35568
13673216,0.000656808,234,35568
13673088,0.000667101,234,35568
13672960,0.000655348,234,35568
13672832,0.000668177,234,35568
13672704,0.000666558,234,35568
13672576,0.000655329,234,35568
13672448,0.000659606,234,35568
13672320,0.000658225,234,35568
13672192,0.00066796,234,35568
13672064,0.000659442,234,35568
13671936,0.000655137,234,35568
13671808,0.000662975,234,35568
13671680,0.000660456,234,35568
13671552,0.000660796,234,35568
13671424,0.000659921,234,35568
13671296,0.00066423,234,35568
13671168,0.000662249,234,35568
13671040,0.00066113,234,35568
13670912,0.000672626,234,35568
13670784,0.000657059,234,35568
13670656,0.000656497,234,35568
13670528,0.000657764,234,35568
13670400,0.000660329,234,35568
13670272,0.00065778,234,35568
13670144,0.000668675,234,35568
13670016,0.00066334,234,35568
13669888,0.000659172,234,35568
13669760,0.000654356,234,35568
13669632,0.000657629,234,35568
13669504,0.000675343,234,35568
13669376,0.000665408,234,35568
13669248,0.000667631,234,35568
13669120,0.000659097,234,35568
13668992,0.00065807,234,35568
13668864,0.000657825,234,35568
13668736,0.00066872,234,35568
13668608,0.000665549,234,35568
13668480,0.000657584,234,35568
13668352,0.000659493,234,35568
13668224,0.000661281,234,35568
13668096,0.000674084,234,35568
13667968,0.000669708,234,35568
13667840,0.000653489,234,35568
13667712,0.000657812,234,35568
13667584,0.000659538,234,35568
13667456,0.000660277,234,35568
13667328,0.000675218,234,35568
13667200,0.000667945,234,35568
13667072,0.000662857,234,35568
13666944,0.000657613,234,35568
13666816,0.000660267,234,35568
13666688,0.00067091,234,35568
13666560,0.000656708,234,35568
13666432,0.000662496,234,35568
13666304,0.000655511,234,35568
13666176,0.000659309,234,35568
13666048,0.000656674,234,35568
13665920,0.000657817,234,35568
13665792,0.000669696,234,35568
13665664,0.000664139,234,35568
13665536,0.000655234,234,35568
13665408,0.000656323,234,35568
13665280,0.000657638,234,35568
13665152,0.000680363,234,35568
13665024,0.000657379,234,35568
13664896,0.000659064,234,35568
13664768,0.000659561,234,35568
13664640,0.000659075,234,35568
13664512,0.000657791,234,35568
13664384,0.000660338,234,35568
13664256,0.000657321,234,35568
13664128,0.000653616,234,35568
13664000,0.000658874,234,35568
13663872,0.000670594,234,35568
13663744,0.000664703,234,35568
13663616,0.000659843,234,35568
13663488,0.000655972,234,35568
13663360,0.000660579,234,35568
13663232,0.000659446,234,35568
13663104,0.000671084,234,35568
13662976,0.000666117,234,35568
13662848,0.000658336,234,35568
13662720,0.000654261,234,35568
13662592,0.000657267,234,35568
13662464,0.000666743,234,35568
13662336,0.00066638,234,35568
13662208,0.000656582,234,35568
13662080,0.000659327,234,35568
13661952,0.000658162,234,35568
13661824,0.000673477,234,35568
13661696,0.000669644,234,35568
13661568,0.00065756,234,35568
13661440,0.000655818,234,35568
13661312,0.000658372,234,35568
13661184,0.00065809,234,35568
13661056,0.000667773,234,35568
13660928,0.000670253,234,35568
13660800,0.000658499,234,35568
13660672,0.000657367,234,35568
13660544,0.000661511,234,35568
13660416,0.00067381,234,35568
13660288,0.000665602,234,35568
13660160,0.000656539,234,35568
13660032,0.000658087,234,35568
13659904,0.000660582,234,35568
13659776,0.000667133,234,35568
13659648,0.000657269,234,35568
13659520,0.000662287,234,35568
13659392,0.000658244,234,35568
13659264,0.000659486,234,35568
13659136,0.000658933,234,35568
13659008,0.000672434,234,35568
13658880,0.000663344,234,35568
13658752,0.000657071,234,35568
13658624,0.000661225,234,35568
13658496,0.000656811,234,35568
13658368,0.000675773,234,35568
13658240,0.000659073,234,35568
13658112,0.00066214,234,35568
13657984,0.000655078,234,35568
13657856,0.000661734,234,35568
13657728,0.000657452,234,35568
13657600,0.000670372,234,35568
13657472,0.000662773,234,35568
13657344,0.000659957,234,35568
13657216,0.00066234,234,35568
13657088,0.000658017,234,35568
13656960,0.000672485,234,35568
13656832,0.000664753,234,35568
13656704,0.000658076,234,35568
13656576,0.000656725,234,35568
13656448,0.00065962,234,35568
13656320,0.000669862,234,35568
13656192,0.000662886,234,35568
13656064,0.000658272,234,35568
13655936,0.000654674,234,35568
13655808,0.00066118,234,35568
13655680,0.000658459,234,35568
13655552,0.000669843,234,35568
13655424,0.000667227,234,35568
13655296,0.000661332,234,35568
13655168,0.000655953,234,35568
13655040,0.000656585,234,35568
13654912,0.000668943,234,35568
13654784,0.00066547,234,35568
13654656,0.000661724,234,35568
13654528,0.000658537,234,35568
13654400,0.000661388,234,35568
13654272,0.000662186,234,35568
13654144,0.000671419,234,35568
13654016,0.000665932,234,35568
13653888,0.000662162,234,35568
13653760,0.000657977,234,35568
13653632,0.000658735,234,35568
13653504,0.00067685,234,35568
13653376,0.00066161,234,35568
13653248,0.000660078,234,35568
13653120,0.00065974,234,35568
13652992,0.000660799,234,35568
13652864,0.00066809,234,35568
13652736,0.000673344,234,35568
13652608,0.000664288,234,35568
13652480,0.000661836,234,35568
13652352,0.000658946,234,35568
13652224,0.000655258,234,35568
13652096,0.000669985,234,35568
13651968,0.000665839,234,35568
13651840,0.000662942,234,35568
13651712,0.000656853,234,35568
13651584,0.000657838,234,35568
13651456,0.00065355,234,35568
13651328,0.000669816,234,35568
13651200,0.000665729,234,35568
13651072,0.000661004,234,35568
13650944,0.000660175,234,35568
13650816,0.000659823,234,35568
13650688,0.000669998,234,35568
13650560,0.00066354,234,35568
13650432,0.000659432,234,35568
13650304,0.000658497,234,35568
13650176,0.000661815,234,35568
13650048,0.000658668,234,35568
13649920,0.000672726,234,35568
13649792,0.00066733,234,35568
13649664,0.000658113,234,35568
13649536,0.00065798,234,35568
13649408,0.000659285,234,35568
13649280,0.00066952,234,35568
13649152,0.000660396,234,35568
13649024,0.000665868,234,35568
13648896,0.000662199,234,35568
13648768,0.0006565,234,35568
13648640,0.00065627,234,35568
13648512,0.00067393,234,35568
13648384,0.000660011,234,35568
13648256,0.000660989,234,35568
13648128,0.000658753,234,35568
13648000,0.000658661,234,35568
13647872,0.00065926,234,35568
13647744,0.000654794,234,35568
13647616,0.000666926,234,35568
13647488,0.00065959,234,35568
13647360,0.000659657,234,35568
13647232,0.000658735,234,35568
13647104,0.000667851,234,35568
13646976,0.000663266,234,35568
13646848,0.00065644,234,35568
13646720,0.000657627,234,35568
13646592,0.00065834,234,35568
13646464,0.000657819,234,35568
13646336,0.000673248,234,35568
13646208,0.000665896,234,35568
13646080,0.000654564,234,35568
13645952,0.000658905,234,35568
13645824,0.000658084,234,35568
13645696,0.000657165,234,35568
13645568,0.000667458,234,35568
13645440,0.000666231,234,35568
13645312,0.000659866,234,35568
13645184,0.00065482,234,35568
13645056,0.000655025,234,35568
13644928,0.00066322,234,35568
13644800,0.000672107,234,35568
13644672,0.000666532,234,35568
13644544,0.000654928,234,35568
13644416,0.0006592,234,35568
13644288,0.000651518,234,35568
13644160,0.0006715,234,35568
13644032,0.000664855,234,35568
13643904,0.000660441,234,35568
13643776,0.000662031,234,35568
13643648,0.000659469,234,35568
13643520,0.00069306,234,35568
13643392,0.00066578,234,35568
13643264,0.00065557,234,35568
13643136,0.000658289,234,35568
13643008,0.000653727,234,35568
13642880,0.000659368,234,35568
13642752,0.00065782,234,35568
13642624,0.000661655,234,35568
13642496,0.000661358,234,35568
13642368,0.00065829,234,35568
13642240,0.000658256,234,35568
13642112,0.000672675,234,35568
13641984,0.000656542,234,35568
13641856,0.000663993,234,35568
13641728,0.000661508,234,35568
13641600,0.000660365,234,35568
13641472,0.00065927,234,35568
13641344,0.000673985,234,35568
13641216,0.000661005,234,35568
13641088,0.000659538,234,35568
13640960,0.000656497,234,35568
13640832,0.000660223,234,35568
13640704,0.000673053,234,35568
13640576,0.000663495,234,35568
13640448,0.000657453,234,35568
13640320,0.000657579,234,35568
13640192,0.000658356,234,35568
13640064,0.000657983,234,35568
13639936,0.000668423,234,35568
13639808,0.000661833,234,35568
13639680,0.000660343,234,35568
13639552,0.000657668,234,35568
13639424,0.00065547,234,35568
13639296,0.000655698,234,35568
13639168,0.000669889,234,35568
13639040,0.000658336,234,35568
13638912,0.000662773,234,35568
13638784,0.000657751,234,35568
13638656,0.000657786,234,35568
13638528,0.000669326,234,35568
13638400,0.000656798,234,35568
13638272,0.00066629,234,35568
13638144,0.000657123,234,35568
13638016,0.000657048,234,35568
13637888,0.000661364,234,35568
13637760,0.000671776,234,35568
13637632,0.000664004,234,35568
13637504,0.000659409,234,35568
13637376,0.00065802,234,35568
13637248,0.000655,234,35568
13637120,0.000655143,234,35568
13636992,0.000667062,234,35568
13636864,0.000668204,234,35568
13636736,0.00065668,234,35568
13636608,0.00065691,234,35568
13636480,0.000657503,234,35568
13636352,0.000659786,234,35568
13636224,0.000668117,234,35568
13636096,0.000666263,234,35568
13635968,0.000657876,234,35568
13635840,0.000658603,234,35568
13635712,0.000658231,234,35568
13635584,0.000654892,234,35568
13635456,0.000656697,234,35568
13635328,0.000669846,234,35568
13635200,0.000665245,234,35568
13635072,0.000659225,234,35568
13634944,0.000654852,234,35568
13634816,0.000658372,234,35568
13634688,0.000672669,234,35568
13634560,0.000659559,234,35568
13634432,0.000661022,234,35568
13634304,0.000663657,234,35568
13634176,0.000658136,234,35568
13634048,0.000669235,234,35568
13633920,0.000666022,234,35568
13633792,0.000661407,234,35568
13633664,0.000659473,234,35568
13633536,0.000656228,234,35568
13633408,0.000659347,234,35568
13633280,0.000656599,234,35568
13633152,0.000662473,234,35568
13633024,0.000658746,234,35568
13632896,0.000659569,234,35568
13632768,0.000657894,234,35568
13632640,0.000674113,234,35568
13632512,0.000656387,234,35568
13632384,0.00066687,234,35568
13632256,0.000657611,234,35568
13632128,0.000659376,234,35568
13632000,0.000660039,234,35568
13631872,0.000657633,234,35568
13631744,0.00067151,234,35568
13631616,0.000665031,234,35568
13631488,0.000666023,234,35568
13631360,0.000659274,234,35568
13631232,0.000657696,234,35568
13631104,0.000656038,234,35568
13630976,0.000675026,234,35568
13630848,0.000669923,234,35568
13630720,0.000659849,234,35568
13630592,0.000659737,234,35568
13630464,0.000662556,234,35568
13630336,0.000670171,234,35568
13630208,0.000666051,234,35568
13630080,0.000655947,234,35568
13629952,0.000658721,234,35568
13629824,0.000658119,234,35568
13629696,0.000657657,234,35568
13629568,0.000660247,234,35568
13629440,0.000666615,234,35568
13629312,0.000658919,234,35568
13629184,0.000657762,234,35568
13629056,0.000657887,234,35568
13628928,0.000654308,234,35568
13628800,0.000672425,234,35568
13628672,0.000668121,234,35568
13628544,0.000658572,234,35568
13628416,0.000660552,234,35568
13628288,0.000660346,234,35568
13628160,0.000661895,234,35568
13628032,0.00065906,234,35568
13627904,0.000657149,234,35568
13627776,0.000662826,234,35568
13627648,0.000655565,234,35568
13627520,0.000659833,234,35568
13627392,0.000666873,234,35568
13627264,0.000660626,234,35568
13627136,0.000657443,234,35568
13627008,0.000658643,234,35568
13626880,0.000657782,234,35568
13626752,0.000658831,234,35568
13626624,0.000674665,234,35568
13626496,0.000664217,234,35568
13626368,0.000660431,234,35568
13626240,0.000660004,234,35568
13626112,0.000658733,234,35568
13625984,0.000670643,234,35568
13625856,0.000665269,234,35568
13625728,0.000658053,234,35568
13625600,0.0006585,234,35568
13625472,0.000658977,234,35568
13625344,0.000656889,234,35568
13625216,0.000668886,234,35568
