n,fill,fill_accesses,fill_bytes,rar,rar_accesses,rar_bytes
5900288,2719.77,994942994,119393159280,0.000252088,90,10800
5900416,2719.84,994966034,119395924080,0.00024985,90,10800
5900544,2719.9,994989074,119398688880,0.000251057,90,10800
5900672,2719.97,995012114,119401453680,0.000251305,90,10800
5900800,2720.03,995035154,119404218480,0.000249179,90,10800
5900928,2720.09,995058194,119406983280,0.000250392,90,10800
5901056,2720.16,995081234,119409748080,0.000251589,90,10800
5901184,2720.22,995104274,119412512880,0.000250108,90,10800
5901312,2720.29,995127314,119415277680,0.000251169,90,10800
5901440,2720.35,995150354,119418042480,0.000250204,90,10800
5901568,2720.42,995173394,119420807280,0.000251636,90,10800
5901696,2720.48,995196434,119423572080,0.00025237,90,10800
5901824,2720.55,995219474,119426336880,0.000250941,90,10800
5901952,2720.61,995242514,119429101680,0.000250728,90,10800
5902080,2720.67,995265554,119431866480,0.000250662,90,10800
5902208,2720.74,995288594,119434631280,0.000251172,90,10800
5902336,2720.8,995311634,119437396080,0.000253519,90,10800
5902464,2720.87,995334674,119440160880,0.000250338,90,10800
5902592,2720.93,995357714,119442925680,0.000252595,90,10800
5902720,2721,995380754,119445690480,0.000250682,90,10800
5902848,2721.06,995403794,119448455280,0.000251494,90,10800
5902976,2721.13,995426834,119451220080,0.000250177,90,10800
5903104,2721.19,995449874,119453984880,0.000250833,90,10800
5903232,2721.26,995472914,119456749680,0.00025164,90,10800
5903360,2721.32,995495954,119459514480,0.000252148,90,10800
5903488,2721.38,995518994,119462279280,0.000250714,90,10800
5903616,2721.45,995542034,119465044080,0.000251414,90,10800
5903744,2721.51,995565074,119467808880,0.000249489,90,10800
5903872,2721.58,995588114,119470573680,0.000251199,90,10800
5904000,2721.64,995611154,119473338480,0.000250887,90,10800
5904128,2721.71,995634194,119476103280,0.000250235,90,10800
5904256,2721.77,995657234,119478868080,0.000251762,90,10800
5904384,2721.83,995680274,119481632880,0.000250845,90,10800
5904512,2721.9,995703314,119484397680,0.00024993,90,10800
5904640,2721.96,995726354,119487162480,0.000251274,90,10800
5904768,2722.03,995749394,119489927280,0.000251477,90,10800
5904896,2722.09,995772434,119492692080,0.000249745,90,10800
5905024,2722.16,995795474,119495456880,0.000251105,90,10800
5905152,2722.22,995818514,119498221680,0.000251002,90,10800
5905280,2722.29,995841554,119500986480,0.000250932,90,10800
5905408,2722.35,995864594,119503751280,0.000250952,90,10800
5905536,2722.41,995887634,119506516080,0.000251465,90,10800
5905664,2722.48,995910674,119509280880,0.000250269,90,10800
5905792,2722.54,995933714,119512045680,0.000250978,90,10800
5905920,2722.61,995956754,119514810480,0.000249816,90,10800
5906048,2722.67,995979794,119517575280,0.000253767,90,10800
5906176,2722.74,996002834,119520340080,0.000251561,90,10800
5906304,2722.8,996025874,119523104880,0.000252591,90,10800
5906432,2722.87,996048914,119525869680,0.000250146,90,10800
5906560,2722.93,996071954,119528634480,0.000250057,90,10800
5906688,2722.99,996094994,119531399280,0.000252119,90,10800
5906816,2723.06,996118034,119534164080,0.000251383,90,10800
5906944,2723.12,996141074,119536928880,0.000249915,90,10800
5907072,2723.19,996164114,119539693680,0.000252121,90,10800
5907200,2723.25,996187154,119542458480,0.000251053,90,10800
5907328,2723.32,996210194,119545223280,0.000250705,90,10800
5907456,2723.38,996233234,119547988080,0.000250604,90,10800
5907584,2723.44,996256274,119550752880,0.000251817,90,10800
5907712,2723.51,996279314,119553517680,0.000251043,90,10800
5907840,2723.57,996302354,119556282480,0.000251878,90,10800
5907968,2723.64,996325394,119559047280,0.000251096,90,10800
5908096,2723.7,996348434,119561812080,0.000249702,90,10800
5908224,2723.77,996371474,119564576880,0.000251465,90,10800
5908352,2723.83,996394514,119567341680,0.000251465,90,10800
5908480,2723.9,996417554,119570106480,0.000250495,90,10800
5908608,2723.96,996440594,119572871280,0.000251457,90,10800
5908736,2724.02,996463634,119575636080,0.000250291,90,10800
5908864,2724.09,996486674,119578400880,0.000250622,90,10800
5908992,2724.15,996509714,119581165680,0.000250601,90,10800
5909120,2724.22,996532754,119583930480,0.000251503,90,10800
5909248,2724.28,996555794,119586695280,0.000250883,90,10800
5909376,2724.35,996578834,119589460080,0.000250146,90,10800
5909504,2724.41,996601874,119592224880,0.000251359,90,10800
5909632,2724.48,996624914,119594989680,0.000250688,90,10800
5909760,2724.54,996647954,119597754480,0.00025084,90,10800
5909888,2724.6,996670994,119600519280,0.000250808,90,10800
5910016,2724.67,996694034,119603284080,0.000252422,90,10800
5910144,2724.73,996717074,119606048880,0.000249635,90,10800
5910272,2724.8,996740114,119608813680,0.000251253,90,10800
5910400,2724.86,996763154,119611578480,0.000249945,90,10800
5910528,2724.93,996786194,119614343280,0.000253525,90,10800
5910656,2724.99,996809234,119617108080,0.000251843,90,10800
5910784,2725.06,996832274,119619872880,0.000250711,90,10800
5910912,2725.12,996855314,119622637680,0.000251059,90,10800
5911040,2725.18,996878354,119625402480,0.000252325,90,10800
5911168,2725.25,996901394,119628167280,0.000250224,90,10800
5911296,2725.31,996924434,119630932080,0.000250683,90,10800
5911424,2725.38,996947474,119633696880,0.00025066,90,10800
5911552,2725.44,996970514,119636461680,0.000252013,90,10800
5911680,2725.51,996993554,119639226480,0.000251697,90,10800
5911808,2725.57,997016594,119641991280,0.000250436,90,10800
5911936,2725.63,997039634,119644756080,0.00025169,90,10800
5912064,2725.7,997062674,119647520880,0.000251055,90,10800
5912192,2725.76,997085714,119650285680,0.000249792,90,10800
5912320,2725.83,997108754,119653050480,0.000251551,90,10800
5912448,2725.89,997131794,119655815280,0.000250745,90,10800
5912576,2725.96,997154834,119658580080,0.000250626,90,10800
5912704,2726.02,997177874,119661344880,0.000251044,90,10800
5912832,2726.09,997200914,119664109680,0.000253612,90,10800
5912960,2726.15,997223954,119666874480,0.000249992,90,10800
5913088,2726.21,997246994,119669639280,0.000251194,90,10800
5913216,2726.28,997270034,119672404080,0.00025033,90,10800
5913344,2726.34,997293074,119675168880,0.000251791,90,10800
5913472,2726.41,997316114,119677933680,0.000251875,90,10800
5913600,2726.47,997339154,119680698480,0.000250154,90,10800
5913728,2726.54,997362194,119683463280,0.000250989,90,10800
5913856,2726.6,997385234,119686228080,0.000250988,90,10800
5913984,2726.67,997408274,119688992880,0.000250962,90,10800
5914112,2726.73,997431314,119691757680,0.000250961,90,10800
5914240,2726.79,997454354,119694522480,0.000251681,90,10800
5914368,2726.86,997477394,119697287280,0.000250314,90,10800
5914496,2726.92,997500434,119700052080,0.000252903,90,10800
5914624,2726.99,997523474,119702816880,0.00025073,90,10800
5914752,2727.05,997546514,119705581680,0.000251193,90,10800
5914880,2727.12,997569554,119708346480,0.000250273,90,10800
5915008,2727.18,997592594,119711111280,0.000251323,90,10800
5915136,2727.25,997615634,119713876080,0.00025108,90,10800
5915264,2727.31,997638674,119716640880,0.000250612,90,10800
5915392,2727.37,997661714,119719405680,0.000250958,90,10800
5915520,2727.44,997684754,119722170480,0.000251754,90,10800
5915648,2727.5,997707794,119724935280,0.000250531,90,10800
5915776,2727.57,997730834,119727700080,0.000250561,90,10800
5915904,2727.63,997753874,119730464880,0.000251994,90,10800
5916032,2727.7,997776914,119733229680,0.000250434,90,10800
5916160,2727.76,997799954,119735994480,0.000251071,90,10800
5916288,2727.83,997822994,119738759280,0.000250191,90,10800
5916416,2727.89,997846034,119741524080,0.000251779,90,10800
5916544,2727.95,997869074,119744288880,0.000251331,90,10800
5916672,2728.02,997892114,119747053680,0.000250168,90,10800
5916800,2728.08,997915154,119749818480,0.000251864,90,10800
5916928,2728.15,997938194,119752583280,0.000251162,90,10800
5917056,2728.21,997961234,119755348080,0.000250668,90,10800
5917184,2728.28,997984274,119758112880,0.000252073,90,10800
5917312,2728.34,998007314,119760877680,0.000252208,90,10800
5917440,2728.4,998030354,119763642480,0.000250104,90,10800
5917568,2728.47,998053394,119766407280,0.000250837,90,10800
5917696,2728.53,998076434,119769172080,0.00025151,90,10800
5917824,2728.6,998099474,119771936880,0.000250247,90,10800
5917952,2728.66,998122514,119774701680,0.000250896,90,10800
5918080,2728.73,998145554,119777466480,0.000251165,90,10800
5918208,2728.79,998168594,119780231280,0.0002503,90,10800
5918336,2728.86,998191634,119782996080,0.000252815,90,10800
5918464,2728.92,998214674,119785760880,0.000250242,90,10800
5918592,2728.98,998237714,119788525680,0.000251377,90,10800
5918720,2729.05,998260754,119791290480,0.000251408,90,10800
5918848,2729.11,998283794,119794055280,0.00025055,90,10800
5918976,2729.18,998306834,119796820080,0.000251339,90,10800
5919104,2729.24,998329874,119799584880,0.00025164,90,10800
5919232,2729.31,998352914,119802349680,0.000249916,90,10800
5919360,2729.37,998375954,119805114480,0.000250729,90,10800
5919488,2729.43,998398994,119807879280,0.000250221,90,10800
5919616,2729.5,998422034,119810644080,0.00025044,90,10800
5919744,2729.56,998445074,119813408880,0.000250619,90,10800
5919872,2729.63,998468114,119816173680,0.000251692,90,10800
5920000,2729.69,998491154,119818938480,0.000250944,90,10800
5920128,2729.76,998514194,119821703280,0.000251513,90,10800
5920256,2729.82,998537234,119824468080,0.000251605,90,10800
5920384,2729.89,998560274,119827232880,0.000251257,90,10800
5920512,2729.95,998583314,119829997680,0.000250326,90,10800
5920640,2730.02,998606354,119832762480,0.000251135,90,10800
5920768,2730.08,998629394,119835527280,0.000251748,90,10800
5920896,2730.14,998652434,119838292080,0.000249868,90,10800
5921024,2730.21,998675474,119841056880,0.000250886,90,10800
5921152,2730.27,998698514,119843821680,0.000251159,90,10800
5921280,2730.34,998721554,119846586480,0.000249972,90,10800
5921408,2730.4,998744594,119849351280,0.000251052,90,10800
5921536,2730.47,998767634,119852116080,0.000251576,90,10800
5921664,2730.53,998790674,119854880880,0.000253744,90,10800
5921792,2730.59,998813714,119857645680,0.000250679,90,10800
5921920,2730.66,998836754,119860410480,0.000252347,90,10800
5922048,2730.72,998859794,119863175280,0.000250591,90,10800
5922176,2730.79,998882834,119865940080,0.000250393,90,10800
5922304,2730.85,998905874,119868704880,0.000252263,90,10800
5922432,2730.92,998928914,119871469680,0.000251112,90,10800
5922560,2730.98,998951954,119874234480,0.000250157,90,10800
5922688,2731.05,998974994,119876999280,0.000251646,90,10800
5922816,2731.11,998998034,119879764080,0.000250364,90,10800
5922944,2731.17,999021074,119882528880,0.000250704,90,10800
5923072,2731.24,999044114,119885293680,0.000252061,90,10800
5923200,2731.3,999067154,119888058480,0.00025063,90,10800
5923328,2731.37,999090194,119890823280,0.000250499,90,10800
5923456,2731.43,999113234,119893588080,0.00025172,90,10800
5923584,2731.5,999136274,119896352880,0.000251593,90,10800
5923712,2731.56,999159314,119899117680,0.000250824,90,10800
5923840,2731.62,999182354,119901882480,0.000252075,90,10800
5923968,2731.69,999205394,119904647280,0.000251854,90,10800
5924096,2731.75,999228434,119907412080,0.000250948,90,10800
5924224,2731.82,999251474,119910176880,0.000251759,90,10800
5924352,2731.88,999274514,119912941680,0.000250598,90,10800
5924480,2731.95,999297554,119915706480,0.00025261,90,10800
5924608,2732.01,999320594,119918471280,0.000253223,90,10800
5924736,2732.08,999343634,119921236080,0.000251281,90,10800
5924864,2732.14,999366674,119924000880,0.000252062,90,10800
5924992,2732.21,999389714,119926765680,0.000251255,90,10800
5925120,2732.27,999412754,119929530480,0.000251903,90,10800
5925248,2732.33,999435794,119932295280,0.000253108,90,10800
5925376,2732.4,999458834,119935060080,0.000251481,90,10800
5925504,2732.46,999481874,119937824880,0.000252058,90,10800
5925632,2732.53,999504914,119940589680,0.000250763,90,10800
5925760,2732.59,999527954,119943354480,0.000251798,90,10800
5925888,2732.66,999550994,119946119280,0.000252836,90,10800
5926016,2732.72,999574034,119948884080,0.000251669,90,10800
5926144,2732.79,999597074,119951648880,0.000251152,90,10800
5926272,2732.85,999620114,119954413680,0.000251969,90,10800
5926400,2732.92,999643154,119957178480,0.00025196,90,10800
5926528,2732.98,999666194,119959943280,0.000250808,90,10800
5926656,2733.05,999689234,119962708080,0.000251907,90,10800
5926784,2733.11,999712274,119965472880,0.000252159,90,10800
5926912,2733.17,999735314,119968237680,0.000251417,90,10800
5927040,2733.24,999758354,119971002480,0.000252151,90,10800
5927168,2733.3,999781394,119973767280,0.000251015,90,10800
5927296,2733.37,999804434,119976532080,0.00025119,90,10800
5927424,2733.43,999827474,119979296880,0.000252297,90,10800
5927552,2733.5,999850514,119982061680,0.000251176,90,10800
5927680,2733.56,999873554,119984826480,0.000251389,90,10800
5927808,2733.63,999896594,119987591280,0.000251485,90,10800
5927936,2733.69,999919634,119990356080,0.000252221,90,10800
5928064,2733.75,999942674,119993120880,0.000252512,90,10800
5928192,2733.82,999965714,119995885680,0.000251224,90,10800
5928320,2733.88,999988754,119998650480,0.000251453,90,10800
5928448,2733.95,1000011794,120001415280,0.000251255,90,10800
5928576,2734.01,1000034834,120004180080,0.000251873,90,10800
5928704,2734.08,1000057874,120006944880,0.000252945,90,10800
5928832,2734.14,1000080914,120009709680,0.000250992,90,10800
5928960,2734.21,1000103954,120012474480,0.000251883,90,10800
5929088,2734.27,1000126994,120015239280,0.00025171,90,10800
5929216,2734.34,1000150034,120018004080,0.000252348,90,10800
5929344,2734.4,1000173074,120020768880,0.000252359,90,10800
5929472,2734.46,1000196114,120023533680,0.000251829,90,10800
5929600,2734.53,1000219154,120026298480,0.000252107,90,10800
5929728,2734.59,1000242194,120029063280,0.00025141,90,10800
5929856,2734.66,1000265234,120031828080,0.000252919,90,10800
5929984,2734.72,1000288274,120034592880,0.000251529,90,10800
5930112,2734.79,1000311314,120037357680,0.000252479,90,10800
5930240,2734.85,1000334354,120040122480,0.000251517,90,10800
5930368,2734.92,1000357394,120042887280,0.000252065,90,10800
5930496,2734.98,1000380434,120045652080,0.00025162,90,10800
5930624,2735.05,1000403474,120048416880,0.000252397,90,10800
5930752,2735.11,1000426514,120051181680,0.000251719,90,10800
5930880,2735.17,1000449554,120053946480,0.000251415,90,10800
5931008,2735.24,1000472594,120056711280,0.000251514,90,10800
5931136,2735.3,1000495634,120059476080,0.000252815,90,10800
5931264,2735.37,1000518674,120062240880,0.00025279,90,10800
5931392,2735.43,1000541714,120065005680,0.000250339,90,10800
5931520,2735.5,1000564754,120067770480,0.000251374,90,10800
5931648,2735.56,1000587794,120070535280,0.000251616,90,10800
5931776,2735.63,1000610834,120073300080,0.000252205,90,10800
5931904,2735.69,1000633874,120076064880,0.000252023,90,10800
5932032,2735.76,1000656914,120078829680,0.000251655,90,10800
5932160,2735.82,1000679954,120081594480,0.000252473,90,10800
5932288,2735.88,1000702994,120084359280,0.000250358,90,10800
5932416,2735.95,1000726034,120087124080,0.000253984,90,10800
5932544,2736.01,1000749074,120089888880,0.000252395,90,10800
5932672,2736.08,1000772114,120092653680,0.000251554,90,10800
5932800,2736.14,1000795154,120095418480,0.000252888,90,10800
5932928,2736.21,1000818194,120098183280,0.000251672,90,10800
5933056,2736.27,1000841234,120100948080,0.000252127,90,10800
5933184,2736.34,1000864274,120103712880,0.000251111,90,10800
5933312,2736.4,1000887314,120106477680,0.000252402,90,10800
5933440,2736.47,1000910354,120109242480,0.000252993,90,10800
5933568,2736.53,1000933394,120112007280,0.000252886,90,10800
5933696,2736.6,1000956434,120114772080,0.00025195,90,10800
5933824,2736.66,1000979474,120117536880,0.000251346,90,10800
5933952,2736.72,1001002514,120120301680,0.000255375,90,10800
5934080,2736.79,1001025554,120123066480,0.000252092,90,10800
5934208,2736.85,1001048594,120125831280,0.000252103,90,10800
5934336,2736.92,1001071634,120128596080,0.000250892,90,10800
5934464,2736.98,1001094674,120131360880,0.000254416,90,10800
5934592,2737.05,1001117714,120134125680,0.000251107,90,10800
5934720,2737.11,1001140754,120136890480,0.000252439,90,10800
5934848,2737.18,1001163794,120139655280,0.000251104,90,10800
5934976,2737.24,1001186834,120142420080,0.000252338,90,10800
5935104,2737.31,1001209874,120145184880,0.000252653,90,10800
5935232,2737.37,1001232914,120147949680,0.00025096,90,10800
5935360,2737.44,1001255954,120150714480,0.000251417,90,10800
5935488,2737.5,1001278994,120153479280,0.0002509,90,10800
5935616,2737.57,1001302034,120156244080,0.000251846,90,10800
5935744,2737.63,1001325074,120159008880,0.000251072,90,10800
5935872,2737.7,1001348114,120161773680,0.000254958,90,10800
5936000,2737.76,1001371154,120164538480,0.000252583,90,10800
5936128,2737.82,1001394194,120167303280,0.000250535,90,10800
5936256,2737.89,1001417234,120170068080,0.000251917,90,10800
5936384,2737.95,1001440274,120172832880,0.000251231,90,10800
5936512,2738.02,1001463314,120175597680,0.000251752,90,10800
5936640,2738.08,1001486354,120178362480,0.000250652,90,10800
5936768,2738.15,1001509394,120181127280,0.000254189,90,10800
5936896,2738.21,1001532434,120183892080,0.000252249,90,10800
5937024,2738.28,1001555474,120186656880,0.000251015,90,10800
5937152,2738.34,1001578514,120189421680,0.000252612,90,10800
5937280,2738.41,1001601554,120192186480,0.000251827,90,10800
5937408,2738.47,1001624594,120194951280,0.000251505,90,10800
5937536,2738.54,1001647634,120197716080,0.000251663,90,10800
5937664,2738.6,1001670674,120200480880,0.000251361,90,10800
5937792,2738.66,1001693714,120203245680,0.000251607,90,10800
5937920,2738.73,1001716754,120206010480,0.00025392,90,10800
5938048,2738.79,1001739794,120208775280,0.000252748,90,10800
5938176,2738.86,1001762834,120211540080,0.000251014,90,10800
5938304,2738.92,1001785874,120214304880,0.000252849,90,10800
5938432,2738.99,1001808914,120217069680,0.000250661,90,10800
5938560,2739.05,1001831954,120219834480,0.000251478,90,10800
5938688,2739.12,1001854994,120222599280,0.000251294,90,10800
5938816,2739.18,1001878034,120225364080,0.000252,90,10800
5938944,2739.25,1001901074,120228128880,0.000250906,90,10800
5939072,2739.31,1001924114,120230893680,0.000252188,90,10800
5939200,2739.38,1001947154,120233658480,0.000252259,90,10800
5939328,2739.44,1001970194,120236423280,0.000250793,90,10800
5939456,2739.51,1001993234,120239188080,0.000251728,90,10800
5939584,2739.57,1002016274,120241952880,0.000250655,90,10800
5939712,2739.63,1002039314,120244717680,0.000252731,90,10800
5939840,2739.7,1002062354,120247482480,0.0002517,90,10800
5939968,2739.76,1002085394,120250247280,0.000250893,90,10800
5940096,2739.83,1002108434,120253012080,0.000251862,90,10800
5940224,2739.89,1002131474,120255776880,0.0002527,90,10800
5940352,2739.96,1002154514,120258541680,0.000251436,90,10800
5940480,2740.02,1002177554,120261306480,0.000252603,90,10800
5940608,2740.09,1002200594,120264071280,0.000252567,90,10800
5940736,2740.15,1002223634,120266836080,0.00025186,90,10800
5940864,2740.22,1002246674,120269600880,0.00025063,90,10800
5940992,2740.28,1002269714,120272365680,0.000251816,90,10800
5941120,2740.35,1002292754,120275130480,0.000251918,90,10800
5941248,2740.41,1002315794,120277895280,0.000250898,90,10800
5941376,2740.47,1002338834,120280660080,0.000251577,90,10800
5941504,2740.54,1002361874,120283424880,0.000250615,90,10800
5941632,2740.6,1002384914,120286189680,0.000251687,90,10800
5941760,2740.67,1002407954,120288954480,0.000252609,90,10800
5941888,2740.73,1002430994,120291719280,0.000251393,90,10800
5942016,2740.8,1002454034,120294484080,0.000252239,90,10800
5942144,2740.86,1002477074,120297248880,0.000251027,90,10800
5942272,2740.93,1002500114,120300013680,0.000251483,90,10800
5942400,2740.99,1002523154,120302778480,0.000251236,90,10800
5942528,2741.06,1002546194,120305543280,0.000252199,90,10800
5942656,2741.12,1002569234,120308308080,0.000252124,90,10800
5942784,2741.18,1002592274,120311072880,0.000250984,90,10800
5942912,2741.25,1002615314,120313837680,0.00025206,90,10800
5943040,2741.31,1002638354,120316602480,0.0002524,90,10800
5943168,2741.38,1002661394,120319367280,0.000252377,90,10800
5943296,2741.44,1002684434,120322132080,0.000251282,90,10800
5943424,2741.51,1002707474,120324896880,0.000251662,90,10800
5943552,2741.57,1002730514,120327661680,0.000252303,90,10800
5943680,2741.64,1002753554,120330426480,0.000252859,90,10800
5943808,2741.7,1002776594,120333191280,0.0002525,90,10800
5943936,2741.77,1002799634,120335956080,0.000252623,90,10800
5944064,2741.83,1002822674,120338720880,0.000251237,90,10800
5944192,2741.89,1002845714,120341485680,0.000251826,90,10800
5944320,2741.96,1002868754,120344250480,0.00025137,90,10800
5944448,2742.02,1002891794,120347015280,0.000252366,90,10800
5944576,2742.09,1002914834,120349780080,0.000253666,90,10800
5944704,2742.15,1002937874,120352544880,0.000252412,90,10800
5944832,2742.22,1002960914,120355309680,0.000251765,90,10800
5944960,2742.28,1002983954,120358074480,0.00025162,90,10800
5945088,2742.35,1003006994,120360839280,0.000252075,90,10800
5945216,2742.41,1003030034,120363604080,0.000250836,90,10800
5945344,2742.48,1003053074,120366368880,0.000252377,90,10800
5945472,2742.54,1003076114,120369133680,0.000252545,90,10800
5945600,2742.6,1003099154,120371898480,0.000251557,90,10800
5945728,2742.67,1003122194,120374663280,0.000251661,90,10800
5945856,2742.73,1003145234,120377428080,0.000251224,90,10800
5945984,2742.8,1003168274,120380192880,0.000251833,90,10800
5946112,2742.86,1003191314,120382957680,0.00025235,90,10800
5946240,2742.93,1003214354,120385722480,0.000252513,90,10800
5946368,2742.99,1003237394,120388487280,0.000252731,90,10800
5946496,2743.06,1003260434,120391252080,0.000251317,90,10800
5946624,2743.12,1003283474,120394016880,0.000254285,90,10800
5946752,2743.19,1003306514,120396781680,0.000253039,90,10800
5946880,2743.25,1003329554,120399546480,0.000251652,90,10800
5947008,2743.32,1003352594,120402311280,0.000251673,90,10800
5947136,2743.38,1003375634,120405076080,0.000252092,90,10800
5947264,2743.45,1003398674,120407840880,0.000251648,90,10800
5947392,2743.51,1003421714,120410605680,0.000252056,90,10800
5947520,2743.58,1003444754,120413370480,0.000253433,90,10800
5947648,2743.64,1003467794,120416135280,0.000252783,90,10800
5947776,2743.71,1003490834,120418900080,0.000251687,90,10800
5947904,2743.77,1003513874,120421664880,0.000253066,90,10800
5948032,2743.83,1003536914,120424429680,0.000252903,90,10800
5948160,2743.9,1003559954,120427194480,0.000253045,90,10800
5948288,2743.96,1003582994,120429959280,0.000252127,90,10800
5948416,2744.03,1003606034,120432724080,0.000251341,90,10800
5948544,2744.09,1003629074,120435488880,0.000251714,90,10800
5948672,2744.16,1003652114,120438253680,0.000251551,90,10800
5948800,2744.22,1003675154,120441018480,0.000252017,90,10800
5948928,2744.29,1003698194,120443783280,0.000251316,90,10800
5949056,2744.35,1003721234,120446548080,0.000253568,90,10800
5949184,2744.42,1003744274,120449312880,0.000252209,90,10800
5949312,2744.48,1003767314,120452077680,0.000252636,90,10800
5949440,2744.55,1003790354,120454842480,0.000252324,90,10800
5949568,2744.61,1003813394,120457607280,0.000251501,90,10800
5949696,2744.68,1003836434,120460372080,0.000252045,90,10800
5949824,2744.74,1003859474,120463136880,0.000251375,90,10800
5949952,2744.81,1003882514,120465901680,0.000253823,90,10800
5950080,2744.87,1003905554,120468666480,0.000251262,90,10800
5950208,2744.93,1003928594,120471431280,0.000252382,90,10800
5950336,2745,1003951634,120474196080,0.000252933,90,10800
5950464,2745.06,1003974674,120476960880,0.000254429,90,10800
5950592,2745.13,1003997714,120479725680,0.000254,90,10800
5950720,2745.19,1004020754,120482490480,0.000250885,90,10800
5950848,2745.26,1004043794,120485255280,0.000253213,90,10800
5950976,2745.32,1004066834,120488020080,0.000250933,90,10800
5951104,2745.39,1004089874,120490784880,0.000254567,90,10800
5951232,2745.45,1004112914,120493549680,0.000253096,90,10800
5951360,2745.52,1004135954,120496314480,0.000253191,90,10800
5951488,2745.58,1004158994,120499079280,0.000254407,90,10800
5951616,2745.65,1004182034,120501844080,0.000252108,90,10800
5951744,2745.71,1004205074,120504608880,0.000251186,90,10800
5951872,2745.78,1004228114,120507373680,0.000251939,90,10800
5952000,2745.84,1004251154,120510138480,0.000250763,90,10800
5952128,2745.91,1004274194,120512903280,0.000253146,90,10800
5952256,2745.97,1004297234,120515668080,0.000252057,90,10800
5952384,2746.04,1004320274,120518432880,0.000251308,90,10800
5952512,2746.1,1004343314,120521197680,0.00025072,90,10800
5952640,2746.16,1004366354,120523962480,0.00025078,90,10800
5952768,2746.23,1004389394,120526727280,0.000251616,90,10800
5952896,2746.29,1004412434,120529492080,0.000251738,90,10800
5953024,2746.36,1004435474,120532256880,0.000250553,90,10800
5953152,2746.42,1004458514,120535021680,0.000253817,90,10800
5953280,2746.49,1004481554,120537786480,0.000252163,90,10800
5953408,2746.55,1004504594,120540551280,0.000253115,90,10800
5953536,2746.62,1004527634,120543316080,0.000252651,90,10800
5953664,2746.68,1004550674,120546080880,0.000250877,90,10800
5953792,2746.74,1004573714,120548845680,0.000251692,90,10800
5953920,2746.81,1004596754,120551610480,0.000251079,90,10800
5954048,2746.87,1004619794,120554375280,0.000252561,90,10800
5954176,2746.94,1004642834,120557140080,0.000251186,90,10800
5954304,2747,1004665874,120559904880,0.000251047,90,10800
5954432,2747.07,1004688914,120562669680,0.000251967,90,10800
5954560,2747.13,1004711954,120565434480,0.00025173,90,10800
5954688,2747.2,1004734994,120568199280,0.000251878,90,10800
5954816,2747.26,1004758034,120570964080,0.000251853,90,10800
5954944,2747.33,1004781074,120573728880,0.000251414,90,10800
5955072,2747.39,1004804114,120576493680,0.000252965,90,10800
5955200,2747.46,1004827154,120579258480,0.000251786,90,10800
5955328,2747.52,1004850194,120582023280,0.000251963,90,10800
5955456,2747.58,1004873234,120584788080,0.000251341,90,10800
5955584,2747.65,1004896274,120587552880,0.000251731,90,10800
5955712,2747.71,1004919314,120590317680,0.000251977,90,10800
5955840,2747.78,1004942354,120593082480,0.00025116,90,10800
5955968,2747.84,1004965394,120595847280,0.000252578,90,10800
5956096,2747.91,1004988434,120598612080,0.000251306,90,10800
5956224,2747.97,1005011474,120601376880,0.000252343,90,10800
5956352,2748.04,1005034514,120604141680,0.000251625,90,10800
5956480,2748.1,1005057554,120606906480,0.000251361,90,10800
5956608,2748.17,1005080594,120609671280,0.000251547,90,10800
5956736,2748.23,1005103634,120612436080,0.000251619,90,10800
5956864,2748.29,1005126674,120615200880,0.000252774,90,10800
5956992,2748.36,1005149714,120617965680,0.000251298,90,10800
5957120,2748.42,1005172754,120620730480,0.000250636,90,10800
5957248,2748.49,1005195794,120623495280,0.000251156,90,10800
5957376,2748.55,1005218834,120626260080,0.000251988,90,10800
5957504,2748.62,1005241874,120629024880,0.000251806,90,10800
5957632,2748.68,1005264914,120631789680,0.000251827,90,10800
5957760,2748.75,1005287954,120634554480,0.000251986,90,10800
5957888,2748.81,1005310994,120637319280,0.000251734,90,10800
5958016,2748.87,1005334034,120640084080,0.000251569,90,10800
5958144,2748.94,1005357074,120642848880,0.000252303,90,10800
5958272,2749,1005380114,120645613680,0.000253027,90,10800
5958400,2749.07,1005403154,120648378480,0.000251385,90,10800
5958528,2749.13,1005426194,120651143280,0.000251953,90,10800
5958656,2749.2,1005449234,120653908080,0.00025144,90,10800
5958784,2749.26,1005472274,120656672880,0.000252287,90,10800
5958912,2749.33,1005495314,120659437680,0.000252827,90,10800
5959040,2749.39,1005518354,120662202480,0.000250911,90,10800
5959168,2749.46,1005541394,120664967280,0.0002517,90,10800
5959296,2749.52,1005564434,120667732080,0.00024984,90,10800
5959424,2749.58,1005587474,120670496880,0.000252701,90,10800
5959552,2749.65,1005610514,120673261680,0.000251423,90,10800
5959680,2749.71,1005633554,120676026480,0.000250919,90,10800
5959808,2749.78,1005656594,120678791280,0.000252305,90,10800
5959936,2749.84,1005679634,120681556080,0.000253113,90,10800
5960064,2749.91,1005702674,120684320880,0.000251299,90,10800
5960192,2749.97,1005725714,120687085680,0.000252374,90,10800
5960320,2750.04,1005748754,120689850480,0.000251578,90,10800
5960448,2750.1,1005771794,120692615280,0.000252393,90,10800
5960576,2750.17,1005794834,120695380080,0.000252639,90,10800
5960704,2750.23,1005817874,120698144880,0.000251341,90,10800
