n,fill,fill_accesses,fill_bytes,read,read_accesses,read_bytes,rar,rar_accesses,rar_bytes
7898752,404607,254046244732,54873988862112,0.0273389,17648,3811968,0.0272903,17648,3811968
7898880,404614,254050762620,54874964725920,0.0272924,17648,3811968,0.0272348,17648,3811968
7899008,404621,254055280508,54875940589728,0.0273822,17648,3811968,0.0272311,17648,3811968
7899136,404628,254059798396,54876916453536,0.0273101,17648,3811968,0.0272715,17648,3811968
7899264,404635,254064316284,54877892317344,0.0272869,17648,3811968,0.0271668,17648,3811968
7899392,404642,254068834172,54878868181152,0.0272206,17648,3811968,0.0271175,17648,3811968
7899520,404649,254073352060,54879844044960,0.0272512,17648,3811968,0.0272044,17648,3811968
7899648,404656,254077869948,54880819908768,0.027151,17648,3811968,0.0271054,17648,3811968
7899776,404663,254082387836,54881795772576,0.0274013,17648,3811968,0.0273141,17648,3811968
7899904,404670,254086905724,54882771636384,0.0271459,17648,3811968,0.0270747,17648,3811968
7900032,404677,254091423612,54883747500192,0.0272869,17648,3811968,0.0272116,17648,3811968
7900160,404684,254095941500,54884723364000,0.0273587,17648,3811968,0.0272567,17648,3811968
7900288,404691,254100459388,54885699227808,0.0270623,17648,3811968,0.0270344,17648,3811968
7900416,404698,254104977276,54886675091616,0.0272252,17648,3811968,0.0271549,17648,3811968
7900544,404705,254109495164,54887650955424,0.0271519,17648,3811968,0.0271115,17648,3811968
7900672,404711,254114013052,54888626819232,0.0272011,17648,3811968,0.0271756,17648,3811968
7900800,404718,254118530940,54889602683040,0.0273638,17648,3811968,0.0273798,17648,3811968
7900928,404725,254123048828,54890578546848,0.0270995,17648,3811968,0.0270425,17648,3811968
7901056,404732,254127566716,54891554410656,0.0271661,17648,3811968,0.0270935,17648,3811968
7901184,404739,254132084604,54892530274464,0.0273842,17648,3811968,0.0273946,17648,3811968
7901312,404746,254136602492,54893506138272,0.0271549,17648,3811968,0.0271126,17648,3811968
7901440,404753,254141120380,54894482002080,0.027161,17648,3811968,0.0271084,17648,3811968
7901568,404760,254145638268,54895457865888,0.027333,17648,3811968,0.0272716,17648,3811968
7901696,404767,254150156156,54896433729696,0.0271375,17648,3811968,0.0270386,17648,3811968
7901824,404774,254154674044,54897409593504,0.0271094,17648,3811968,0.0271329,17648,3811968
7901952,404781,254159191932,54898385457312,0.0271311,17648,3811968,0.0270324,17648,3811968
7902080,404788,254163709820,54899361321120,0.0270938,17648,3811968,0.0270725,17648,3811968
7902208,404795,254168227708,54900337184928,0.0272659,17648,3811968,0.0271816,17648,3811968
7902336,404802,254172745596,54901313048736,0.02716,17648,3811968,0.0270842,17648,3811968
7902464,404809,254177263484,54902288912544,0.0272748,17648,3811968,0.02719,17648,3811968
7902592,404816,254181781372,54903264776352,0.0272153,17648,3811968,0.0271301,17648,3811968
7902720,404823,254186299260,54904240640160,0.0274477,17648,3811968,0.0273556,17648,3811968
7902848,404830,254190817148,54905216503968,0.027162,17648,3811968,0.0271722,17648,3811968
7902976,404837,254195335036,54906192367776,0.0272279,17648,3811968,0.0271211,17648,3811968
7903104,404844,254199852924,54907168231584,0.0273926,17648,3811968,0.0272763,17648,3811968
7903232,404851,254204370812,54908144095392,0.0272302,17648,3811968,0.027148,17648,3811968
7903360,404858,254208888700,54909119959200,0.0273803,17648,3811968,0.0273173,17648,3811968
7903488,404865,254213406588,54910095823008,0.0271883,17648,3811968,0.0272004,17648,3811968
7903616,404872,254217924476,54911071686816,0.0271912,17648,3811968,0.0271582,17648,3811968
7903744,404879,254222442364,54912047550624,0.0273792,17648,3811968,0.0272884,17648,3811968
7903872,404886,254226960252,54913023414432,0.0272938,17648,3811968,0.0273338,17648,3811968
7904000,404893,254231478140,54913999278240,0.0270883,17648,3811968,0.0271048,17648,3811968
7904128,404899,254235996028,54914975142048,0.0271256,17648,3811968,0.0271521,17648,3811968
7904256,404906,254240513916,54915951005856,0.0271259,17648,3811968,0.0270977,17648,3811968
7904384,404913,254245031804,54916926869664,0.0272848,17648,3811968,0.0270788,17648,3811968
7904512,404920,254249549692,54917902733472,0.027172,17648,3811968,0.0270776,17648,3811968
7904640,404927,254254067580,54918878597280,0.02717,17648,3811968,0.0270555,17648,3811968
7904768,404934,254258585468,54919854461088,0.0272643,17648,3811968,0.0272411,17648,3811968
7904896,404941,254263103356,54920830324896,0.0271556,17648,3811968,0.0270692,17648,3811968
7905024,404948,254267621244,54921806188704,0.0270956,17648,3811968,0.02716,17648,3811968
7905152,404955,254272139132,54922782052512,0.0271317,17648,3811968,0.0270639,17648,3811968
7905280,404962,254276657020,54923757916320,0.0271815,17648,3811968,0.0271205,17648,3811968
7905408,404969,254281174908,54924733780128,0.027131,17648,3811968,0.0271041,17648,3811968
7905536,404976,254285692796,54925709643936,0.0273681,17648,3811968,0.0272948,17648,3811968
7905664,404983,254290210684,54926685507744,0.0272253,17648,3811968,0.0272282,17648,3811968
7905792,404990,254294728572,54927661371552,0.0271828,17648,3811968,0.0271733,17648,3811968
7905920,404997,254299246460,54928637235360,0.0272154,17648,3811968,0.0271624,17648,3811968
7906048,405004,254303764348,54929613099168,0.0272283,17648,3811968,0.0270906,17648,3811968
7906176,405011,254308282236,54930588962976,0.0270782,17648,3811968,0.0270963,17648,3811968
7906304,405018,254312800124,54931564826784,0.0271251,17648,3811968,0.0270871,17648,3811968
7906432,405025,254317318012,54932540690592,0.0272475,17648,3811968,0.0271871,17648,3811968
7906560,405032,254321835900,54933516554400,0.0273407,17648,3811968,0.0276306,17648,3811968
7906688,405039,254326353788,54934492418208,0.0274565,17648,3811968,0.0272704,17648,3811968
7906816,405046,254330871676,54935468282016,0.0271267,17648,3811968,0.0270335,17648,3811968
7906944,405053,254335389564,54936444145824,0.0271397,17648,3811968,0.0270872,17648,3811968
7907072,405059,254339907452,54937420009632,0.0271241,17648,3811968,0.0270816,17648,3811968
7907200,405066,254344425340,54938395873440,0.0270708,17648,3811968,0.0271169,17648,3811968
7907328,405073,254348943228,54939371737248,0.0271406,17648,3811968,0.0270895,17648,3811968
7907456,405080,254353461116,54940347601056,0.0272386,17648,3811968,0.0272697,17648,3811968
7907584,405087,254357979004,54941323464864,0.0272237,17648,3811968,0.027137,17648,3811968
7907712,405094,254362496892,54942299328672,0.0272554,17648,3811968,0.0272218,17648,3811968
7907840,405101,254367014780,54943275192480,0.0273197,17648,3811968,0.0273528,17648,3811968
7907968,405108,254371532668,54944251056288,0.0271038,17648,3811968,0.0270895,17648,3811968
7908096,405115,254376050556,54945226920096,0.0272426,17648,3811968,0.0271233,17648,3811968
7908224,405122,254380568444,54946202783904,0.0271897,17648,3811968,0.0272227,17648,3811968
7908352,405129,254385086332,54947178647712,0.0272518,17648,3811968,0.027153,17648,3811968
7908480,405136,254389604220,54948154511520,0.0271391,17648,3811968,0.0271127,17648,3811968
7908608,405143,254394122108,54949130375328,0.0271685,17648,3811968,0.0271439,17648,3811968
7908736,405150,254398639996,54950106239136,0.0273867,17648,3811968,0.02729,17648,3811968
7908864,405157,254403157884,54951082102944,0.0271647,17648,3811968,0.0271891,17648,3811968
7908992,405164,254407675772,54952057966752,0.0271976,17648,3811968,0.0271329,17648,3811968
7909120,405171,254412193660,54953033830560,0.0271232,17648,3811968,0.0271479,17648,3811968
7909248,405178,254416711548,54954009694368,0.0271917,17648,3811968,0.0270875,17648,3811968
7909376,405185,254421229436,54954985558176,0.0272494,17648,3811968,0.0272448,17648,3811968
7909504,405192,254425747324,54955961421984,0.0271548,17648,3811968,0.0270403,17648,3811968
7909632,405199,254430265212,54956937285792,0.0273276,17648,3811968,0.0273062,17648,3811968
7909760,405206,254434783100,54957913149600,0.0272546,17648,3811968,0.0272151,17648,3811968
7909888,405213,254439300988,54958889013408,0.0271954,17648,3811968,0.0271159,17648,3811968
7910016,405220,254443818876,54959864877216,0.0271025,17648,3811968,0.0271004,17648,3811968
7910144,405227,254448336764,54960840741024,0.0272248,17648,3811968,0.027143,17648,3811968
7910272,405234,254452854652,54961816604832,0.0272388,17648,3811968,0.027133,17648,3811968
7910400,405240,254457372540,54962792468640,0.0272869,17648,3811968,0.0271461,17648,3811968
7910528,405247,254461890428,54963768332448,0.0271815,17648,3811968,0.0271491,17648,3811968
7910656,405254,254466408316,54964744196256,0.0273385,17648,3811968,0.0273012,17648,3811968
7910784,405261,254470926204,54965720060064,0.0271988,17648,3811968,0.0270662,17648,3811968
7910912,405268,254475444092,54966695923872,0.027361,17648,3811968,0.0273153,17648,3811968
7911040,405275,254479961980,54967671787680,0.027213,17648,3811968,0.0271108,17648,3811968
7911168,405282,254484479868,54968647651488,0.027115,17648,3811968,0.0270576,17648,3811968
7911296,405289,254488997756,54969623515296,0.0271461,17648,3811968,0.0271813,17648,3811968
7911424,405296,254493515644,54970599379104,0.0272138,17648,3811968,0.0271439,17648,3811968
7911552,405303,254498033532,54971575242912,0.0271703,17648,3811968,0.0270713,17648,3811968
7911680,405310,254502551420,54972551106720,0.0273134,17648,3811968,0.0273325,17648,3811968
7911808,405317,254507069308,54973526970528,0.0273629,17648,3811968,0.0272833,17648,3811968
7911936,405324,254511587196,54974502834336,0.0273208,17648,3811968,0.0272969,17648,3811968
7912064,405331,254516105084,54975478698144,0.0272579,17648,3811968,0.0271277,17648,3811968
7912192,405338,254520622972,54976454561952,0.0272271,17648,3811968,0.0271788,17648,3811968
7912320,405345,254525140860,54977430425760,0.027132,17648,3811968,0.0271751,17648,3811968
7912448,405352,254529658748,54978406289568,0.0271929,17648,3811968,0.0270627,17648,3811968
7912576,405359,254534176636,54979382153376,0.0271358,17648,3811968,0.0271537,17648,3811968
7912704,405366,254538694524,54980358017184,0.0271619,17648,3811968,0.0270516,17648,3811968
7912832,405373,254543212412,54981333880992,0.0272938,17648,3811968,0.0271834,17648,3811968
7912960,405380,254547730300,54982309744800,0.027158,17648,3811968,0.0271697,17648,3811968
7913088,405387,254552248188,54983285608608,0.027245,17648,3811968,0.0271424,17648,3811968
7913216,405394,254556766076,54984261472416,0.0272764,17648,3811968,0.0271826,17648,3811968
7913344,405401,254561283964,54985237336224,0.02723,17648,3811968,0.0272441,17648,3811968
7913472,405408,254565801852,54986213200032,0.0271437,17648,3811968,0.0270861,17648,3811968
7913600,405414,254570319740,54987189063840,0.0273247,17648,3811968,0.0272873,17648,3811968
7913728,405421,254574837628,54988164927648,0.0273653,17648,3811968,0.0272108,17648,3811968
7913856,405428,254579355516,54989140791456,0.0271915,17648,3811968,0.027254,17648,3811968
7913984,405435,254583873404,54990116655264,0.0271986,17648,3811968,0.0271056,17648,3811968
7914112,405442,254588391292,54991092519072,0.0273638,17648,3811968,0.0273028,17648,3811968
7914240,405449,254592909180,54992068382880,0.0271809,17648,3811968,0.0271209,17648,3811968
7914368,405456,254597427068,54993044246688,0.0273369,17648,3811968,0.0271668,17648,3811968
7914496,405463,254601944956,54994020110496,0.0271703,17648,3811968,0.0271309,17648,3811968
7914624,405470,254606462844,54994995974304,0.0273399,17648,3811968,0.027286,17648,3811968
7914752,405477,254610980732,54995971838112,0.0271297,17648,3811968,0.0271062,17648,3811968
7914880,405484,254615498620,54996947701920,0.0272222,17648,3811968,0.0271786,17648,3811968
7915008,405491,254620016508,54997923565728,0.0271108,17648,3811968,0.0270544,17648,3811968
7915136,405498,254624534396,54998899429536,0.027414,17648,3811968,0.0273352,17648,3811968
7915264,405505,254629052284,54999875293344,0.027275,17648,3811968,0.0271007,17648,3811968
7915392,405512,254633570172,55000851157152,0.0271776,17648,3811968,0.0270176,17648,3811968
7915520,405519,254638088060,55001827020960,0.0271754,17648,3811968,0.0271594,17648,3811968
7915648,405526,254642605948,55002802884768,0.027212,17648,3811968,0.0271517,17648,3811968
7915776,405533,254647123836,55003778748576,0.0273182,17648,3811968,0.0271599,17648,3811968
7915904,405540,254651641724,55004754612384,0.0271817,17648,3811968,0.0272179,17648,3811968
7916032,405547,254656159612,55005730476192,0.0271431,17648,3811968,0.0271868,17648,3811968
7916160,405554,254660677500,55006706340000,0.0271247,17648,3811968,0.0270703,17648,3811968
7916288,405561,254665195388,55007682203808,0.0272357,17648,3811968,0.0271391,17648,3811968
7916416,405568,254669713276,55008658067616,0.0271644,17648,3811968,0.0272288,17648,3811968
7916544,405575,254674231164,55009633931424,0.0272312,17648,3811968,0.0273206,17648,3811968
7916672,405582,254678749052,55010609795232,0.0272339,17648,3811968,0.0271621,17648,3811968
7916800,405589,254683266940,55011585659040,0.0272859,17648,3811968,0.0271483,17648,3811968
7916928,405595,254687784828,55012561522848,0.0271422,17648,3811968,0.0271762,17648,3811968
7917056,405602,254692302716,55013537386656,0.0271058,17648,3811968,0.0270936,17648,3811968
7917184,405609,254696820604,55014513250464,0.0271578,17648,3811968,0.0270149,17648,3811968
7917312,405616,254701338492,55015489114272,0.0273041,17648,3811968,0.0272609,17648,3811968
7917440,405623,254705856380,55016464978080,0.0272138,17648,3811968,0.0271487,17648,3811968
7917568,405630,254710374268,55017440841888,0.0273146,17648,3811968,0.0272887,17648,3811968
7917696,405637,254714892156,55018416705696,0.0273534,17648,3811968,0.0272603,17648,3811968
7917824,405644,254719410044,55019392569504,0.0272779,17648,3811968,0.0272483,17648,3811968
7917952,405651,254723927932,55020368433312,0.0272821,17648,3811968,0.0272472,17648,3811968
7918080,405658,254728445820,55021344297120,0.027128,17648,3811968,0.0270485,17648,3811968
7918208,405665,254732963708,55022320160928,0.027154,17648,3811968,0.0270298,17648,3811968
7918336,405672,254737481596,55023296024736,0.0272173,17648,3811968,0.0272139,17648,3811968
7918464,405679,254741999484,55024271888544,0.0272058,17648,3811968,0.0272167,17648,3811968
7918592,405686,254746517372,55025247752352,0.0273381,17648,3811968,0.0272527,17648,3811968
7918720,405693,254751035260,55026223616160,0.0272257,17648,3811968,0.0271373,17648,3811968
7918848,405700,254755553148,55027199479968,0.0271478,17648,3811968,0.0270785,17648,3811968
7918976,405707,254760071036,55028175343776,0.0272042,17648,3811968,0.0271528,17648,3811968
7919104,405714,254764588924,55029151207584,0.027217,17648,3811968,0.0271322,17648,3811968
7919232,405721,254769106812,55030127071392,0.0272549,17648,3811968,0.0272014,17648,3811968
7919360,405728,254773624700,55031102935200,0.0271227,17648,3811968,0.0271855,17648,3811968
7919488,405735,254778142588,55032078799008,0.0271991,17648,3811968,0.0271968,17648,3811968
7919616,405742,254782660476,55033054662816,0.0272489,17648,3811968,0.0272001,17648,3811968
7919744,405749,254787178364,55034030526624,0.0271598,17648,3811968,0.0271074,17648,3811968
7919872,405756,254791696252,55035006390432,0.0271914,17648,3811968,0.0270824,17648,3811968
7920000,405763,254796214140,55035982254240,0.0271698,17648,3811968,0.0270867,17648,3811968
7920128,405770,254800732028,55036958118048,0.0271774,17648,3811968,0.0271112,17648,3811968
7920256,405777,254805249916,55037933981856,0.0271928,17648,3811968,0.0271636,17648,3811968
7920384,405784,254809767804,55038909845664,0.0271717,17648,3811968,0.0271507,17648,3811968
7920512,405791,254814285692,55039885709472,0.0274587,17648,3811968,0.027378,17648,3811968
7920640,405798,254818803580,55040861573280,0.027074,17648,3811968,0.0270272,17648,3811968
7920768,405804,254823321468,55041837437088,0.0271979,17648,3811968,0.0271562,17648,3811968
7920896,405811,254827839356,55042813300896,0.0271112,17648,3811968,0.0270589,17648,3811968
7921024,405818,254832357244,55043789164704,0.0270683,17648,3811968,0.0270437,17648,3811968
7921152,405825,254836875132,55044765028512,0.0271408,17648,3811968,0.0270677,17648,3811968
7921280,405832,254841393020,55045740892320,0.0272024,17648,3811968,0.0274779,17648,3811968
7921408,405839,254845910908,55046716756128,0.0271421,17648,3811968,0.0270989,17648,3811968
7921536,405846,254850428796,55047692619936,0.0273246,17648,3811968,0.0273389,17648,3811968
7921664,405853,254854946684,55048668483744,0.0273745,17648,3811968,0.0272709,17648,3811968
7921792,405860,254859464572,55049644347552,0.0272086,17648,3811968,0.0271797,17648,3811968
7921920,405867,254863982460,55050620211360,0.0271234,17648,3811968,0.0271095,17648,3811968
7922048,405874,254868500348,55051596075168,0.0271058,17648,3811968,0.0271157,17648,3811968
7922176,405881,254873018236,55052571938976,0.0272417,17648,3811968,0.0272807,17648,3811968
7922304,405888,254877536124,55053547802784,0.0274036,17648,3811968,0.0271466,17648,3811968
7922432,405895,254882054012,55054523666592,0.0271046,17648,3811968,0.0270472,17648,3811968
7922560,405902,254886571900,55055499530400,0.0271792,17648,3811968,0.0271587,17648,3811968
7922688,405909,254891089788,55056475394208,0.027355,17648,3811968,0.0273297,17648,3811968
7922816,405916,254895607676,55057451258016,0.0271971,17648,3811968,0.0271841,17648,3811968
7922944,405923,254900125564,55058427121824,0.0272663,17648,3811968,0.027187,17648,3811968
7923072,405930,254904643452,55059402985632,0.0272692,17648,3811968,0.0272111,17648,3811968
7923200,405937,254909161340,55060378849440,0.0274273,17648,3811968,0.0271724,17648,3811968
7923328,405944,254913679228,55061354713248,0.0271638,17648,3811968,0.0270845,17648,3811968
7923456,405951,254918197116,55062330577056,0.0271882,17648,3811968,0.0272647,17648,3811968
7923584,405958,254922715004,55063306440864,0.0272467,17648,3811968,0.0271757,17648,3811968
7923712,405965,254927232892,55064282304672,0.0272922,17648,3811968,0.0273656,17648,3811968
7923840,405972,254931750780,55065258168480,0.0272753,17648,3811968,0.0271939,17648,3811968
7923968,405978,254936268668,55066234032288,0.0272465,17648,3811968,0.0271795,17648,3811968
7924096,405985,254940786556,55067209896096,0.0271606,17648,3811968,0.0271849,17648,3811968
7924224,405992,254945304444,55068185759904,0.0271292,17648,3811968,0.0271162,17648,3811968
7924352,405999,254949822332,55069161623712,0.0273088,17648,3811968,0.0272848,17648,3811968
7924480,406006,254954340220,55070137487520,0.0272623,17648,3811968,0.0272352,17648,3811968
7924608,406013,254958858108,55071113351328,0.0271057,17648,3811968,0.0270368,17648,3811968
7924736,406020,254963375996,55072089215136,0.0271529,17648,3811968,0.027062,17648,3811968
7924864,406027,254967893884,55073065078944,0.0271571,17648,3811968,0.0271161,17648,3811968
7924992,406034,254972411772,55074040942752,0.0271571,17648,3811968,0.0270998,17648,3811968
7925120,406041,254976929660,55075016806560,0.0270625,17648,3811968,0.0271709,17648,3811968
7925248,406048,254981447548,55075992670368,0.0275574,17648,3811968,0.0271486,17648,3811968
7925376,406055,254985965436,55076968534176,0.0271057,17648,3811968,0.0270955,17648,3811968
7925504,406062,254990483324,55077944397984,0.0273252,17648,3811968,0.0272214,17648,3811968
7925632,406069,254995001212,55078920261792,0.0272748,17648,3811968,0.0271877,17648,3811968
7925760,406076,254999519100,55079896125600,0.0271099,17648,3811968,0.0270847,17648,3811968
7925888,406083,255004036988,55080871989408,0.0274237,17648,3811968,0.0273125,17648,3811968
7926016,406090,255008554876,55081847853216,0.027284,17648,3811968,0.0271151,17648,3811968
7926144,406097,255013072764,55082823717024,0.0270866,17648,3811968,0.027105,17648,3811968
7926272,406104,255017590652,55083799580832,0.0271341,17648,3811968,0.0270984,17648,3811968
7926400,406111,255022108540,55084775444640,0.0272078,17648,3811968,0.02712,17648,3811968
7926528,406118,255026626428,55085751308448,0.0271126,17648,3811968,0.0270844,17648,3811968
7926656,406125,255031144316,55086727172256,0.0271972,17648,3811968,0.0271363,17648,3811968
7926784,406132,255035662204,55087703036064,0.0270912,17648,3811968,0.0270161,17648,3811968
7926912,406138,255040180092,55088678899872,0.0273332,17648,3811968,0.0272219,17648,3811968
7927040,406145,255044697980,55089654763680,0.0271836,17648,3811968,0.027187,17648,3811968
7927168,406152,255049215868,55090630627488,0.0271447,17648,3811968,0.0271669,17648,3811968
7927296,406159,255053733756,55091606491296,0.0271585,17648,3811968,0.0271276,17648,3811968
7927424,406166,255058251644,55092582355104,0.0274349,17648,3811968,0.0273773,17648,3811968
7927552,406173,255062769532,55093558218912,0.0273514,17648,3811968,0.0273138,17648,3811968
7927680,406180,255067287420,55094534082720,0.0273052,17648,3811968,0.0272493,17648,3811968
7927808,406187,255071805308,55095509946528,0.0271909,17648,3811968,0.0271033,17648,3811968
7927936,406194,255076323196,55096485810336,0.0271458,17648,3811968,0.0271316,17648,3811968
7928064,406201,255080841084,55097461674144,0.0271358,17648,3811968,0.0271752,17648,3811968
7928192,406208,255085358972,55098437537952,0.0272828,17648,3811968,0.027145,17648,3811968
7928320,406215,255089876860,55099413401760,0.0271868,17648,3811968,0.0270904,17648,3811968
7928448,406222,255094394748,55100389265568,0.0273428,17648,3811968,0.0272864,17648,3811968
7928576,406229,255098912636,55101365129376,0.0271368,17648,3811968,0.0271224,17648,3811968
7928704,406236,255103430524,55102340993184,0.0271889,17648,3811968,0.0272093,17648,3811968
7928832,406243,255107948412,55103316856992,0.0271384,17648,3811968,0.0270973,17648,3811968
7928960,406250,255112466300,55104292720800,0.0271998,17648,3811968,0.0271872,17648,3811968
7929088,406257,255116984188,55105268584608,0.0273224,17648,3811968,0.0272547,17648,3811968
7929216,406264,255121502076,55106244448416,0.0271863,17648,3811968,0.0271887,17648,3811968
7929344,406271,255126019964,55107220312224,0.0271265,17648,3811968,0.0270982,17648,3811968
7929472,406278,255130537852,55108196176032,0.0272973,17648,3811968,0.0272203,17648,3811968
7929600,406285,255135055740,55109172039840,0.0271891,17648,3811968,0.0271624,17648,3811968
7929728,406292,255139573628,55110147903648,0.0271624,17648,3811968,0.0270488,17648,3811968
7929856,406299,255144091516,55111123767456,0.0271819,17648,3811968,0.0270966,17648,3811968
7929984,406306,255148609404,55112099631264,0.0270949,17648,3811968,0.0270677,17648,3811968
7930112,406313,255153127292,55113075495072,0.0271536,17648,3811968,0.0271951,17648,3811968
7930240,406320,255157645180,55114051358880,0.0271929,17648,3811968,0.027255,17648,3811968
7930368,406326,255162163068,55115027222688,0.0273064,17648,3811968,0.0272726,17648,3811968
7930496,406333,255166680956,55116003086496,0.0271069,17648,3811968,0.0271078,17648,3811968
7930624,406340,255171198844,55116978950304,0.0272374,17648,3811968,0.0271495,17648,3811968
7930752,406347,255175716732,55117954814112,0.0271808,17648,3811968,0.0271452,17648,3811968
7930880,406354,255180234620,55118930677920,0.0272965,17648,3811968,0.0271776,17648,3811968
7931008,406361,255184752508,55119906541728,0.0272679,17648,3811968,0.0271652,17648,3811968
7931136,406368,255189270396,55120882405536,0.0272129,17648,3811968,0.0272498,17648,3811968
7931264,406375,255193788284,55121858269344,0.0274466,17648,3811968,0.0273126,17648,3811968
7931392,406382,255198306172,55122834133152,0.0274878,17648,3811968,0.0272993,17648,3811968
7931520,406389,255202824060,55123809996960,0.0272717,17648,3811968,0.0271193,17648,3811968
7931648,406396,255207341948,55124785860768,0.0271374,17648,3811968,0.0271608,17648,3811968
7931776,406403,255211859836,55125761724576,0.0271857,17648,3811968,0.0270639,17648,3811968
7931904,406410,255216377724,55126737588384,0.0271401,17648,3811968,0.0271104,17648,3811968
7932032,406417,255220895612,55127713452192,0.0272628,17648,3811968,0.0271368,17648,3811968
7932160,406424,255225413500,55128689316000,0.0272632,17648,3811968,0.0271737,17648,3811968
7932288,406431,255229931388,55129665179808,0.0272988,17648,3811968,0.0272854,17648,3811968
7932416,406438,255234449276,55130641043616,0.0273236,17648,3811968,0.0272398,17648,3811968
7932544,406445,255238967164,55131616907424,0.0272971,17648,3811968,0.0271554,17648,3811968
7932672,406452,255243485052,55132592771232,0.0271904,17648,3811968,0.0270861,17648,3811968
7932800,406459,255248002940,55133568635040,0.0272028,17648,3811968,0.0270321,17648,3811968
7932928,406466,255252520828,55134544498848,0.0271385,17648,3811968,0.0271411,17648,3811968
7933056,406473,255257038716,55135520362656,0.0272212,17648,3811968,0.0271105,17648,3811968
7933184,406480,255261556604,55136496226464,0.0271493,17648,3811968,0.0271148,17648,3811968
7933312,406487,255266074492,55137472090272,0.0271965,17648,3811968,0.0272226,17648,3811968
7933440,406494,255270592380,55138447954080,0.0272001,17648,3811968,0.0271363,17648,3811968
7933568,406501,255275110268,55139423817888,0.027231,17648,3811968,0.027118,17648,3811968
7933696,406508,255279628156,55140399681696,0.0271347,17648,3811968,0.0270714,17648,3811968
7933824,406514,255284146044,55141375545504,0.0271539,17648,3811968,0.0271227,17648,3811968
7933952,406521,255288663932,55142351409312,0.0271661,17648,3811968,0.0271442,17648,3811968
7934080,406528,255293181820,55143327273120,0.0271542,17648,3811968,0.0271952,17648,3811968
7934208,406535,255297699708,55144303136928,0.0271351,17648,3811968,0.0270622,17648,3811968
7934336,406542,255302217596,55145279000736,0.0274178,17648,3811968,0.0273557,17648,3811968
7934464,406549,255306735484,55146254864544,0.0273711,17648,3811968,0.0272973,17648,3811968
7934592,406556,255311253372,55147230728352,0.0271597,17648,3811968,0.0271175,17648,3811968
7934720,406563,255315771260,55148206592160,0.0272195,17648,3811968,0.027142,17648,3811968
7934848,406570,255320289148,55149182455968,0.0271737,17648,3811968,0.0271183,17648,3811968
7934976,406577,255324807036,55150158319776,0.0271955,17648,3811968,0.027111,17648,3811968
7935104,406584,255329324924,55151134183584,0.027208,17648,3811968,0.0271504,17648,3811968
7935232,406591,255333842812,55152110047392,0.0271136,17648,3811968,0.0271217,17648,3811968
7935360,406598,255338360700,55153085911200,0.0272729,17648,3811968,0.0272871,17648,3811968
7935488,406605,255342878588,55154061775008,0.0272888,17648,3811968,0.027382,17648,3811968
7935616,406612,255347396476,55155037638816,0.0272227,17648,3811968,0.0271107,17648,3811968
7935744,406619,255351914364,55156013502624,0.0271745,17648,3811968,0.0270995,17648,3811968
7935872,406626,255356432252,55156989366432,0.0272372,17648,3811968,0.0271215,17648,3811968
7936000,406633,255360950140,55157965230240,0.0272696,17648,3811968,0.0272015,17648,3811968
7936128,406640,255365468028,55158941094048,0.0271024,17648,3811968,0.0271618,17648,3811968
7936256,406647,255369985916,55159916957856,0.0271598,17648,3811968,0.0270998,17648,3811968
7936384,406654,255374503804,55160892821664,0.0272297,17648,3811968,0.0271151,17648,3811968
7936512,406661,255379021692,55161868685472,0.0271213,17648,3811968,0.0271143,17648,3811968
7936640,406668,255383539580,55162844549280,0.0274021,17648,3811968,0.027306,17648,3811968
7936768,406674,255388057468,55163820413088,0.0271019,17648,3811968,0.027113,17648,3811968
7936896,406681,255392575356,55164796276896,0.027161,17648,3811968,0.0271106,17648,3811968
7937024,406688,255397093244,55165772140704,0.0273238,17648,3811968,0.0271852,17648,3811968
7937152,406695,255401611132,55166748004512,0.027198,17648,3811968,0.0272309,17648,3811968
7937280,406702,255406129020,55167723868320,0.0272512,17648,3811968,0.027136,17648,3811968
7937408,406709,255410646908,55168699732128,0.027324,17648,3811968,0.0273047,17648,3811968
7937536,406716,255415164796,55169675595936,0.0273497,17648,3811968,0.0273356,17648,3811968
7937664,406723,255419682684,55170651459744,0.0273476,17648,3811968,0.027308,17648,3811968
7937792,406730,255424200572,55171627323552,0.0272142,17648,3811968,0.0271438,17648,3811968
7937920,406737,255428718460,55172603187360,0.0272067,17648,3811968,0.027173,17648,3811968
7938048,406744,255433236348,55173579051168,0.0271953,17648,3811968,0.0271585,17648,3811968
7938176,406751,255437754236,55174554914976,0.0272801,17648,3811968,0.0272391,17648,3811968
7938304,406758,255442272124,55175530778784,0.0273197,17648,3811968,0.027271,17648,3811968
7938432,406765,255446790012,55176506642592,0.0272091,17648,3811968,0.0271152,17648,3811968
7938560,406772,255451307900,55177482506400,0.0272788,17648,3811968,0.0273021,17648,3811968
7938688,406779,255455825788,55178458370208,0.027192,17648,3811968,0.027127,17648,3811968
7938816,406786,255460343676,55179434234016,0.0272212,17648,3811968,0.0271842,17648,3811968
7938944,406793,255464861564,55180410097824,0.0272168,17648,3811968,0.027148,17648,3811968
7939072,406800,255469379452,55181385961632,0.0272679,17648,3811968,0.0271283,17648,3811968
7939200,406807,255473897340,55182361825440,0.0270937,17648,3811968,0.0272146,17648,3811968
7939328,406814,255478415228,55183337689248,0.0273359,17648,3811968,0.0272553,17648,3811968
