n,fill,fill_accesses,fill_bytes
10736512,5080.77,2344571672,356374894144
10736640,5080.81,2344601624,356379446848
10736768,5080.85,2344631576,356383999552
10736896,5080.9,2344661528,356388552256
10737024,5080.94,2344691480,356393104960
10737152,5080.98,2344721432,356397657664
10737280,5081.02,2344751384,356402210368
10737408,5081.06,2344781336,356406763072
10737536,5081.11,2344811288,356411315776
10737664,5081.15,2344841240,356415868480
10737792,5081.19,2344871192,356420421184
10737920,5081.23,2344901144,356424973888
10738048,5081.27,2344931096,356429526592
10738176,5081.32,2344961048,356434079296
10738304,5081.36,2344991000,356438632000
10738432,5081.4,2345020952,356443184704
10738560,5081.44,2345050904,356447737408
10738688,5081.48,2345080856,356452290112
10738816,5081.53,2345110808,356456842816
10738944,5081.57,2345140760,356461395520
10739072,5081.61,2345170712,356465948224
10739200,5081.65,2345200664,356470500928
10739328,5081.69,2345230616,356475053632
10739456,5081.74,2345260568,356479606336
10739584,5081.78,2345290520,356484159040
10739712,5081.82,2345320472,356488711744
10739840,5081.86,2345350424,356493264448
10739968,5081.9,2345380376,356497817152
10740096,5081.95,2345410328,356502369856
10740224,5081.99,2345440280,356506922560
10740352,5082.03,2345470232,356511475264
10740480,5082.07,2345500184,356516027968
10740608,5082.12,2345530136,356520580672
10740736,5082.16,2345560088,356525133376
10740864,5082.2,2345590040,356529686080
10740992,5082.24,2345619992,356534238784
10741120,5082.28,2345649944,356538791488
10741248,5082.33,2345679896,356543344192
10741376,5082.37,2345709848,356547896896
10741504,5082.41,2345739800,356552449600
10741632,5082.45,2345769752,356557002304
10741760,5082.49,2345799704,356561555008
10741888,5082.54,2345829656,356566107712
10742016,5082.58,2345859608,356570660416
10742144,5082.62,2345889560,356575213120
10742272,5082.66,2345919512,356579765824
10742400,5082.7,2345949464,356584318528
10742528,5082.75,2345979416,356588871232
10742656,5082.79,2346009368,356593423936
10742784,5082.83,2346039320,356597976640
10742912,5082.87,2346069272,356602529344
10743040,5082.91,2346099224,356607082048
10743168,5082.96,2346129176,356611634752
10743296,5083,2346159128,356616187456
10743424,5083.04,2346189080,356620740160
10743552,5083.08,2346219032,356625292864
10743680,5083.12,2346248984,356629845568
10743808,5083.17,2346278936,356634398272
10743936,5083.21,2346308888,356638950976
10744064,5083.25,2346338840,356643503680
10744192,5083.29,2346368792,356648056384
10744320,5083.34,2346398744,356652609088
10744448,5083.38,2346428696,356657161792
10744576,5083.42,2346458648,356661714496
10744704,5083.46,2346488600,356666267200
10744832,5083.5,2346518552,356670819904
10744960,5083.55,2346548504,356675372608
10745088,5083.59,2346578456,356679925312
10745216,5083.63,2346608408,356684478016
10745344,5083.67,2346638360,356689030720
10745472,5083.71,2346668312,356693583424
10745600,5083.76,2346698264,356698136128
10745728,5083.8,2346728216,356702688832
10745856,5083.84,2346758168,356707241536
10745984,5083.88,2346788120,356711794240
10746112,5083.92,2346818072,356716346944
10746240,5083.97,2346848024,356720899648
10746368,5084.01,2346877976,356725452352
10746496,5084.05,2346907928,356730005056
10746624,5084.09,2346937880,356734557760
10746752,5084.13,2346967832,356739110464
10746880,5084.18,2346997784,356743663168
10747008,5084.22,2347027736,356748215872
10747136,5084.26,2347057688,356752768576
10747264,5084.3,2347087640,356757321280
10747392,5084.34,2347117592,356761873984
10747520,5084.39,2347147544,356766426688
10747648,5084.43,2347177496,356770979392
10747776,5084.47,2347207448,356775532096
10747904,5084.51,2347237400,356780084800
10748032,5084.56,2347267352,356784637504
10748160,5084.6,2347297304,356789190208
10748288,5084.64,2347327256,356793742912
10748416,5084.68,2347357208,356798295616
10748544,5084.72,2347387160,356802848320
10748672,5084.77,2347417112,356807401024
10748800,5084.81,2347447064,356811953728
10748928,5084.85,2347477016,356816506432
10749056,5084.89,2347506968,356821059136
10749184,5084.93,2347536920,356825611840
10749312,5084.98,2347566872,356830164544
10749440,5085.02,2347596824,356834717248
10749568,5085.06,2347626776,356839269952
10749696,5085.1,2347656728,356843822656
10749824,5085.14,2347686680,356848375360
10749952,5085.19,2347716632,356852928064
10750080,5085.23,2347746584,356857480768
10750208,5085.27,2347776536,356862033472
10750336,5085.31,2347806488,356866586176
10750464,5085.35,2347836440,356871138880
10750592,5085.4,2347866392,356875691584
10750720,5085.44,2347896344,356880244288
10750848,5085.48,2347926296,356884796992
10750976,5085.52,2347956248,356889349696
10751104,5085.56,2347986200,356893902400
10751232,5085.61,2348016152,356898455104
10751360,5085.65,2348046104,356903007808
10751488,5085.69,2348076056,356907560512
10751616,5085.73,2348106008,356912113216
10751744,5085.77,2348135960,356916665920
10751872,5085.82,2348165912,356921218624
10752000,5085.86,2348195864,356925771328
10752128,5085.9,2348225816,356930324032
10752256,5085.94,2348255768,356934876736
10752384,5085.98,2348285720,356939429440
10752512,5086.03,2348315672,356943982144
10752640,5086.07,2348345624,356948534848
10752768,5086.11,2348375576,356953087552
10752896,5086.15,2348405528,356957640256
10753024,5086.19,2348435480,356962192960
10753152,5086.24,2348465432,356966745664
10753280,5086.28,2348495384,356971298368
10753408,5086.32,2348525336,356975851072
10753536,5086.36,2348555288,356980403776
10753664,5086.41,2348585240,356984956480
10753792,5086.45,2348615192,356989509184
10753920,5086.49,2348645144,356994061888
10754048,5086.53,2348675096,356998614592
10754176,5086.57,2348705048,357003167296
10754304,5086.62,2348735000,357007720000
10754432,5086.66,2348764952,357012272704
10754560,5086.7,2348794904,357016825408
10754688,5086.74,2348824856,357021378112
10754816,5086.78,2348854808,357025930816
10754944,5086.83,2348884760,357030483520
10755072,5086.87,2348914712,357035036224
10755200,5086.91,2348944664,357039588928
10755328,5086.95,2348974616,357044141632
10755456,5086.99,2349004568,357048694336
10755584,5087.04,2349034520,357053247040
10755712,5087.08,2349064472,357057799744
10755840,5087.12,2349094424,357062352448
10755968,5087.16,2349124376,357066905152
10756096,5087.2,2349154328,357071457856
10756224,5087.25,2349184280,357076010560
10756352,5087.29,2349214232,357080563264
10756480,5087.33,2349244184,357085115968
10756608,5087.37,2349274136,357089668672
10756736,5087.41,2349304088,357094221376
10756864,5087.46,2349334040,357098774080
10756992,5087.5,2349363992,357103326784
10757120,5087.54,2349393944,357107879488
10757248,5087.58,2349423896,357112432192
10757376,5087.62,2349453848,357116984896
10757504,5087.67,2349483800,357121537600
10757632,5087.71,2349513752,357126090304
10757760,5087.75,2349543704,357130643008
10757888,5087.79,2349573656,357135195712
10758016,5087.83,2349603608,357139748416
10758144,5087.87,2349633560,357144301120
10758272,5087.92,2349663512,357148853824
10758400,5087.96,2349693464,357153406528
10758528,5088,2349723416,357157959232
10758656,5088.04,2349753368,357162511936
10758784,5088.08,2349783320,357167064640
10758912,5088.13,2349813272,357171617344
10759040,5088.17,2349843224,357176170048
10759168,5088.21,2349873176,357180722752
10759296,5088.25,2349903128,357185275456
10759424,5088.29,2349933080,357189828160
10759552,5088.33,2349963032,357194380864
10759680,5088.38,2349992984,357198933568
10759808,5088.42,2350022936,357203486272
10759936,5088.46,2350052888,357208038976
10760064,5088.5,2350082840,357212591680
10760192,5088.54,2350112792,357217144384
10760320,5088.59,2350142744,357221697088
10760448,5088.63,2350172696,357226249792
10760576,5088.67,2350202648,357230802496
10760704,5088.71,2350232600,357235355200
10760832,5088.75,2350262552,357239907904
10760960,5088.8,2350292504,357244460608
10761088,5088.84,2350322456,357249013312
10761216,5088.88,2350352408,357253566016
10761344,5088.92,2350382360,357258118720
10761472,5088.96,2350412312,357262671424
10761600,5089,2350442264,357267224128
10761728,5089.05,2350472216,357271776832
10761856,5089.09,2350502168,357276329536
10761984,5089.13,2350532120,357280882240
10762112,5089.17,2350562072,357285434944
10762240,5089.21,2350592024,357289987648
10762368,5089.26,2350621976,357294540352
10762496,5089.3,2350651928,357299093056
10762624,5089.34,2350681880,357303645760
10762752,5089.38,2350711832,357308198464
10762880,5089.42,2350741784,357312751168
10763008,5089.47,2350771736,357317303872
10763136,5089.51,2350801688,357321856576
10763264,5089.55,2350831640,357326409280
10763392,5089.59,2350861592,357330961984
10763520,5089.63,2350891544,357335514688
10763648,5089.68,2350921496,357340067392
10763776,5089.72,2350951448,357344620096
10763904,5089.76,2350981400,357349172800
10764032,5089.8,2351011352,357353725504
10764160,5089.84,2351041304,357358278208
10764288,5089.88,2351071256,357362830912
10764416,5089.93,2351101208,357367383616
10764544,5089.97,2351131160,357371936320
10764672,5090.01,2351161112,357376489024
10764800,5090.05,2351191064,357381041728
10764928,5090.09,2351221016,357385594432
10765056,5090.14,2351250968,357390147136
10765184,5090.18,2351280920,357394699840
10765312,5090.22,2351310872,357399252544
10765440,5090.26,2351340824,357403805248
10765568,5090.3,2351370776,357408357952
10765696,5090.35,2351400728,357412910656
10765824,5090.39,2351430680,357417463360
10765952,5090.43,2351460632,357422016064
10766080,5090.47,2351490584,357426568768
10766208,5090.51,2351520536,357431121472
10766336,5090.56,2351550488,357435674176
10766464,5090.6,2351580440,357440226880
10766592,5090.64,2351610392,357444779584
10766720,5090.68,2351640344,357449332288
10766848,5090.72,2351670296,357453884992
10766976,5090.77,2351700248,357458437696
10767104,5090.81,2351730200,357462990400
10767232,5090.85,2351760152,357467543104
10767360,5090.89,2351790104,357472095808
10767488,5090.93,2351820056,357476648512
10767616,5090.98,2351850008,357481201216
10767744,5091.02,2351879960,357485753920
10767872,5091.06,2351909912,357490306624
10768000,5091.1,2351939864,357494859328
10768128,5091.14,2351969816,357499412032
10768256,5091.19,2351999768,357503964736
10768384,5091.23,2352029720,357508517440
10768512,5091.27,2352059672,357513070144
10768640,5091.31,2352089624,357517622848
10768768,5091.35,2352119576,357522175552
10768896,5091.4,2352149528,357526728256
10769024,5091.44,2352179480,357531280960
10769152,5091.48,2352209432,357535833664
10769280,5091.52,2352239384,357540386368
10769408,5091.56,2352269336,357544939072
10769536,5091.61,2352299288,357549491776
10769664,5091.65,2352329240,357554044480
10769792,5091.69,2352359192,357558597184
10769920,5091.73,2352389144,357563149888
10770048,5091.77,2352419096,357567702592
10770176,5091.82,2352449048,357572255296
10770304,5091.86,2352479000,357576808000
10770432,5091.9,2352508952,357581360704
10770560,5091.94,2352538904,357585913408
10770688,5091.98,2352568856,357590466112
10770816,5092.03,2352598808,357595018816
10770944,5092.07,2352628760,357599571520
10771072,5092.11,2352658712,357604124224
10771200,5092.15,2352688664,357608676928
10771328,5092.19,2352718616,357613229632
10771456,5092.24,2352748568,357617782336
10771584,5092.28,2352778520,357622335040
10771712,5092.32,2352808472,357626887744
10771840,5092.36,2352838424,357631440448
10771968,5092.41,2352868376,357635993152
10772096,5092.45,2352898328,357640545856
10772224,5092.49,2352928280,357645098560
10772352,5092.53,2352958232,357649651264
10772480,5092.57,2352988184,357654203968
10772608,5092.62,2353018136,357658756672
10772736,5092.66,2353048088,357663309376
10772864,5092.7,2353078040,357667862080
10772992,5092.74,2353107992,357672414784
10773120,5092.78,2353137944,357676967488
10773248,5092.83,2353167896,357681520192
10773376,5092.87,2353197848,357686072896
10773504,5092.91,2353227800,357690625600
10773632,5092.95,2353257752,357695178304
10773760,5092.99,2353287704,357699731008
10773888,5093.04,2353317656,357704283712
10774016,5093.08,2353347608,357708836416
10774144,5093.12,2353377560,357713389120
10774272,5093.16,2353407512,357717941824
10774400,5093.2,2353437464,357722494528
10774528,5093.25,2353467416,357727047232
10774656,5093.29,2353497368,357731599936
10774784,5093.33,2353527320,357736152640
10774912,5093.37,2353557272,357740705344
10775040,5093.42,2353587224,357745258048
10775168,5093.46,2353617176,357749810752
10775296,5093.5,2353647128,357754363456
10775424,5093.54,2353677080,357758916160
10775552,5093.59,2353707032,357763468864
10775680,5093.63,2353736984,357768021568
10775808,5093.67,2353766936,357772574272
10775936,5093.71,2353796888,357777126976
10776064,5093.75,2353826840,357781679680
10776192,5093.8,2353856792,357786232384
10776320,5093.84,2353886744,357790785088
10776448,5093.88,2353916696,357795337792
10776576,5093.92,2353946648,357799890496
10776704,5093.96,2353976600,357804443200
10776832,5094.01,2354006552,357808995904
10776960,5094.05,2354036504,357813548608
10777088,5094.09,2354066456,357818101312
10777216,5094.13,2354096408,357822654016
10777344,5094.17,2354126360,357827206720
10777472,5094.22,2354156312,357831759424
10777600,5094.26,2354186264,357836312128
10777728,5094.3,2354216216,357840864832
10777856,5094.34,2354246168,357845417536
10777984,5094.38,2354276120,357849970240
10778112,5094.42,2354306072,357854522944
10778240,5094.47,2354336024,357859075648
10778368,5094.51,2354365976,357863628352
10778496,5094.55,2354395928,357868181056
10778624,5094.59,2354425880,357872733760
10778752,5094.63,2354455832,357877286464
10778880,5094.68,2354485784,357881839168
10779008,5094.72,2354515736,357886391872
10779136,5094.76,2354545688,357890944576
10779264,5094.8,2354575640,357895497280
10779392,5094.84,2354605592,357900049984
10779520,5094.89,2354635544,357904602688
10779648,5094.93,2354665496,357909155392
10779776,5094.97,2354695448,357913708096
10779904,5095.02,2354725400,357918260800
10780032,5095.06,2354755352,357922813504
10780160,5095.1,2354785304,357927366208
10780288,5095.14,2354815256,357931918912
10780416,5095.18,2354845208,357936471616
10780544,5095.23,2354875160,357941024320
10780672,5095.27,2354905112,357945577024
10780800,5095.31,2354935064,357950129728
10780928,5095.35,2354965016,357954682432
10781056,5095.39,2354994968,357959235136
10781184,5095.43,2355024920,357963787840
10781312,5095.48,2355054872,357968340544
10781440,5095.52,2355084824,357972893248
10781568,5095.56,2355114776,357977445952
10781696,5095.6,2355144728,357981998656
10781824,5095.64,2355174680,357986551360
10781952,5095.69,2355204632,357991104064
10782080,5095.73,2355234584,357995656768
10782208,5095.77,2355264536,358000209472
10782336,5095.81,2355294488,358004762176
10782464,5095.85,2355324440,358009314880
10782592,5095.9,2355354392,358013867584
10782720,5095.94,2355384344,358018420288
10782848,5095.98,2355414296,358022972992
10782976,5096.02,2355444248,358027525696
10783104,5096.06,2355474200,358032078400
10783232,5096.11,2355504152,358036631104
10783360,5096.15,2355534104,358041183808
10783488,5096.19,2355564056,358045736512
10783616,5096.23,2355594008,358050289216
10783744,5096.27,2355623960,358054841920
10783872,5096.32,2355653912,358059394624
10784000,5096.36,2355683864,358063947328
10784128,5096.4,2355713816,358068500032
10784256,5096.44,2355743768,358073052736
10784384,5096.49,2355773720,358077605440
10784512,5096.53,2355803672,358082158144
10784640,5096.57,2355833624,358086710848
10784768,5096.61,2355863576,358091263552
10784896,5096.65,2355893528,358095816256
10785024,5096.7,2355923480,358100368960
10785152,5096.74,2355953432,358104921664
10785280,5096.78,2355983384,358109474368
10785408,5096.82,2356013336,358114027072
10785536,5096.86,2356043288,358118579776
10785664,5096.91,2356073240,358123132480
10785792,5096.95,2356103192,358127685184
10785920,5096.99,2356133144,358132237888
10786048,5097.03,2356163096,358136790592
10786176,5097.07,2356193048,358141343296
10786304,5097.12,2356223000,358145896000
10786432,5097.16,2356252952,358150448704
10786560,5097.2,2356282904,358155001408
10786688,5097.24,2356312856,358159554112
10786816,5097.28,2356342808,358164106816
10786944,5097.33,2356372760,358168659520
10787072,5097.37,2356402712,358173212224
10787200,5097.41,2356432664,358177764928
10787328,5097.45,2356462616,358182317632
10787456,5097.49,2356492568,358186870336
10787584,5097.54,2356522520,358191423040
10787712,5097.58,2356552472,358195975744
10787840,5097.62,2356582424,358200528448
10787968,5097.66,2356612376,358205081152
10788096,5097.7,2356642328,358209633856
10788224,5097.75,2356672280,358214186560
10788352,5097.79,2356702232,358218739264
10788480,5097.83,2356732184,358223291968
10788608,5097.87,2356762136,358227844672
10788736,5097.91,2356792088,358232397376
10788864,5097.96,2356822040,358236950080
10788992,5098,2356851992,358241502784
10789120,5098.04,2356881944,358246055488
10789248,5098.08,2356911896,358250608192
10789376,5098.12,2356941848,358255160896
10789504,5098.17,2356971800,358259713600
10789632,5098.21,2357001752,358264266304
10789760,5098.25,2357031704,358268819008
10789888,5098.29,2357061656,358273371712
10790016,5098.33,2357091608,358277924416
10790144,5098.38,2357121560,358282477120
10790272,5098.42,2357151512,358287029824
10790400,5098.46,2357181464,358291582528
10790528,5098.5,2357211416,358296135232
10790656,5098.54,2357241368,358300687936
10790784,5098.59,2357271320,358305240640
10790912,5098.63,2357301272,358309793344
10791040,5098.67,2357331224,358314346048
10791168,5098.71,2357361176,358318898752
10791296,5098.75,2357391128,358323451456
10791424,5098.8,2357421080,358328004160
10791552,5098.84,2357451032,358332556864
10791680,5098.88,2357480984,358337109568
10791808,5098.92,2357510936,358341662272
10791936,5098.96,2357540888,358346214976
10792064,5099.01,2357570840,358350767680
10792192,5099.05,2357600792,358355320384
10792320,5099.09,2357630744,358359873088
10792448,5099.13,2357660696,358364425792
10792576,5099.17,2357690648,358368978496
10792704,5099.22,2357720600,358373531200
10792832,5099.26,2357750552,358378083904
10792960,5099.3,2357780504,358382636608
10793088,5099.34,2357810456,358387189312
10793216,5099.38,2357840408,358391742016
10793344,5099.43,2357870360,358396294720
10793472,5099.47,2357900312,358400847424
10793600,5099.51,2357930264,358405400128
10793728,5099.55,2357960216,358409952832
10793856,5099.59,2357990168,358414505536
10793984,5099.64,2358020120,358419058240
10794112,5099.68,2358050072,358423610944
10794240,5099.72,2358080024,358428163648
10794368,5099.76,2358109976,358432716352
10794496,5099.8,2358139928,358437269056
10794624,5099.85,2358169880,358441821760
10794752,5099.89,2358199832,358446374464
10794880,5099.93,2358229784,358450927168
10795008,5099.97,2358259736,358455479872
10795136,5100.01,2358289688,358460032576
10795264,5100.06,2358319640,358464585280
10795392,5100.1,2358349592,358469137984
10795520,5100.14,2358379544,358473690688
10795648,5100.18,2358409496,358478243392
10795776,5100.22,2358439448,358482796096
10795904,5100.27,2358469400,358487348800
10796032,5100.31,2358499352,358491901504
10796160,5100.35,2358529304,358496454208
10796288,5100.39,2358559256,358501006912
10796416,5100.43,2358589208,358505559616
10796544,5100.47,2358619160,358510112320
10796672,5100.52,2358649112,358514665024
10796800,5100.56,2358679064,358519217728
10796928,5100.6,2358709016,358523770432
10797056,5100.64,2358738968,358528323136
10797184,5100.68,2358768920,358532875840
10797312,5100.73,2358798872,358537428544
10797440,5100.77,2358828824,358541981248
10797568,5100.81,2358858776,358546533952
10797696,5100.85,2358888728,358551086656
10797824,5100.89,2358918680,358555639360
10797952,5100.94,2358948632,358560192064
10798080,5100.98,2358978584,358564744768
10798208,5101.02,2359008536,358569297472
10798336,5101.06,2359038488,358573850176
10798464,5101.1,2359068440,358578402880
10798592,5101.15,2359098392,358582955584
10798720,5101.19,2359128344,358587508288
10798848,5101.23,2359158296,358592060992
10798976,5101.27,2359188248,358596613696
10799104,5101.31,2359218200,358601166400
10799232,5101.35,2359248152,358605719104
10799360,5101.4,2359278104,358610271808
10799488,5101.44,2359308056,358614824512
10799616,5101.48,2359338008,358619377216
10799744,5101.52,2359367960,358623929920
10799872,5101.56,2359397912,358628482624
10800000,5101.61,2359427864,358633035328
10800128,5101.65,2359457816,358637588032
10800256,5101.69,2359487768,358642140736
10800384,5101.73,2359517720,358646693440
10800512,5101.77,2359547672,358651246144
10800640,5101.82,2359577624,358655798848
10800768,5101.86,2359607576,358660351552
10800896,5101.9,2359637528,358664904256
10801024,5101.94,2359667480,358669456960
10801152,5101.98,2359697432,358674009664
10801280,5102.03,2359727384,358678562368
10801408,5102.07,2359757336,358683115072
10801536,5102.11,2359787288,358687667776
10801664,5102.15,2359817240,358692220480
10801792,5102.19,2359847192,358696773184
10801920,5102.23,2359877144,358701325888
10802048,5102.28,2359907096,358705878592
10802176,5102.32,2359937048,358710431296
10802304,5102.36,2359967000,358714984000
10802432,5102.4,2359996952,358719536704
10802560,5102.44,2360026904,358724089408
10802688,5102.49,2360056856,358728642112
10802816,5102.53,2360086808,358733194816
10802944,5102.57,2360116760,358737747520
10803072,5102.61,2360146712,358742300224
10803200,5102.65,2360176664,358746852928
10803328,5102.7,2360206616,358751405632
10803456,5102.74,2360236568,358755958336
10803584,5102.78,2360266520,358760511040
10803712,5102.82,2360296472,358765063744
10803840,5102.86,2360326424,358769616448
10803968,5102.91,2360356376,358774169152
10804096,5102.95,2360386328,358778721856
10804224,5102.99,2360416280,358783274560
10804352,5103.03,2360446232,358787827264
10804480,5103.07,2360476184,358792379968
10804608,5103.12,2360506136,358796932672
10804736,5103.16,2360536088,358801485376
10804864,5103.2,2360566040,358806038080
10804992,5103.24,2360595992,358810590784
10805120,5103.28,2360625944,358815143488
10805248,5103.32,2360655896,358819696192
10805376,5103.37,2360685848,358824248896
10805504,5103.41,2360715800,358828801600
10805632,5103.45,2360745752,358833354304
10805760,5103.49,2360775704,358837907008
10805888,5103.53,2360805656,358842459712
10806016,5103.58,2360835608,358847012416
10806144,5103.62,2360865560,358851565120
10806272,5103.66,2360895512,358856117824
10806400,5103.7,2360925464,358860670528
10806528,5103.74,2360955416,358865223232
10806656,5103.79,2360985368,358869775936
10806784,5103.83,2361015320,358874328640
10806912,5103.87,2361045272,358878881344
10807040,5103.91,2361075224,358883434048
10807168,5103.95,2361105176,358887986752
10807296,5104,2361135128,358892539456
10807424,5104.04,2361165080,358897092160
10807552,5104.08,2361195032,358901644864
10807680,5104.12,2361224984,358906197568
10807808,5104.16,2361254936,358910750272
10807936,5104.21,2361284888,358915302976
10808064,5104.25,2361314840,358919855680
10808192,5104.29,2361344792,358924408384
10808320,5104.33,2361374744,358928961088
10808448,5104.38,2361404696,358933513792
10808576,5104.42,2361434648,358938066496
10808704,5104.46,2361464600,358942619200
10808832,5104.5,2361494552,358947171904
10808960,5104.54,2361524504,358951724608
10809088,5104.59,2361554456,358956277312
10809216,5104.63,2361584408,358960830016
10809344,5104.67,2361614360,358965382720
10809472,5104.71,2361644312,358969935424
10809600,5104.75,2361674264,358974488128
10809728,5104.8,2361704216,358979040832
10809856,5104.84,2361734168,358983593536
10809984,5104.88,2361764120,358988146240
10810112,5104.92,2361794072,358992698944
10810240,5104.97,2361824024,358997251648
10810368,5105.01,2361853976,359001804352
10810496,5105.05,2361883928,359006357056
10810624,5105.09,2361913880,359010909760
10810752,5105.13,2361943832,359015462464
10810880,5105.18,2361973784,359020015168
10811008,5105.22,2362003736,359024567872
10811136,5105.26,2362033688,359029120576
10811264,5105.3,2362063640,359033673280
10811392,5105.35,2362093592,359038225984
10811520,5105.39,2362123544,359042778688
10811648,5105.43,2362153496,359047331392
10811776,5105.47,2362183448,359051884096
10811904,5105.51,2362213400,359056436800
10812032,5105.56,2362243352,359060989504
10812160,5105.6,2362273304,359065542208
10812288,5105.64,2362303256,359070094912
10812416,5105.68,2362333208,359074647616
10812544,5105.73,2362363160,359079200320
10812672,5105.77,2362393112,359083753024
10812800,5105.81,2362423064,359088305728
10812928,5105.85,2362453016,359092858432
10813056,5105.9,2362482968,359097411136
10813184,5105.94,2362512920,359101963840
10813312,5105.98,2362542872,359106516544
10813440,5106.02,2362572824,359111069248
10813568,5106.06,2362602776,359115621952
10813696,5106.11,2362632728,359120174656
10813824,5106.15,2362662680,359124727360
10813952,5106.19,2362692632,359129280064
10814080,5106.23,2362722584,359133832768
10814208,5106.27,2362752536,359138385472
10814336,5106.32,2362782488,359142938176
10814464,5106.36,2362812440,359147490880
10814592,5106.4,2362842392,359152043584
10814720,5106.44,2362872344,359156596288
10814848,5106.49,2362902296,359161148992
10814976,5106.53,2362932248,359165701696
10815104,5106.57,2362962200,359170254400
10815232,5106.61,2362992152,359174807104
10815360,5106.66,2363022104,359179359808
10815488,5106.7,2363052056,359183912512
10815616,5106.74,2363082008,359188465216
10815744,5106.78,2363111960,359193017920
10815872,5106.82,2363141912,359197570624
10816000,5106.87,2363171864,359202123328
10816128,5106.91,2363201816,359206676032
10816256,5106.95,2363231768,359211228736
10816384,5106.99,2363261720,359215781440
10816512,5107.03,2363291672,359220334144
10816640,5107.08,2363321624,359224886848
10816768,5107.12,2363351576,359229439552
10816896,5107.16,2363381528,359233992256
10817024,5107.2,2363411480,359238544960
10817152,5107.25,2363441432,359243097664
10817280,5107.29,2363471384,359247650368
10817408,5107.33,2363501336,359252203072
10817536,5107.37,2363531288,359256755776
10817664,5107.41,2363561240,359261308480
10817792,5107.46,2363591192,359265861184
10817920,5107.5,2363621144,359270413888
10818048,5107.54,2363651096,359274966592
10818176,5107.58,2363681048,359279519296
10818304,5107.62,2363711000,359284072000
10818432,5107.67,2363740952,359288624704
10818560,5107.71,2363770904,359293177408
10818688,5107.75,2363800856,359297730112
10818816,5107.79,2363830808,359302282816
10818944,5107.84,2363860760,359306835520
10819072,5107.88,2363890712,359311388224
10819200,5107.92,2363920664,359315940928
10819328,5107.96,2363950616,359320493632
10819456,5108,2363980568,359325046336
10819584,5108.05,2364010520,359329599040
10819712,5108.09,2364040472,359334151744
10819840,5108.13,2364070424,359338704448
10819968,5108.17,2364100376,359343257152
10820096,5108.21,2364130328,359347809856
10820224,5108.26,2364160280,359352362560
10820352,5108.3,2364190232,359356915264
10820480,5108.34,2364220184,359361467968
10820608,5108.38,2364250136,359366020672
10820736,5108.43,2364280088,359370573376
10820864,5108.47,2364310040,359375126080
10820992,5108.51,2364339992,359379678784
10821120,5108.55,2364369944,359384231488
10821248,5108.59,2364399896,359388784192
10821376,5108.64,2364429848,359393336896
10821504,5108.68,2364459800,359397889600
10821632,5108.72,2364489752,359402442304
10821760,5108.76,2364519704,359406995008
10821888,5108.81,2364549656,359411547712
10822016,5108.85,2364579608,359416100416
10822144,5108.89,2364609560,359420653120
10822272,5108.93,2364639512,359425205824
10822400,5108.97,2364669464,359429758528
10822528,5109.02,2364699416,359434311232
10822656,5109.06,2364729368,359438863936
10822784,5109.1,2364759320,359443416640
10822912,5109.14,2364789272,359447969344
10823040,5109.19,2364819224,359452522048
10823168,5109.23,2364849176,359457074752
10823296,5109.27,2364879128,359461627456
10823424,5109.31,2364909080,359466180160
10823552,5109.35,2364939032,359470732864
10823680,5109.4,2364968984,359475285568
10823808,5109.44,2364998936,359479838272
10823936,5109.48,2365028888,359484390976
10824064,5109.52,2365058840,359488943680
10824192,5109.56,2365088792,359493496384
10824320,5109.61,2365118744,359498049088
10824448,5109.65,2365148696,359502601792
10824576,5109.69,2365178648,359507154496
10824704,5109.73,2365208600,359511707200
10824832,5109.78,2365238552,359516259904
10824960,5109.82,2365268504,359520812608
10825088,5109.86,2365298456,359525365312
10825216,5109.9,2365328408,359529918016
10825344,5109.94,2365358360,359534470720
10825472,5109.99,2365388312,359539023424
10825600,5110.03,2365418264,359543576128
10825728,5110.07,2365448216,359548128832
10825856,5110.11,2365478168,359552681536
10825984,5110.16,2365508120,359557234240
10826112,5110.2,2365538072,359561786944
10826240,5110.24,2365568024,359566339648
10826368,5110.28,2365597976,359570892352
10826496,5110.32,2365627928,359575445056
10826624,5110.37,2365657880,359579997760
10826752,5110.41,2365687832,359584550464
10826880,5110.45,2365717784,359589103168
10827008,5110.49,2365747736,359593655872
10827136,5110.53,2365777688,359598208576
10827264,5110.58,2365807640,359602761280
10827392,5110.62,2365837592,359607313984
10827520,5110.66,2365867544,359611866688
10827648,5110.7,2365897496,359616419392
10827776,5110.74,2365927448,359620972096
10827904,5110.79,2365957400,359625524800
10828032,5110.83,2365987352,359630077504
10828160,5110.87,2366017304,359634630208
10828288,5110.91,2366047256,359639182912
10828416,5110.95,2366077208,359643735616
10828544,5111,2366107160,359648288320
10828672,5111.04,2366137112,359652841024
10828800,5111.08,2366167064,359657393728
10828928,5111.12,2366197016,359661946432
10829056,5111.16,2366226968,359666499136
10829184,5111.21,2366256920,359671051840
10829312,5111.25,2366286872,359675604544
10829440,5111.29,2366316824,359680157248
10829568,5111.33,2366346776,359684709952
10829696,5111.38,2366376728,359689262656
10829824,5111.42,2366406680,359693815360
10829952,5111.46,2366436632,359698368064
10830080,5111.5,2366466584,359702920768
10830208,5111.54,2366496536,359707473472
10830336,5111.59,2366526488,359712026176
10830464,5111.63,2366556440,359716578880
10830592,5111.67,2366586392,359721131584
