n,fill,fill_accesses,fill_bytes,rar,rar_accesses,rar_bytes
6443904,3276.8,1228553094,186740070288,0.000381902,136,20672
6444032,3276.85,1228570502,186742716304,0.000381483,136,20672
6444160,3276.9,1228587910,186745362320,0.000382206,136,20672
6444288,3276.95,1228605318,186748008336,0.000381601,136,20672
6444416,3277,1228622726,186750654352,0.000382133,136,20672
6444544,3277.05,1228640134,186753300368,0.000380673,136,20672
6444672,3277.1,1228657542,186755946384,0.000383299,136,20672
6444800,3277.15,1228674950,186758592400,0.000383279,136,20672
6444928,3277.2,1228692358,186761238416,0.000381114,136,20672
6445056,3277.25,1228709766,186763884432,0.000381804,136,20672
6445184,3277.3,1228727174,186766530448,0.0003829,136,20672
6445312,3277.35,1228744582,186769176464,0.000381736,136,20672
6445440,3277.4,1228761990,186771822480,0.000380631,136,20672
6445568,3277.45,1228779398,186774468496,0.000381935,136,20672
6445696,3277.49,1228796806,186777114512,0.000379943,136,20672
6445824,3277.54,1228814214,186779760528,0.000380123,136,20672
6445952,3277.59,1228831622,186782406544,0.00038153,136,20672
6446080,3277.64,1228849030,186785052560,0.00038061,136,20672
6446208,3277.69,1228866438,186787698576,0.000382185,136,20672
6446336,3277.74,1228883846,186790344592,0.00038182,136,20672
6446464,3277.79,1228901254,186792990608,0.000382048,136,20672
6446592,3277.84,1228918662,186795636624,0.000382672,136,20672
6446720,3277.89,1228936070,186798282640,0.000381563,136,20672
6446848,3277.94,1228953478,186800928656,0.000382073,136,20672
6446976,3277.99,1228970886,186803574672,0.000380578,136,20672
6447104,3278.04,1228988294,186806220688,0.000382014,136,20672
6447232,3278.09,1229005702,186808866704,0.000380087,136,20672
6447360,3278.13,1229023110,186811512720,0.000380389,136,20672
6447488,3278.18,1229040518,186814158736,0.000382269,136,20672
6447616,3278.23,1229057926,186816804752,0.000384215,136,20672
6447744,3278.28,1229075334,186819450768,0.000381113,136,20672
6447872,3278.33,1229092742,186822096784,0.000381447,136,20672
6448000,3278.38,1229110150,186824742800,0.000382025,136,20672
6448128,3278.43,1229127558,186827388816,0.000380983,136,20672
6448256,3278.48,1229144966,186830034832,0.000381002,136,20672
6448384,3278.53,1229162374,186832680848,0.000381921,136,20672
6448512,3278.58,1229179782,186835326864,0.000381486,136,20672
6448640,3278.63,1229197190,186837972880,0.000381142,136,20672
6448768,3278.68,1229214598,186840618896,0.000381366,136,20672
6448896,3278.73,1229232006,186843264912,0.000384177,136,20672
6449024,3278.78,1229249414,186845910928,0.000382549,136,20672
6449152,3278.82,1229266822,186848556944,0.000381973,136,20672
6449280,3278.87,1229284230,186851202960,0.000381554,136,20672
6449408,3278.92,1229301638,186853848976,0.000380968,136,20672
6449536,3278.97,1229319046,186856494992,0.000381175,136,20672
6449664,3279.02,1229336454,186859141008,0.00038209,136,20672
6449792,3279.07,1229353862,186861787024,0.000380662,136,20672
6449920,3279.12,1229371270,186864433040,0.000379441,136,20672
6450048,3279.17,1229388678,186867079056,0.000380942,136,20672
6450176,3279.22,1229406086,186869725072,0.000382534,136,20672
6450304,3279.27,1229423494,186872371088,0.000381745,136,20672
6450432,3279.32,1229440902,186875017104,0.000380321,136,20672
6450560,3279.37,1229458310,186877663120,0.000381758,136,20672
6450688,3279.42,1229475718,186880309136,0.000380808,136,20672
6450816,3279.47,1229493126,186882955152,0.000382219,136,20672
6450944,3279.51,1229510534,186885601168,0.000380258,136,20672
6451072,3279.56,1229527942,186888247184,0.000382594,136,20672
6451200,3279.61,1229545350,186890893200,0.000382439,136,20672
6451328,3279.66,1229562758,186893539216,0.000381287,136,20672
6451456,3279.71,1229580166,186896185232,0.000382386,136,20672
6451584,3279.76,1229597574,186898831248,0.000382673,136,20672
6451712,3279.81,1229614982,186901477264,0.000380587,136,20672
6451840,3279.86,1229632390,186904123280,0.000383194,136,20672
6451968,3279.91,1229649798,186906769296,0.000383275,136,20672
6452096,3279.96,1229667206,186909415312,0.000382496,136,20672
6452224,3280.01,1229684614,186912061328,0.000382502,136,20672
6452352,3280.06,1229702022,186914707344,0.000382976,136,20672
6452480,3280.11,1229719430,186917353360,0.000382492,136,20672
6452608,3280.16,1229736838,186919999376,0.000382058,136,20672
6452736,3280.21,1229754246,186922645392,0.00038095,136,20672
6452864,3280.25,1229771654,186925291408,0.000382093,136,20672
6452992,3280.3,1229789062,186927937424,0.000381429,136,20672
6453120,3280.35,1229806470,186930583440,0.000380808,136,20672
6453248,3280.4,1229823878,186933229456,0.000382484,136,20672
6453376,3280.45,1229841286,186935875472,0.000380714,136,20672
6453504,3280.5,1229858694,186938521488,0.00038096,136,20672
6453632,3280.55,1229876102,186941167504,0.000382476,136,20672
6453760,3280.6,1229893510,186943813520,0.000382076,136,20672
6453888,3280.65,1229910918,186946459536,0.000381883,136,20672
6454016,3280.7,1229928326,186949105552,0.000381703,136,20672
6454144,3280.75,1229945734,186951751568,0.000381432,136,20672
6454272,3280.8,1229963142,186954397584,0.000381676,136,20672
6454400,3280.85,1229980550,186957043600,0.000383402,136,20672
6454528,3280.9,1229997958,186959689616,0.000381416,136,20672
6454656,3280.94,1230015366,186962335632,0.000381125,136,20672
6454784,3280.99,1230032774,186964981648,0.000380562,136,20672
6454912,3281.04,1230050182,186967627664,0.000383034,136,20672
6455040,3281.09,1230067590,186970273680,0.000378056,136,20672
6455168,3281.14,1230084998,186972919696,0.000382616,136,20672
6455296,3281.19,1230102406,186975565712,0.000382419,136,20672
6455424,3281.24,1230119814,186978211728,0.000380782,136,20672
6455552,3281.29,1230137222,186980857744,0.000381453,136,20672
6455680,3281.34,1230154630,186983503760,0.00038168,136,20672
6455808,3281.39,1230172038,186986149776,0.000380812,136,20672
6455936,3281.44,1230189446,186988795792,0.000381891,136,20672
6456064,3281.49,1230206854,186991441808,0.000381145,136,20672
6456192,3281.54,1230224262,186994087824,0.00037996,136,20672
6456320,3281.58,1230241670,186996733840,0.000381159,136,20672
6456448,3281.63,1230259078,186999379856,0.00038088,136,20672
6456576,3281.68,1230276486,187002025872,0.000381221,136,20672
6456704,3281.73,1230293894,187004671888,0.000382299,136,20672
6456832,3281.78,1230311302,187007317904,0.000382155,136,20672
6456960,3281.83,1230328710,187009963920,0.000382576,136,20672
6457088,3281.88,1230346118,187012609936,0.000382029,136,20672
6457216,3281.93,1230363526,187015255952,0.000381515,136,20672
6457344,3281.98,1230380934,187017901968,0.000381523,136,20672
6457472,3282.03,1230398342,187020547984,0.00038083,136,20672
6457600,3282.08,1230415750,187023194000,0.000381881,136,20672
6457728,3282.13,1230433158,187025840016,0.000382894,136,20672
6457856,3282.18,1230450566,187028486032,0.000383463,136,20672
6457984,3282.23,1230467974,187031132048,0.000382592,136,20672
6458112,3282.28,1230485382,187033778064,0.000381997,136,20672
6458240,3282.32,1230502790,187036424080,0.000382042,136,20672
6458368,3282.37,1230520198,187039070096,0.000380894,136,20672
6458496,3282.42,1230537606,187041716112,0.000380326,136,20672
6458624,3282.47,1230555014,187044362128,0.0003827,136,20672
6458752,3282.52,1230572422,187047008144,0.000382702,136,20672
6458880,3282.57,1230589830,187049654160,0.000382521,136,20672
6459008,3282.62,1230607238,187052300176,0.000382674,136,20672
6459136,3282.67,1230624646,187054946192,0.00038226,136,20672
6459264,3282.72,1230642054,187057592208,0.000382079,136,20672
6459392,3282.77,1230659462,187060238224,0.000381418,136,20672
6459520,3282.82,1230676870,187062884240,0.000382281,136,20672
6459648,3282.87,1230694278,187065530256,0.000381918,136,20672
6459776,3282.92,1230711686,187068176272,0.000381482,136,20672
6459904,3282.97,1230729094,187070822288,0.000382106,136,20672
6460032,3283.01,1230746502,187073468304,0.000381228,136,20672
6460160,3283.06,1230763910,187076114320,0.000383086,136,20672
6460288,3283.11,1230781318,187078760336,0.000380996,136,20672
6460416,3283.16,1230798726,187081406352,0.000383621,136,20672
6460544,3283.21,1230816134,187084052368,0.000381088,136,20672
6460672,3283.26,1230833542,187086698384,0.000381261,136,20672
6460800,3283.31,1230850950,187089344400,0.000382427,136,20672
6460928,3283.36,1230868358,187091990416,0.000382442,136,20672
6461056,3283.41,1230885766,187094636432,0.000380537,136,20672
6461184,3283.46,1230903174,187097282448,0.0003826,136,20672
6461312,3283.51,1230920582,187099928464,0.00038279,136,20672
6461440,3283.56,1230937990,187102574480,0.000381336,136,20672
6461568,3283.61,1230955398,187105220496,0.000381916,136,20672
6461696,3283.66,1230972806,187107866512,0.000382641,136,20672
6461824,3283.7,1230990214,187110512528,0.000379931,136,20672
6461952,3283.75,1231007622,187113158544,0.000381031,136,20672
6462080,3283.8,1231025030,187115804560,0.000382961,136,20672
6462208,3283.85,1231042438,187118450576,0.000381531,136,20672
6462336,3283.9,1231059846,187121096592,0.000382313,136,20672
6462464,3283.95,1231077254,187123742608,0.000382383,136,20672
6462592,3284,1231094662,187126388624,0.000382393,136,20672
6462720,3284.05,1231112070,187129034640,0.000381112,136,20672
6462848,3284.1,1231129478,187131680656,0.000382526,136,20672
6462976,3284.15,1231146886,187134326672,0.000381847,136,20672
6463104,3284.2,1231164294,187136972688,0.000381042,136,20672
6463232,3284.25,1231181702,187139618704,0.000381392,136,20672
6463360,3284.3,1231199110,187142264720,0.000381837,136,20672
6463488,3284.35,1231216518,187144910736,0.000381834,136,20672
6463616,3284.4,1231233926,187147556752,0.000382351,136,20672
6463744,3284.44,1231251334,187150202768,0.000382212,136,20672
6463872,3284.49,1231268742,187152848784,0.000381757,136,20672
6464000,3284.54,1231286150,187155494800,0.000382062,136,20672
6464128,3284.59,1231303558,187158140816,0.00038303,136,20672
6464256,3284.64,1231320966,187160786832,0.000383029,136,20672
6464384,3284.69,1231338374,187163432848,0.000381868,136,20672
6464512,3284.74,1231355782,187166078864,0.000382656,136,20672
6464640,3284.79,1231373190,187168724880,0.000382644,136,20672
6464768,3284.84,1231390598,187171370896,0.000382468,136,20672
6464896,3284.89,1231408006,187174016912,0.000382784,136,20672
6465024,3284.94,1231425414,187176662928,0.000381777,136,20672
6465152,3284.99,1231442822,187179308944,0.000382988,136,20672
6465280,3285.04,1231460230,187181954960,0.000382332,136,20672
6465408,3285.09,1231477638,187184600976,0.000383284,136,20672
6465536,3285.14,1231495046,187187246992,0.000381456,136,20672
6465664,3285.19,1231512454,187189893008,0.00038266,136,20672
6465792,3285.23,1231529862,187192539024,0.00038276,136,20672
6465920,3285.28,1231547270,187195185040,0.000383333,136,20672
6466048,3285.33,1231564678,187197831056,0.000383616,136,20672
6466176,3285.38,1231582086,187200477072,0.000383424,136,20672
6466304,3285.43,1231599494,187203123088,0.000379969,136,20672
6466432,3285.48,1231616902,187205769104,0.000382289,136,20672
6466560,3285.53,1231634310,187208415120,0.00038161,136,20672
6466688,3285.58,1231651718,187211061136,0.000382653,136,20672
6466816,3285.63,1231669126,187213707152,0.000382382,136,20672
6466944,3285.68,1231686534,187216353168,0.000381684,136,20672
6467072,3285.73,1231703942,187218999184,0.000380652,136,20672
6467200,3285.78,1231721350,187221645200,0.000382342,136,20672
6467328,3285.83,1231738758,187224291216,0.000382903,136,20672
6467456,3285.88,1231756166,187226937232,0.000381032,136,20672
6467584,3285.93,1231773574,187229583248,0.00038239,136,20672
6467712,3285.98,1231790982,187232229264,0.000383018,136,20672
6467840,3286.02,1231808390,187234875280,0.000383418,136,20672
6467968,3286.07,1231825798,187237521296,0.000382409,136,20672
6468096,3286.12,1231843206,187240167312,0.000383432,136,20672
6468224,3286.17,1231860614,187242813328,0.000381802,136,20672
6468352,3286.22,1231878022,187245459344,0.000381549,136,20672
6468480,3286.27,1231895430,187248105360,0.000382803,136,20672
6468608,3286.32,1231912838,187250751376,0.000382302,136,20672
6468736,3286.37,1231930246,187253397392,0.000380987,136,20672
6468864,3286.42,1231947654,187256043408,0.000382908,136,20672
6468992,3286.47,1231965062,187258689424,0.000382662,136,20672
6469120,3286.52,1231982470,187261335440,0.000383088,136,20672
6469248,3286.57,1231999878,187263981456,0.000380904,136,20672
6469376,3286.62,1232017286,187266627472,0.000382406,136,20672
6469504,3286.67,1232034694,187269273488,0.000383874,136,20672
6469632,3286.72,1232052102,187271919504,0.000380504,136,20672
6469760,3286.76,1232069510,187274565520,0.000381007,136,20672
6469888,3286.81,1232086918,187277211536,0.000382674,136,20672
6470016,3286.86,1232104326,187279857552,0.000381473,136,20672
6470144,3286.91,1232121734,187282503568,0.00038227,136,20672
6470272,3286.96,1232139142,187285149584,0.000384272,136,20672
6470400,3287.01,1232156550,187287795600,0.000381678,136,20672
6470528,3287.06,1232173958,187290441616,0.000382335,136,20672
6470656,3287.11,1232191366,187293087632,0.000384133,136,20672
6470784,3287.16,1232208774,187295733648,0.000382708,136,20672
6470912,3287.21,1232226182,187298379664,0.000381688,136,20672
6471040,3287.26,1232243590,187301025680,0.000382633,136,20672
6471168,3287.31,1232260998,187303671696,0.000382521,136,20672
6471296,3287.36,1232278406,187306317712,0.000382485,136,20672
6471424,3287.41,1232295814,187308963728,0.000381343,136,20672
6471552,3287.46,1232313222,187311609744,0.0003825,136,20672
6471680,3287.51,1232330630,187314255760,0.00038202,136,20672
6471808,3287.56,1232348038,187316901776,0.000381207,136,20672
6471936,3287.6,1232365446,187319547792,0.000381432,136,20672
6472064,3287.65,1232382854,187322193808,0.000382906,136,20672
6472192,3287.7,1232400262,187324839824,0.000381652,136,20672
6472320,3287.75,1232417670,187327485840,0.000382059,136,20672
6472448,3287.8,1232435078,187330131856,0.000382144,136,20672
6472576,3287.85,1232452486,187332777872,0.000383471,136,20672
6472704,3287.9,1232469894,187335423888,0.000381743,136,20672
6472832,3287.95,1232487302,187338069904,0.000381432,136,20672
6472960,3288,1232504710,187340715920,0.000381849,136,20672
6473088,3288.05,1232522118,187343361936,0.000381068,136,20672
6473216,3288.1,1232539526,187346007952,0.000381668,136,20672
6473344,3288.15,1232556934,187348653968,0.000382686,136,20672
6473472,3288.2,1232574342,187351299984,0.000381324,136,20672
6473600,3288.25,1232591750,187353946000,0.000381876,136,20672
6473728,3288.3,1232609158,187356592016,0.000382725,136,20672
6473856,3288.35,1232626566,187359238032,0.000382497,136,20672
6473984,3288.39,1232643974,187361884048,0.000381332,136,20672
6474112,3288.44,1232661382,187364530064,0.000382421,136,20672
6474240,3288.49,1232678790,187367176080,0.000382879,136,20672
6474368,3288.54,1232696198,187369822096,0.000382563,136,20672
6474496,3288.59,1232713606,187372468112,0.000382544,136,20672
6474624,3288.64,1232731014,187375114128,0.000382093,136,20672
6474752,3288.69,1232748422,187377760144,0.000382717,136,20672
6474880,3288.74,1232765830,187380406160,0.000381446,136,20672
6475008,3288.79,1232783238,187383052176,0.000382192,136,20672
6475136,3288.84,1232800646,187385698192,0.000382944,136,20672
6475264,3288.89,1232818054,187388344208,0.000380978,136,20672
6475392,3288.94,1232835462,187390990224,0.000382253,136,20672
6475520,3288.99,1232852870,187393636240,0.000382317,136,20672
6475648,3289.04,1232870278,187396282256,0.000382856,136,20672
6475776,3289.09,1232887686,187398928272,0.000382267,136,20672
6475904,3289.14,1232905094,187401574288,0.000383284,136,20672
6476032,3289.19,1232922502,187404220304,0.000382782,136,20672
6476160,3289.24,1232939910,187406866320,0.000381413,136,20672
6476288,3289.28,1232957318,187409512336,0.000381842,136,20672
6476416,3289.33,1232974726,187412158352,0.000383039,136,20672
6476544,3289.38,1232992134,187414804368,0.000383444,136,20672
6476672,3289.43,1233009542,187417450384,0.000380532,136,20672
6476800,3289.48,1233026950,187420096400,0.000382858,136,20672
6476928,3289.53,1233044358,187422742416,0.000382396,136,20672
6477056,3289.58,1233061766,187425388432,0.000381979,136,20672
6477184,3289.63,1233079174,187428034448,0.000381256,136,20672
6477312,3289.68,1233096582,187430680464,0.000382155,136,20672
6477440,3289.73,1233113990,187433326480,0.000382266,136,20672
6477568,3289.78,1233131398,187435972496,0.000381769,136,20672
6477696,3289.83,1233148806,187438618512,0.000383008,136,20672
6477824,3289.88,1233166214,187441264528,0.000381561,136,20672
6477952,3289.93,1233183622,187443910544,0.000381405,136,20672
6478080,3289.98,1233201030,187446556560,0.000381438,136,20672
6478208,3290.02,1233218438,187449202576,0.000382239,136,20672
6478336,3290.07,1233235846,187451848592,0.000381208,136,20672
6478464,3290.12,1233253254,187454494608,0.000381711,136,20672
6478592,3290.17,1233270662,187457140624,0.000382463,136,20672
6478720,3290.22,1233288070,187459786640,0.000379665,136,20672
6478848,3290.27,1233305478,187462432656,0.000381594,136,20672
6478976,3290.32,1233322886,187465078672,0.000381811,136,20672
6479104,3290.37,1233340294,187467724688,0.000382171,136,20672
6479232,3290.42,1233357702,187470370704,0.000381753,136,20672
6479360,3290.47,1233375110,187473016720,0.000381913,136,20672
6479488,3290.52,1233392518,187475662736,0.000381818,136,20672
6479616,3290.57,1233409926,187478308752,0.000382679,136,20672
6479744,3290.62,1233427334,187480954768,0.000381093,136,20672
6479872,3290.67,1233444742,187483600784,0.000382438,136,20672
6480000,3290.72,1233462150,187486246800,0.000381793,136,20672
6480128,3290.77,1233479558,187488892816,0.000381752,136,20672
6480256,3290.81,1233496966,187491538832,0.000382033,136,20672
6480384,3290.86,1233514374,187494184848,0.000382357,136,20672
6480512,3290.91,1233531782,187496830864,0.000381708,136,20672
6480640,3290.96,1233549190,187499476880,0.000381825,136,20672
6480768,3291.01,1233566598,187502122896,0.000382559,136,20672
6480896,3291.06,1233584006,187504768912,0.000381404,136,20672
6481024,3291.11,1233601414,187507414928,0.000382184,136,20672
6481152,3291.16,1233618822,187510060944,0.000382501,136,20672
6481280,3291.21,1233636230,187512706960,0.000382764,136,20672
6481408,3291.26,1233653638,187515352976,0.000381302,136,20672
6481536,3291.31,1233671046,187517998992,0.000380931,136,20672
6481664,3291.36,1233688454,187520645008,0.000382484,136,20672
6481792,3291.41,1233705862,187523291024,0.000381941,136,20672
6481920,3291.46,1233723270,187525937040,0.000381685,136,20672
6482048,3291.51,1233740678,187528583056,0.000382231,136,20672
6482176,3291.55,1233758086,187531229072,0.000379954,136,20672
6482304,3291.6,1233775494,187533875088,0.000382446,136,20672
6482432,3291.65,1233792902,187536521104,0.000383133,136,20672
6482560,3291.7,1233810310,187539167120,0.000383187,136,20672
6482688,3291.75,1233827718,187541813136,0.000382084,136,20672
6482816,3291.8,1233845126,187544459152,0.000381709,136,20672
6482944,3291.85,1233862534,187547105168,0.000382812,136,20672
6483072,3291.9,1233879942,187549751184,0.000381903,136,20672
6483200,3291.95,1233897350,187552397200,0.000383415,136,20672
6483328,3292,1233914758,187555043216,0.000383483,136,20672
6483456,3292.05,1233932166,187557689232,0.000383063,136,20672
6483584,3292.1,1233949574,187560335248,0.000380831,136,20672
6483712,3292.15,1233966982,187562981264,0.00038252,136,20672
6483840,3292.2,1233984390,187565627280,0.000381889,136,20672
6483968,3292.25,1234001798,187568273296,0.000382291,136,20672
6484096,3292.3,1234019206,187570919312,0.000380463,136,20672
6484224,3292.34,1234036614,187573565328,0.00038172,136,20672
6484352,3292.39,1234054022,187576211344,0.000382028,136,20672
6484480,3292.44,1234071430,187578857360,0.000382287,136,20672
6484608,3292.49,1234088838,187581503376,0.000382589,136,20672
6484736,3292.54,1234106246,187584149392,0.000383393,136,20672
6484864,3292.59,1234123654,187586795408,0.000380686,136,20672
6484992,3292.64,1234141062,187589441424,0.000382292,136,20672
6485120,3292.69,1234158470,187592087440,0.000381926,136,20672
6485248,3292.74,1234175878,187594733456,0.000381475,136,20672
6485376,3292.79,1234193286,187597379472,0.000382223,136,20672
6485504,3292.84,1234210694,187600025488,0.000382609,136,20672
6485632,3292.89,1234228102,187602671504,0.000381674,136,20672
6485760,3292.94,1234245510,187605317520,0.0003808,136,20672
6485888,3292.99,1234262918,187607963536,0.000381802,136,20672
6486016,3293.04,1234280326,187610609552,0.000381938,136,20672
6486144,3293.08,1234297734,187613255568,0.000381939,136,20672
6486272,3293.13,1234315142,187615901584,0.000382322,136,20672
6486400,3293.18,1234332550,187618547600,0.000384305,136,20672
6486528,3293.23,1234349958,187621193616,0.000382204,136,20672
6486656,3293.28,1234367366,187623839632,0.000382607,136,20672
6486784,3293.33,1234384774,187626485648,0.000382241,136,20672
6486912,3293.38,1234402182,187629131664,0.000381808,136,20672
6487040,3293.43,1234419590,187631777680,0.000382225,136,20672
6487168,3293.48,1234436998,187634423696,0.000382402,136,20672
6487296,3293.53,1234454406,187637069712,0.000383449,136,20672
6487424,3293.58,1234471814,187639715728,0.00038241,136,20672
6487552,3293.63,1234489222,187642361744,0.000382488,136,20672
6487680,3293.68,1234506630,187645007760,0.00038237,136,20672
6487808,3293.73,1234524038,187647653776,0.000381997,136,20672
6487936,3293.78,1234541446,187650299792,0.000380718,136,20672
6488064,3293.82,1234558854,187652945808,0.000382572,136,20672
6488192,3293.87,1234576262,187655591824,0.000382229,136,20672
6488320,3293.92,1234593670,187658237840,0.000382642,136,20672
6488448,3293.97,1234611078,187660883856,0.000381593,136,20672
6488576,3294.02,1234628486,187663529872,0.000382375,136,20672
6488704,3294.07,1234645894,187666175888,0.000382542,136,20672
6488832,3294.12,1234663302,187668821904,0.000381112,136,20672
6488960,3294.17,1234680710,187671467920,0.000382902,136,20672
6489088,3294.22,1234698118,187674113936,0.000381886,136,20672
6489216,3294.27,1234715526,187676759952,0.000382322,136,20672
6489344,3294.32,1234732934,187679405968,0.000383464,136,20672
6489472,3294.37,1234750342,187682051984,0.000381367,136,20672
6489600,3294.42,1234767750,187684698000,0.000381889,136,20672
6489728,3294.47,1234785158,187687344016,0.000381811,136,20672
6489856,3294.52,1234802566,187689990032,0.000381452,136,20672
6489984,3294.56,1234819974,187692636048,0.000381797,136,20672
6490112,3294.61,1234837382,187695282064,0.000381955,136,20672
6490240,3294.66,1234854790,187697928080,0.000382329,136,20672
6490368,3294.71,1234872198,187700574096,0.000380906,136,20672
6490496,3294.76,1234889606,187703220112,0.000381473,136,20672
6490624,3294.81,1234907014,187705866128,0.000382103,136,20672
6490752,3294.86,1234924422,187708512144,0.00038156,136,20672
6490880,3294.91,1234941830,187711158160,0.000381356,136,20672
6491008,3294.96,1234959238,187713804176,0.000381012,136,20672
6491136,3295.01,1234976646,187716450192,0.000382841,136,20672
6491264,3295.06,1234994054,187719096208,0.00038156,136,20672
6491392,3295.11,1235011462,187721742224,0.000382292,136,20672
6491520,3295.16,1235028870,187724388240,0.000381635,136,20672
6491648,3295.21,1235046278,187727034256,0.000381848,136,20672
6491776,3295.25,1235063686,187729680272,0.000381323,136,20672
6491904,3295.3,1235081094,187732326288,0.000382737,136,20672
6492032,3295.35,1235098502,187734972304,0.000381821,136,20672
6492160,3295.4,1235115910,187737618320,0.000380391,136,20672
6492288,3295.45,1235133318,187740264336,0.000380866,136,20672
6492416,3295.5,1235150726,187742910352,0.00038271,136,20672
6492544,3295.55,1235168134,187745556368,0.000382673,136,20672
6492672,3295.6,1235185542,187748202384,0.000380997,136,20672
6492800,3295.65,1235202950,187750848400,0.000382303,136,20672
6492928,3295.7,1235220358,187753494416,0.000380986,136,20672
6493056,3295.75,1235237766,187756140432,0.000382453,136,20672
6493184,3295.8,1235255174,187758786448,0.000383386,136,20672
6493312,3295.85,1235272582,187761432464,0.000381611,136,20672
6493440,3295.9,1235289990,187764078480,0.000381417,136,20672
6493568,3295.95,1235307398,187766724496,0.000381661,136,20672
6493696,3296,1235324806,187769370512,0.000381901,136,20672
6493824,3296.04,1235342214,187772016528,0.000381113,136,20672
6493952,3296.09,1235359622,187774662544,0.000381486,136,20672
6494080,3296.14,1235377030,187777308560,0.000383307,136,20672
6494208,3296.19,1235394438,187779954576,0.000382537,136,20672
6494336,3296.24,1235411846,187782600592,0.000382366,136,20672
6494464,3296.29,1235429254,187785246608,0.000382462,136,20672
6494592,3296.34,1235446662,187787892624,0.000383321,136,20672
6494720,3296.39,1235464070,187790538640,0.000383613,136,20672
6494848,3296.44,1235481478,187793184656,0.000380957,136,20672
6494976,3296.49,1235498886,187795830672,0.000383789,136,20672
6495104,3296.54,1235516294,187798476688,0.000382503,136,20672
6495232,3296.59,1235533702,187801122704,0.000382736,136,20672
6495360,3296.64,1235551110,187803768720,0.000382887,136,20672
6495488,3296.69,1235568518,187806414736,0.000382995,136,20672
6495616,3296.74,1235585926,187809060752,0.000382897,136,20672
6495744,3296.79,1235603334,187811706768,0.000383197,136,20672
6495872,3296.84,1235620742,187814352784,0.000383048,136,20672
6496000,3296.89,1235638150,187816998800,0.000381297,136,20672
6496128,3296.93,1235655558,187819644816,0.000381172,136,20672
6496256,3296.98,1235672966,187822290832,0.000381782,136,20672
6496384,3297.03,1235690374,187824936848,0.000382716,136,20672
6496512,3297.08,1235707782,187827582864,0.000381085,136,20672
6496640,3297.13,1235725190,187830228880,0.000381904,136,20672
6496768,3297.18,1235742598,187832874896,0.000382906,136,20672
6496896,3297.23,1235760006,187835520912,0.000382883,136,20672
6497024,3297.28,1235777414,187838166928,0.00038196,136,20672
6497152,3297.33,1235794822,187840812944,0.000381432,136,20672
6497280,3297.38,1235812230,187843458960,0.000382691,136,20672
6497408,3297.43,1235829638,187846104976,0.000380721,136,20672
6497536,3297.48,1235847046,187848750992,0.000382297,136,20672
6497664,3297.53,1235864454,187851397008,0.000382381,136,20672
6497792,3297.58,1235881862,187854043024,0.00038272,136,20672
6497920,3297.63,1235899270,187856689040,0.000380868,136,20672
6498048,3297.68,1235916678,187859335056,0.000383605,136,20672
6498176,3297.72,1235934086,187861981072,0.000381977,136,20672
6498304,3297.77,1235951494,187864627088,0.000382123,136,20672
6498432,3297.82,1235968902,187867273104,0.000381998,136,20672
6498560,3297.87,1235986310,187869919120,0.00038237,136,20672
6498688,3297.92,1236003718,187872565136,0.00038124,136,20672
6498816,3297.97,1236021126,187875211152,0.000382299,136,20672
6498944,3298.02,1236038534,187877857168,0.000382205,136,20672
6499072,3298.07,1236055942,187880503184,0.000383525,136,20672
6499200,3298.12,1236073350,187883149200,0.000381856,136,20672
6499328,3298.17,1236090758,187885795216,0.000381058,136,20672
6499456,3298.22,1236108166,187888441232,0.000382239,136,20672
6499584,3298.27,1236125574,187891087248,0.000380233,136,20672
6499712,3298.32,1236142982,187893733264,0.000381077,136,20672
6499840,3298.37,1236160390,187896379280,0.000383511,136,20672
6499968,3298.42,1236177798,187899025296,0.000381685,136,20672
6500096,3298.47,1236195206,187901671312,0.00038176,136,20672
6500224,3298.51,1236212614,187904317328,0.000381787,136,20672
6500352,3298.56,1236230022,187906963344,0.000382414,136,20672
6500480,3298.61,1236247430,187909609360,0.000382599,136,20672
6500608,3298.66,1236264838,187912255376,0.000381523,136,20672
6500736,3298.71,1236282246,187914901392,0.000379945,136,20672
6500864,3298.76,1236299654,187917547408,0.000380299,136,20672
6500992,3298.81,1236317062,187920193424,0.000382416,136,20672
6501120,3298.86,1236334470,187922839440,0.000382735,136,20672
6501248,3298.91,1236351878,187925485456,0.000382274,136,20672
6501376,3298.96,1236369286,187928131472,0.000382385,136,20672
6501504,3299.01,1236386694,187930777488,0.000381901,136,20672
6501632,3299.06,1236404102,187933423504,0.000382763,136,20672
6501760,3299.11,1236421510,187936069520,0.00038185,136,20672
6501888,3299.16,1236438918,187938715536,0.000381344,136,20672
6502016,3299.21,1236456326,187941361552,0.00038301,136,20672
6502144,3299.26,1236473734,187944007568,0.000380468,136,20672
6502272,3299.3,1236491142,187946653584,0.000381192,136,20672
6502400,3299.35,1236508550,187949299600,0.000382517,136,20672
6502528,3299.4,1236525958,187951945616,0.00038244,136,20672
6502656,3299.45,1236543366,187954591632,0.000381696,136,20672
6502784,3299.5,1236560774,187957237648,0.000381518,136,20672
6502912,3299.55,1236578182,187959883664,0.000382922,136,20672
6503040,3299.6,1236595590,187962529680,0.000381516,136,20672
6503168,3299.65,1236612998,187965175696,0.000382797,136,20672
6503296,3299.7,1236630406,187967821712,0.000383141,136,20672
