test,bs,n,alloc,init,init_accesses,init_bytes,insert,insert_accesses,insert_bytes,search,search_accesses,search_bytes,delete,delete_accesses,delete_bytes,disk,max_mem_level
pstack,248,5,3.85e-08,0,0,0,1.559e-06,1,272,2.575e-08,1,272,6.11e-07,1,272,0,255
pstack,248,6,4.325e-08,0,0,0,1.5425e-06,1,272,2.55e-08,1,272,6.05e-07,1,272,0,255
pstack,248,7,4.7e-08,0,0,0,1.607e-06,1,272,2.5e-08,1,272,6.145e-07,1,272,0,255
pstack,248,8,6.825e-08,0,0,0,1.63225e-06,1,272,2.55e-08,1,272,6.0875e-07,1,272,0,255
pstack,248,9,7.425e-08,0,0,0,3.10575e-06,1,272,2.525e-08,1,272,6.1075e-07,1,272,0,255
pstack,248,10,9.725e-08,0,0,0,3.67175e-06,1,272,2.575e-08,1,272,6.1425e-07,1,272,0,255
pstack,248,11,1.4925e-07,0,0,0,2.708e-06,1,272,2.575e-08,1,272,6.2225e-07,1,272,0,255
pstack,248,12,1.224e-06,0,0,0,2.5395e-06,1,272,2.55e-08,1,272,6.4875e-07,1,272,0,255
pstack,248,13,8.0875e-07,0,0,0,3.436e-06,1,272,2.575e-08,1,272,6.2675e-07,1,272,0,255
pstack,248,14,1.75775e-06,0,0,0,4.9955e-06,1,272,2.6e-08,1,272,6.28e-07,1,272,0,255
pstack,248,15,3.6815e-06,0,0,0,1.379e-05,1,272,2.575e-08,1,272,7.575e-07,1,272,0,255
pstack,248,16,8.615e-06,0,0,0,1.55715e-05,1,272,2.575e-08,1,272,6.84e-07,1,272,0,255
pstack,248,17,2.14585e-05,0,0,0,5.43577e-05,1,272,2.6e-08,1,272,1.1645e-06,1,272,0,255
pstack,248,18,6.30228e-05,0,0,0,0.000121426,1,272,2.625e-08,1,272,1.10775e-06,1,272,0,255
pstack,248,19,0.000128899,0,0,0,0.0002452,1,272,2.575e-08,1,272,1.43125e-06,1,272,0,255
pstack,248,20,0.000257694,0,0,0,0.000428345,1,272,2.575e-08,1,272,1.59725e-06,1,272,0,255
pstack,4088,1,5.3e-08,0,0,0,8.737e-06,1,4112,2.625e-08,1,4112,1.3595e-06,1,4112,0,255
pstack,4088,2,4.925e-08,0,0,0,4.844e-06,1,4112,2.6e-08,1,4112,1.0985e-06,1,4112,0,255
pstack,4088,3,4.475e-08,0,0,0,4.64e-06,1,4112,2.55e-08,1,4112,1.08675e-06,1,4112,0,255
pstack,4088,4,4.4e-08,0,0,0,4.64175e-06,1,4112,2.525e-08,1,4112,1.08875e-06,1,4112,0,255
pstack,4088,5,4.2e-08,0,0,0,5.925e-06,1,4112,2.6e-08,1,4112,1.089e-06,1,4112,0,255
pstack,4088,6,4.65e-08,0,0,0,4.718e-06,1,4112,2.55e-08,1,4112,1.0975e-06,1,4112,0,255
pstack,4088,7,3.9e-08,0,0,0,4.6995e-06,1,4112,2.625e-08,1,4112,1.08875e-06,1,4112,0,255
pstack,4088,8,7.1e-08,0,0,0,5.54925e-06,1,4112,2.575e-08,1,4112,1.0775e-06,1,4112,0,255
pstack,4088,9,7.85e-08,0,0,0,5.625e-06,1,4112,2.625e-08,1,4112,1.083e-06,1,4112,0,255
pstack,4088,10,9.4e-08,0,0,0,4.8075e-06,1,4112,2.625e-08,1,4112,1.091e-06,1,4112,0,255
pstack,4088,11,1.5075e-07,0,0,0,4.963e-06,1,4112,2.55e-08,1,4112,1.102e-06,1,4112,0,255
pstack,4088,12,3.88e-07,0,0,0,5.58325e-06,1,4112,9.34e-07,1,4112,1.13225e-06,1,4112,0,255
pstack,4088,13,8.0875e-07,0,0,0,7.39725e-06,1,4112,2.55e-08,1,4112,1.12175e-06,1,4112,0,255
pstack,4088,14,1.75625e-06,0,0,0,8.97725e-06,1,4112,2.55e-08,1,4112,1.12575e-06,1,4112,0,255
pstack,4088,15,3.67575e-06,0,0,0,1.24137e-05,1,4112,2.575e-08,1,4112,1.1185e-06,1,4112,0,255
pstack,4088,16,7.5775e-06,0,0,0,1.95548e-05,1,4112,2.55e-08,1,4112,1.20925e-06,1,4112,0,255
pstack,4088,17,2.15578e-05,0,0,0,5.75765e-05,1,4112,2.525e-08,1,4112,1.644e-06,1,4112,0,255
pstack,4088,18,6.30272e-05,0,0,0,0.000124553,1,4112,2.575e-08,1,4112,1.58775e-06,1,4112,0,255
pstack,4088,19,0.000129083,0,0,0,0.000246682,1,4112,2.525e-08,1,4112,1.92425e-06,1,4112,0,255
pstack,4088,20,0.000257547,0,0,0,0.000434908,1,4112,2.55e-08,1,4112,2.0865e-06,1,4112,0,255
soheap,32,1,1.879e-06,0,0,0,1.4957e-05,5,1920,1.2099e-05,5,2112,1.11438e-05,5,2112,0,255
soheap,32,2,5.8675e-07,0,0,0,1.3214e-05,5,2688,1.64347e-05,5,3024,1.56842e-05,5,3216,0,255
soheap,32,3,2.93e-07,0,0,0,1.62713e-05,5,3456,2.00607e-05,5,3984,2.01007e-05,5,4128,0,255
soheap,32,4,6.755e-07,0,0,0,1.95088e-05,5,4224,2.30078e-05,5,4800,2.39418e-05,5,5088,0,255
soheap,32,5,6.31e-07,0,0,0,2.21855e-05,5,4992,3.11352e-05,5,5568,2.5924e-05,5,5760,0,255
soheap,32,6,1.06225e-06,0,0,0,2.53258e-05,5,5760,3.03953e-05,5,6240,2.87002e-05,5,6528,0,255
soheap,32,7,7.585e-07,0,0,0,3.07935e-05,5,6528,3.38865e-05,5,7104,3.26053e-05,5,7296,0,255
soheap,32,8,6.1475e-07,0,0,0,3.26975e-05,5,7296,3.72693e-05,5,7872,3.7939e-05,5,8112,0,255
soheap,32,9,1.56675e-06,0,0,0,3.89998e-05,5,8064,4.29417e-05,5,8640,4.11783e-05,5,8880,0,255
soheap,32,10,1.33275e-06,0,0,0,4.3699e-05,5,8832,4.95677e-05,5,9408,4.83915e-05,5,9696,0,255
soheap,32,11,1.26275e-06,0,0,0,5.06955e-05,5,9600,5.0229e-05,5,10176,4.99712e-05,5,10464,0,255
soheap,32,12,1.9605e-06,0,0,0,5.40657e-05,5,10368,5.55115e-05,5,10944,5.7171e-05,5,11280,0,255
soheap,32,13,1.31825e-06,0,0,0,5.61683e-05,5,11136,6.4083e-05,5,11712,5.93118e-05,5,12048,0,255
soheap,32,14,1.629e-06,0,0,0,6.47427e-05,5,11904,6.74075e-05,5,12480,6.83942e-05,5,12816,0,255
soheap,32,15,1.183e-06,0,0,0,6.7078e-05,5,12672,6.93787e-05,5,13248,7.18767e-05,5,13488,0,255
soheap,32,16,1.4225e-06,0,0,0,7.37965e-05,5,13440,7.45552e-05,5,14016,7.44985e-05,5,14256,0,255
soheap,32,17,2.16075e-06,0,0,0,8.6715e-05,5,14208,9.04802e-05,5,14784,8.3739e-05,5,15024,0,255
soheap,32,18,2.14475e-06,0,0,0,8.64532e-05,5,14976,8.83725e-05,5,15552,8.93828e-05,5,15840,0,255
soheap,32,19,2.121e-06,0,0,0,9.25678e-05,5,15744,9.30045e-05,5,16320,9.50895e-05,5,16560,0,255
soheap,32,20,2.18375e-06,0,0,0,9.77825e-05,5,16512,9.8919e-05,5,17088,9.79373e-05,5,17328,0,255
soheap,152,1,3.675e-07,0,0,0,1.1766e-05,5,6720,1.7761e-05,5,7392,1.30877e-05,5,7392,0,255
soheap,152,2,2.0775e-07,0,0,0,1.51607e-05,5,9408,1.90293e-05,5,10752,1.87868e-05,5,11256,0,255
soheap,152,3,1.975e-07,0,0,0,1.8973e-05,5,12096,2.38767e-05,5,13440,2.3457e-05,5,14112,0,255
soheap,152,4,2.6575e-07,0,0,0,2.29885e-05,5,14784,2.83248e-05,5,16632,2.8225e-05,5,17472,0,255
soheap,152,5,2.56e-07,0,0,0,2.6739e-05,5,17472,3.1435e-05,5,19488,3.1997e-05,5,20496,0,255
soheap,152,6,2.3425e-07,0,0,0,3.03127e-05,5,20160,3.55768e-05,5,22176,3.4664e-05,5,22680,0,255
soheap,152,7,2.325e-07,0,0,0,3.43962e-05,5,22848,3.96395e-05,5,24864,3.93107e-05,5,25536,0,255
soheap,152,8,2.51e-07,0,0,0,3.849e-05,5,25536,4.5502e-05,5,27552,4.5936e-05,5,28896,0,255
soheap,152,9,6.15e-07,0,0,0,4.32918e-05,5,28224,4.8088e-05,5,30240,4.60477e-05,5,30744,0,255
soheap,152,10,4.365e-07,0,0,0,4.6528e-05,5,30912,5.20233e-05,5,32928,5.48965e-05,5,34104,0,255
soheap,152,11,5.0025e-07,0,0,0,5.28348e-05,5,33600,5.7651e-05,5,35616,6.31135e-05,5,36792,0,255
soheap,152,12,4.7275e-07,0,0,0,5.78413e-05,5,36288,6.31237e-05,5,38304,6.43328e-05,5,39312,0,255
soheap,152,13,5.5475e-07,0,0,0,6.5358e-05,5,38976,6.88822e-05,5,40992,7.37593e-05,5,41832,0,255
soheap,152,14,1.597e-06,0,0,0,7.37555e-05,5,41664,7.59925e-05,5,43680,7.67187e-05,5,44856,0,255
soheap,152,15,2.79625e-06,0,0,0,9.5508e-05,5,44352,9.79988e-05,5,46368,0.000101739,5,47544,0,255
soheap,152,16,2.24625e-06,0,0,0,9.85148e-05,5,47040,9.75292e-05,5,49056,9.94252e-05,5,50400,0,255
soheap,152,17,2.11125e-06,0,0,0,0.00010411,5,49728,0.000105588,5,51744,0.000100558,5,52752,0,255
soheap,152,18,2.15e-06,0,0,0,0.000109808,5,52416,0.000109435,5,54432,0.000116437,5,55104,0,255
soheap,152,19,2.14425e-06,0,0,0,0.000115988,5,55104,0.000115707,5,57120,0.000116741,5,57960,0,255
soheap,152,20,2.49875e-06,0,0,0,0.000126902,5,57792,0.000118778,5,59808,0.000122641,5,60648,0,255
soheap,248,1,4.665e-07,0,0,0,1.28313e-05,5,10560,1.55242e-05,5,11616,1.44753e-05,5,11616,0,255
soheap,248,2,2.5475e-07,0,0,0,1.70798e-05,5,14784,2.14752e-05,5,16632,2.43568e-05,5,17160,0,255
soheap,248,3,2.4775e-07,0,0,0,2.16038e-05,5,19008,2.62347e-05,5,21912,2.7082e-05,5,22704,0,255
soheap,248,4,2.5325e-07,0,0,0,3.53295e-05,5,23232,3.13875e-05,5,25872,3.19323e-05,5,27192,0,255
soheap,248,5,2.7875e-07,0,0,0,3.06972e-05,5,27456,3.5368e-05,5,30624,3.7531e-05,5,31944,0,255
soheap,248,6,2.5725e-07,0,0,0,3.51525e-05,5,31680,4.12852e-05,5,34584,4.05172e-05,5,35640,0,255
soheap,248,7,2.89e-07,0,0,0,3.97685e-05,5,35904,4.40005e-05,5,39072,4.61895e-05,5,40920,0,255
soheap,248,8,3.5625e-07,0,0,0,4.45177e-05,5,40128,5.231e-05,5,43296,5.24623e-05,5,44880,0,255
soheap,248,9,3.115e-07,0,0,0,4.98057e-05,5,44352,5.36695e-05,5,47520,5.6382e-05,5,49368,0,255
soheap,248,10,5.755e-07,0,0,0,5.90177e-05,5,48576,6.00232e-05,5,51744,6.13062e-05,5,53592,0,255
soheap,248,11,5.7225e-07,0,0,0,6.26938e-05,5,52800,6.5553e-05,5,55968,7.00293e-05,5,58080,0,255
soheap,248,12,5.5325e-07,0,0,0,6.62435e-05,5,57024,7.23388e-05,5,60192,7.10465e-05,5,61248,0,255
soheap,248,13,6.1875e-07,0,0,0,7.56997e-05,5,61248,8.5046e-05,5,64416,8.25317e-05,5,65736,0,255
soheap,248,14,2.9765e-06,0,0,0,0.000104256,5,65472,0.000104063,5,68640,9.8576e-05,5,70224,0,255
soheap,248,15,2.22e-06,0,0,0,0.000106268,5,69696,0.000105359,5,72864,0.000106576,5,74448,0,255
soheap,248,16,2.3055e-06,0,0,0,0.000111865,5,73920,0.000113842,5,77088,0.000111089,5,78408,0,255
soheap,248,17,2.26375e-06,0,0,0,0.000118063,5,78144,0.000119178,5,81312,0.000122929,5,82896,0,255
soheap,248,18,2.45825e-06,0,0,0,0.000130839,5,82368,0.000135228,5,85536,0.000125888,5,86592,0,255
soheap,248,19,2.61375e-06,0,0,0,0.000131537,5,86592,0.00013176,5,89760,0.000131847,5,90816,0,255
soheap,248,20,2.556e-06,0,0,0,0.000142456,5,90816,0.000136712,5,93984,0.000142701,5,95568,0,255
soheap,4088,1,8.895e-07,0,0,0,6.82983e-05,5,164160,8.42503e-05,5,180576,7.9802e-05,5,180576,0,255
soheap,4088,2,7.2025e-07,0,0,0,9.80397e-05,5,229824,0.000116866,5,262656,0.000121228,5,270864,0,255
soheap,4088,3,7.885e-07,0,0,0,0.000128453,5,295488,0.000150421,5,328320,0.000153059,5,340632,0,255
soheap,4088,4,8.47e-07,0,0,0,0.000161226,5,361152,0.000183488,5,398088,0.000186019,5,422712,0,255
soheap,4088,5,1.391e-06,0,0,0,0.000189676,5,426816,0.000216482,5,476064,0.000213191,5,484272,0,255
soheap,4088,6,1.8735e-06,0,0,0,0.00022788,5,492480,0.000254736,5,541728,0.000249433,5,549936,0,255
soheap,4088,7,2.3165e-06,0,0,0,0.000262357,5,558144,0.000283022,5,607392,0.000282981,5,615600,0,255
soheap,4088,8,2.644e-06,0,0,0,0.000330779,5,623808,0.000351619,5,673056,0.000360867,5,701784,0,255
soheap,4088,9,3.76575e-06,0,0,0,0.000345947,5,689472,0.000362599,5,738720,0.000371322,5,763344,0,255
soheap,4088,10,2.94875e-06,0,0,0,0.000451898,5,755136,0.000451713,5,804384,0.000454064,5,829008,0,255
soheap,4088,11,2.54225e-06,0,0,0,0.000476528,5,820800,0.000485327,5,870048,0.000488851,5,894672,0,255
soheap,4088,12,2.51775e-06,0,0,0,0.000518174,5,886464,0.000524397,5,935712,0.000533007,5,948024,0,255
soheap,4088,13,2.603e-06,0,0,0,0.000556627,5,952128,0.000573402,5,1001376,0.000574201,5,1034208,0,255
soheap,4088,14,2.82125e-06,0,0,0,0.000603654,5,1017792,0.000606156,5,1067040,0.000614411,5,1087560,0,255
soheap,4088,15,3.1025e-06,0,0,0,0.000653285,5,1083456,0.000642778,5,1132704,0.000657567,5,1153224,0,255
soheap,4088,16,3.106e-06,0,0,0,0.000685157,5,1149120,0.000681722,5,1198368,0.000695944,5,1214784,0,255
soheap,4088,17,3.0445e-06,0,0,0,0.000719322,5,1214784,0.000729719,5,1264032,0.000736767,5,1284552,0,255
soheap,4088,18,2.9975e-06,0,0,0,0.000767322,5,1280448,0.000770205,5,1329696,0.00077241,5,1354320,0,255
soheap,4088,19,3.15425e-06,0,0,0,0.00080622,5,1346112,0.000819144,5,1395360,0.000810934,5,1424088,0,255
doheap,32,1,1.7195e-06,0,0,0,4.23507e-05,15,7632,1.2195e-06,2,384,5.43903e-05,20,10560,0,255
doheap,32,2,3.36e-07,0,0,0,4.92225e-05,15,10128,1.18875e-06,2,384,7.10988e-05,20,14544,0,255
doheap,32,3,4.765e-07,0,0,0,5.70095e-05,15,12432,1.1975e-06,2,384,8.68555e-05,20,17856,0,255
doheap,32,4,3.625e-07,0,0,0,6.64002e-05,15,14736,1.18525e-06,2,384,0.000102245,20,21360,0,255
doheap,32,5,3.22e-07,0,0,0,7.60683e-05,15,17088,1.20175e-06,2,384,0.000110766,20,24480,0,255
doheap,32,6,3.79e-07,0,0,0,8.62198e-05,15,19392,1.221e-06,2,384,0.00013194,20,27648,0,255
doheap,32,7,3.5625e-07,0,0,0,9.74697e-05,15,21696,1.23275e-06,2,384,0.000139641,20,30864,0,255
doheap,32,8,1.2585e-06,0,0,0,0.000117408,15,24000,1.22375e-06,2,384,0.000158497,20,33888,0,255
doheap,32,9,1.28025e-06,0,0,0,0.000131685,15,26304,1.198e-06,2,384,0.000177265,20,37008,0,255
doheap,32,10,9.3775e-07,0,0,0,0.000143939,15,28608,1.2085e-06,2,384,0.000193427,20,40032,0,255
doheap,32,11,6.2525e-07,0,0,0,0.00015609,15,30912,1.18975e-06,2,384,0.00020516,20,43200,0,255
doheap,32,12,6.065e-07,0,0,0,0.000181027,15,33216,1.22925e-06,2,384,0.000224309,20,46272,0,255
doheap,32,13,9.86e-07,0,0,0,0.00019168,15,35520,1.1995e-06,2,384,0.000249119,20,49440,0,255
doheap,32,14,6.44e-07,0,0,0,0.000208595,15,37824,1.1965e-06,2,384,0.000282366,20,52368,0,255
doheap,32,15,7.5175e-07,0,0,0,0.000226549,15,40128,1.22925e-06,2,384,0.000300465,20,55536,0,255
doheap,32,16,1.1735e-06,0,0,0,0.000243366,15,42432,1.224e-06,2,384,0.000331914,20,58512,0,255
doheap,32,17,2.667e-06,0,0,0,0.000256202,15,44736,1.221e-06,2,384,0.000345454,20,61728,0,255
doheap,32,18,4.04225e-06,0,0,0,0.000273519,15,47040,1.2485e-06,2,384,0.0003619,20,64704,0,255
doheap,32,19,4.186e-06,0,0,0,0.000287496,15,49344,1.2505e-06,2,384,0.000385712,20,67824,0,255
doheap,32,20,4.21075e-06,0,0,0,0.000306465,15,51648,1.25625e-06,2,384,0.000405789,20,70752,0,255
doheap,152,1,5.935e-07,0,0,0,4.4395e-05,15,27048,1.3485e-06,2,1344,6.52045e-05,20,36960,0,255
doheap,152,2,3.5775e-07,0,0,0,5.56215e-05,15,35280,1.28775e-06,2,1344,8.53185e-05,20,50400,0,255
doheap,152,3,3.2375e-07,0,0,0,6.66727e-05,15,43680,1.531e-06,2,1344,0.000103617,20,63504,0,255
doheap,152,4,3.1375e-07,0,0,0,7.92625e-05,15,51744,1.317e-06,2,1344,0.000121334,20,74928,0,255
doheap,152,5,3.0675e-07,0,0,0,9.09505e-05,15,59808,1.323e-06,2,1344,0.000136921,20,87192,0,255
doheap,152,6,3.2225e-07,0,0,0,0.00010686,15,67872,1.317e-06,2,1344,0.000153471,20,97608,0,255
doheap,152,7,3.255e-07,0,0,0,0.000115076,15,75936,1.32025e-06,2,1344,0.000169764,20,109032,0,255
doheap,152,8,3.3775e-07,0,0,0,0.000126865,15,84000,1.33e-06,2,1344,0.000187179,20,118272,0,255
doheap,152,9,3.5475e-07,0,0,0,0.000140588,15,92064,1.32625e-06,2,1344,0.0002031,20,129528,0,255
doheap,152,10,3.34e-07,0,0,0,0.000157303,15,100128,1.311e-06,2,1344,0.000220916,20,140448,0,255
doheap,152,11,5.72e-07,0,0,0,0.000185181,15,108192,1.31875e-06,2,1344,0.000250239,20,151200,0,255
doheap,152,12,7.145e-07,0,0,0,0.000219303,15,116256,1.36075e-06,2,1344,0.000283186,20,161784,0,255
doheap,152,13,9.3775e-07,0,0,0,0.000239946,15,124320,1.33e-06,2,1344,0.000328927,20,171864,0,255
doheap,152,14,7.315e-07,0,0,0,0.000264518,15,132384,1.32275e-06,2,1344,0.000364283,20,183792,0,255
doheap,152,15,2.63525e-06,0,0,0,0.000285094,15,140448,1.34125e-06,2,1344,0.000377219,20,193368,0,255
doheap,152,16,2.6885e-06,0,0,0,0.000307318,15,148512,1.34125e-06,2,1344,0.000393533,20,205296,0,255
doheap,152,17,4.043e-06,0,0,0,0.000326208,15,156576,1.35775e-06,2,1344,0.000428582,20,216216,0,255
doheap,152,18,4.318e-06,0,0,0,0.000350357,15,164640,1.36925e-06,2,1344,0.000455788,20,226632,0,255
doheap,152,19,4.4445e-06,0,0,0,0.000367209,15,172704,1.37175e-06,2,1344,0.000480186,20,236712,0,255
doheap,152,20,4.61525e-06,0,0,0,0.000388693,15,180768,1.37525e-06,2,1344,0.000506926,20,247632,0,255
doheap,248,1,7.8025e-07,0,0,0,5.02945e-05,15,42504,1.38975e-06,2,2112,7.35212e-05,20,58608,0,255
doheap,248,2,3.6075e-07,0,0,0,6.30072e-05,15,55440,1.40575e-06,2,2112,9.92752e-05,20,79992,0,255
doheap,248,3,3.72e-07,0,0,0,7.555e-05,15,68640,1.41525e-06,2,2112,0.000116297,20,101112,0,255
doheap,248,4,3.67e-07,0,0,0,9.06748e-05,15,81048,1.39075e-06,2,2112,0.000135486,20,118536,0,255
doheap,248,5,3.7725e-07,0,0,0,0.000103536,15,93984,1.3965e-06,2,2112,0.000158917,20,135960,0,255
doheap,248,6,3.84e-07,0,0,0,0.000120146,15,106656,1.4395e-06,2,2112,0.000172518,20,153120,0,255
doheap,248,7,3.9675e-07,0,0,0,0.000131297,15,119328,1.40425e-06,2,2112,0.000191226,20,170280,0,255
doheap,248,8,4.0425e-07,0,0,0,0.000146068,15,132000,1.42025e-06,2,2112,0.000213764,20,187176,0,255
doheap,248,9,4.2475e-07,0,0,0,0.000161374,15,144672,1.46175e-06,2,2112,0.000234734,20,204072,0,255
doheap,248,10,4.37e-07,0,0,0,0.000183881,15,157344,1.43775e-06,2,2112,0.00025678,20,221232,0,255
doheap,248,11,7.28e-07,0,0,0,0.000210287,15,170016,1.45075e-06,2,2112,0.00028416,20,237336,0,255
doheap,248,12,3.92e-07,0,0,0,0.00024496,15,182688,1.46425e-06,2,2112,0.000325095,20,253440,0,255
doheap,248,13,1.24375e-06,0,0,0,0.000280794,15,195360,1.44125e-06,2,2112,0.000375726,20,271128,0,255
doheap,248,14,2.43575e-06,0,0,0,0.000314491,15,208032,1.433e-06,2,2112,0.00040824,20,288552,0,255
doheap,248,15,2.98975e-06,0,0,0,0.000328848,15,220704,1.47025e-06,2,2112,0.000432995,20,303600,0,255
doheap,248,16,4.05525e-06,0,0,0,0.000356018,15,233376,1.46175e-06,2,2112,0.000457806,20,321816,0,255
doheap,248,17,3.95925e-06,0,0,0,0.000372241,15,246048,1.426e-06,2,2112,0.000492473,20,338448,0,255
doheap,248,18,3.97225e-06,0,0,0,0.000397156,15,258720,1.453e-06,2,2112,0.000520257,20,356136,0,255
doheap,248,19,4.7645e-06,0,0,0,0.00042405,15,271392,1.44625e-06,2,2112,0.000547253,20,373032,0,255
doheap,248,20,4.92975e-06,0,0,0,0.000438327,15,284064,1.44775e-06,2,2112,0.00058443,20,388608,0,255
doheap,4088,1,2.5295e-06,0,0,0,0.000288129,15,656640,5.6665e-06,2,32832,0.000401038,20,902880,0,255
doheap,4088,2,1.17225e-06,0,0,0,0.000375169,15,870048,5.78025e-06,2,32832,0.000551057,20,1251720,0,255
doheap,4088,3,1.221e-06,0,0,0,0.000471021,15,1058832,5.709e-06,2,32832,0.00067878,20,1530792,0,255
doheap,4088,4,1.56675e-06,0,0,0,0.000566213,15,1259928,5.70475e-06,2,32832,0.00081992,20,1834488,0,255
doheap,4088,5,1.7775e-06,0,0,0,0.000671391,15,1461024,5.7695e-06,2,32832,0.000959971,20,2113560,0,255
doheap,4088,6,2.17375e-06,0,0,0,0.000769967,15,1658016,5.79625e-06,2,32832,0.00109946,20,2359800,0,255
doheap,4088,7,2.624e-06,0,0,0,0.000881438,15,1855008,5.79875e-06,2,32832,0.00125183,20,2651184,0,255
doheap,4088,8,3.168e-06,0,0,0,0.00104272,15,2052000,5.84975e-06,2,32832,0.00143449,20,2889216,0,255
doheap,4088,9,5.6355e-06,0,0,0,0.00126241,15,2248992,5.94625e-06,2,32832,0.00166092,20,3172392,0,255
doheap,4088,10,6.34025e-06,0,0,0,0.0014193,15,2445984,5.9815e-06,2,32832,0.00189856,20,3439152,0,255
doheap,4088,11,8.7625e-06,0,0,0,0.00153741,15,2642976,5.78475e-06,2,32832,0.00203073,20,3714120,0,255
doheap,4088,12,5.40425e-06,0,0,0,0.00165179,15,2839968,5.7505e-06,2,32832,0.00219584,20,3956256,0,255
doheap,4088,13,5.47225e-06,0,0,0,0.00177476,15,3036960,5.72475e-06,2,32832,0.00235656,20,4231224,0,255
doheap,4088,14,5.45375e-06,0,0,0,0.00190454,15,3233952,5.76125e-06,2,32832,0.00251637,20,4489776,0,255
doheap,4088,15,7.4065e-06,0,0,0,0.0020527,15,3430944,5.7895e-06,2,32832,0.00268102,20,4731912,0,255
doheap,4088,16,6.29575e-06,0,0,0,0.00217973,15,3627936,6.31975e-06,2,32832,0.00287719,20,5006880,0,255
doheap,4088,17,6.30325e-06,0,0,0,0.00227098,15,3824928,5.7685e-06,2,32832,0.00299796,20,5281848,0,255
doheap,4088,18,6.47375e-06,0,0,0,0.00238551,15,4021920,5.72775e-06,2,32832,0.00316593,20,5536296,0,255
somap,11,1,1.80125e-06,0,0,0,3.26975e-05,20,2000,3.01522e-05,20,2000,2.89555e-05,20,2000,0,0
somap,11,2,4.15473e-05,0,0,0,9.37798e-05,36,7200,9.3338e-05,36,7200,9.14812e-05,36,7200,0,0
somap,11,3,2.81052e-05,0,0,0,0.00019081,52,15600,0.000189745,52,15600,0.000183792,52,15600,0,0
somap,11,4,2.49573e-05,0,0,0,0.000330149,72,28800,0.00032619,72,28800,0.000325623,72,28800,0,0
somap,11,5,2.68192e-05,0,0,0,0.000486728,88,44000,0.000491156,88,44000,0.000487135,88,44000,0,0
somap,11,6,2.77395e-05,0,0,0,0.000664384,104,62400,0.000687596,104,62400,0.000695224,104,62400,0,0
somap,11,7,2.95028e-05,0,0,0,0.000907149,124,86800,0.00094577,124,86800,0.000948749,124,86800,0,0
somap,11,8,3.14313e-05,0,0,0,0.00114101,140,112000,0.00119824,140,112000,0.00120628,140,112000,0,0
somap,11,9,3.62472e-05,0,0,0,0.00139274,156,140400,0.00145645,156,140400,0.00149286,156,140400,0,0
somap,11,10,3.2322e-05,0,0,0,0.00172432,176,176000,0.00179245,176,176000,0.00181089,176,176000,0,0
somap,11,11,2.66052e-05,0,0,0,0.00204498,192,211200,0.00211315,192,211200,0.00215183,192,211200,0,0
somap,11,12,2.7901e-05,0,0,0,0.00242262,208,249600,0.00247895,208,249600,0.00251118,208,249600,0,0
somap,11,13,3.43833e-05,0,0,0,0.00286919,228,296400,0.0029092,228,296400,0.00294741,228,296400,0,0
somap,11,14,3.6222e-05,0,0,0,0.0032965,244,341600,0.00334299,244,341600,0.00336959,244,341600,0,0
somap,11,15,3.94832e-05,0,0,0,0.00378547,260,390000,0.00383718,260,390000,0.00385102,260,390000,0,0
somap,11,16,4.4448e-05,0,0,0,0.00439528,280,448000,0.00452361,280,448000,0.00453192,280,448000,0,0
somap,11,17,3.99002e-05,0,0,0,0.00498432,296,503200,0.00502825,296,503200,0.0050853,296,503200,0,0
somap,11,18,5.51268e-05,0,0,0,0.0063061,312,561600,0.00614096,312,561600,0.00605242,312,561600,0,0
somap,11,19,4.13107e-05,0,0,0,0.00689405,332,630800,0.00671324,332,630800,0.00671195,332,630800,0,0
somap,11,20,5.07643e-05,0,0,0,0.00782877,348,696000,0.00767367,348,696000,0.00769136,348,696000,0,0
somap,131,1,5.4275e-07,0,0,0,3.48945e-05,20,6800,3.34407e-05,20,6800,3.221e-05,20,6800,0,0
somap,131,2,2.28718e-05,0,0,0,0.00010957,36,24480,0.000109242,36,24480,0.00010737,36,24480,0,0
somap,131,3,1.65682e-05,0,0,0,0.000217938,52,53040,0.000219376,52,53040,0.000214222,52,53040,0,0
somap,131,4,1.7202e-05,0,0,0,0.000394953,72,97920,0.000401277,72,97920,0.000394611,72,97920,0,0
somap,131,5,1.74128e-05,0,0,0,0.000593551,88,149600,0.000609464,88,149600,0.00059541,88,149600,0,0
somap,131,6,1.9407e-05,0,0,0,0.000811709,104,212160,0.000840022,104,212160,0.000829764,104,212160,0,0
somap,131,7,1.95655e-05,0,0,0,0.00110866,124,295120,0.0011427,124,295120,0.00114732,124,295120,0,0
somap,131,8,1.97712e-05,0,0,0,0.0013956,140,380800,0.0014453,140,380800,0.00145603,140,380800,0,0
somap,131,9,1.94382e-05,0,0,0,0.00171282,156,477360,0.0017826,156,477360,0.00178793,156,477360,0,0
somap,131,10,2.0301e-05,0,0,0,0.0021157,176,598400,0.00219157,176,598400,0.00221737,176,598400,0,0
somap,131,11,2.2055e-05,0,0,0,0.00248635,192,718080,0.0025785,192,718080,0.00261409,192,718080,0,0
somap,131,12,2.28398e-05,0,0,0,0.00291056,208,848640,0.00300818,208,848640,0.00306705,208,848640,0,0
somap,131,13,2.91223e-05,0,0,0,0.00345341,228,1007760,0.00353687,228,1007760,0.00360006,228,1007760,0,0
