test,bs,n,alloc,init,init_accesses,init_bytes,insert,insert_accesses,insert_bytes,search,search_accesses,search_bytes,delete,delete_accesses,delete_bytes,disk,max_mem_level
domap,131,11,8.61425e-06,0,0,0,0.0130184,832,3394560,0.00643959,416,1697280,0.0063987,416,1697280,0,255
domap,131,12,9.02e-06,0,0,0,0.0157668,912,4031040,0.00772272,456,2015520,0.00769391,456,2015520,0,255
domap,131,13,9.927e-06,0,0,0,0.0185761,976,4645760,0.00906942,488,2322880,0.00903204,488,2322880,0,255
domap,131,14,9.8285e-06,0,0,0,0.0214774,1040,5304000,0.0104982,520,2652000,0.0104239,520,2652000,0,255
domap,131,15,1.06227e-05,0,0,0,0.025201,1120,6092800,0.0123514,560,3046400,0.0122577,560,3046400,0,255
domap,131,16,1.15555e-05,0,0,0,0.0288397,1184,6843520,0.0141242,592,3421760,0.0140033,592,3421760,0,255
domap,131,17,1.22712e-05,0,0,0,0.0328666,1248,7637760,0.0160562,624,3818880,0.0159613,624,3818880,0,255
domap,131,18,1.29825e-05,0,0,0,0.03759,1328,8578880,0.0183372,664,4289440,0.018172,664,4289440,0,255
domap,131,19,1.30077e-05,0,0,0,0.0417687,1392,9465600,0.0205372,696,4732800,0.0203425,696,4732800,0,255
domap,131,20,1.3924e-05,0,0,0,0.0469596,1456,10395840,0.0230609,728,5197920,0.0228374,728,5197920,0,255
somap,227,1,2.33925e-06,0,0,0,3.96623e-05,20,10640,3.73313e-05,20,10640,3.62272e-05,20,10640,0,255
somap,227,2,6.7625e-07,0,0,0,0.000125611,36,38304,0.000121727,36,38304,0.000117427,36,38304,0,255
somap,227,3,1.03925e-06,0,0,0,0.000242185,52,82992,0.000251445,52,82992,0.000245373,52,82992,0,255
somap,227,4,1.6285e-06,0,0,0,0.00044223,72,153216,0.000446341,72,153216,0.000448933,72,153216,0,255
somap,227,5,2.9165e-06,0,0,0,0.000675824,88,234080,0.000675515,88,234080,0.000670145,88,234080,0,255
somap,227,6,2.2505e-06,0,0,0,0.000916538,104,331968,0.000951022,104,331968,0.00095378,104,331968,0,255
somap,227,7,3.29025e-06,0,0,0,0.00125675,124,461776,0.00129757,124,461776,0.00134047,124,461776,0,255
somap,227,8,2.4525e-06,0,0,0,0.0016401,140,595840,0.00169352,140,595840,0.00168134,140,595840,0,255
somap,227,9,2.6105e-06,0,0,0,0.00201048,156,746928,0.00206022,156,746928,0.00206661,156,746928,0,255
somap,227,10,3.85575e-06,0,0,0,0.00252248,176,936320,0.00254955,176,936320,0.00257235,176,936320,0,255
somap,227,11,5.06075e-06,0,0,0,0.00299087,192,1123584,0.00306151,192,1123584,0.00307994,192,1123584,0,255
somap,227,12,5.518e-06,0,0,0,0.00358494,208,1327872,0.00364081,208,1327872,0.00365387,208,1327872,0,255
somap,227,13,6.5975e-06,0,0,0,0.00427416,228,1576848,0.00434632,228,1576848,0.00434991,228,1576848,0,255
somap,227,14,6.14825e-06,0,0,0,0.00495379,244,1817312,0.00504442,244,1817312,0.00506028,244,1817312,0,255
somap,227,15,9.27775e-06,0,0,0,0.00633408,260,2074800,0.0061403,260,2074800,0.00608764,260,2074800,0,255
somap,227,16,9.037e-06,0,0,0,0.00728745,280,2383360,0.00712462,280,2383360,0.00710097,280,2383360,0,255
somap,227,17,9.79875e-06,0,0,0,0.00835337,296,2677024,0.00815059,296,2677024,0.00817438,296,2677024,0,255
somap,227,18,1.05405e-05,0,0,0,0.00947755,312,2987712,0.0092748,312,2987712,0.00925416,312,2987712,0,255
somap,227,19,1.0711e-05,0,0,0,0.0107732,332,3355856,0.0105918,332,3355856,0.0105542,332,3355856,0,255
somap,227,20,1.02645e-05,0,0,0,0.012022,348,3702720,0.0119403,348,3702720,0.0118479,348,3702720,0,255
domap,227,1,3.3415e-06,0,0,0,0.000481822,144,153216,0.000236804,72,76608,0.000235314,72,76608,0,255
domap,227,2,1.388e-06,0,0,0,0.000977646,208,331968,0.000491863,104,165984,0.000497672,104,165984,0,255
domap,227,3,2.24725e-06,0,0,0,0.00176205,288,612864,0.000903031,144,306432,0.000900462,144,306432,0,255
domap,227,4,2.1705e-06,0,0,0,0.0026502,352,936320,0.00135086,176,468160,0.00134779,176,468160,0,255
domap,227,5,1.78475e-06,0,0,0,0.00372053,416,1327872,0.00188994,208,663936,0.00190869,208,663936,0,255
domap,227,6,3.3515e-06,0,0,0,0.00513222,496,1847104,0.00262458,248,923552,0.00262291,248,923552,0,255
domap,227,7,4.1625e-06,0,0,0,0.00657746,560,2383360,0.00334564,280,1191680,0.00336452,280,1191680,0,255
domap,227,8,6.2155e-06,0,0,0,0.00819511,624,2987712,0.00412759,312,1493856,0.00414583,312,1493856,0,255
domap,227,9,8.0575e-06,0,0,0,0.0103927,704,3745280,0.00517129,352,1872640,0.00519327,352,1872640,0,255
domap,227,10,1.00425e-05,0,0,0,0.0126259,768,4494336,0.00622941,384,2247168,0.00624615,384,2247168,0,255
domap,227,11,9.82025e-06,0,0,0,0.0152343,832,5311488,0.00749432,416,2655744,0.00747199,416,2655744,0,255
domap,227,12,9.84375e-06,0,0,0,0.0183544,912,6307392,0.00900417,456,3153696,0.00897661,456,3153696,0,255
domap,227,13,1.09388e-05,0,0,0,0.0215711,976,7269248,0.0105948,488,3634624,0.0105868,488,3634624,0,255
domap,227,14,1.13467e-05,0,0,0,0.025144,1040,8299200,0.012314,520,4149600,0.0122484,520,4149600,0,255
domap,227,15,1.33693e-05,0,0,0,0.0293118,1120,9533440,0.014363,560,4766720,0.014309,560,4766720,0,255
domap,227,16,1.36413e-05,0,0,0,0.0333797,1184,10708096,0.0165037,592,5354048,0.0164288,592,5354048,0,255
domap,227,17,1.33942e-05,0,0,0,0.0378595,1248,11950848,0.0186314,624,5975424,0.0185367,624,5975424,0,255
domap,227,18,1.36095e-05,0,0,0,0.0431388,1328,13423424,0.0212049,664,6711712,0.0211332,664,6711712,0,255
domap,227,19,1.4617e-05,0,0,0,0.0481843,1392,14810880,0.0237714,696,7405440,0.023705,696,7405440,0,255
domap,227,20,1.501e-05,0,0,0,0.053711,1456,16266432,0.0264257,728,8133216,0.0262275,728,8133216,0,255
somap,4067,1,5.37875e-06,0,0,0,0.000195854,20,164240,0.000188473,20,164240,0.00018565,20,164240,0,255
somap,4067,2,1.46375e-06,0,0,0,0.000651825,36,591264,0.000657718,36,591264,0.000666209,36,591264,0,255
somap,4067,3,1.72125e-06,0,0,0,0.00139914,52,1281072,0.00141651,52,1281072,0.00142819,52,1281072,0,255
somap,4067,4,3.921e-06,0,0,0,0.00260558,72,2365056,0.00261792,72,2365056,0.0026196,72,2365056,0,255
somap,4067,5,4.21525e-06,0,0,0,0.00396541,88,3613280,0.00398678,88,3613280,0.00398299,88,3613280,0,255
somap,4067,6,4.477e-06,0,0,0,0.00562373,104,5124288,0.00564639,104,5124288,0.00564209,104,5124288,0,255
somap,4067,7,6.186e-06,0,0,0,0.00782075,124,7128016,0.00787614,124,7128016,0.00787477,124,7128016,0,255
somap,4067,8,6.64975e-06,0,0,0,0.0101374,140,9197440,0.0102178,140,9197440,0.0102199,140,9197440,0,255
somap,4067,9,5.78525e-06,0,0,0,0.0127745,156,11529648,0.0128561,156,11529648,0.0129185,156,11529648,0,255
somap,4067,10,6.2865e-06,0,0,0,0.0161099,176,14453120,0.0162079,176,14453120,0.0162096,176,14453120,0,255
somap,4067,11,1.1259e-05,0,0,0,0.0207996,192,17343744,0.0203119,192,17343744,0.0200906,192,17343744,0,255
somap,4067,12,1.1482e-05,0,0,0,0.0248935,208,20497152,0.0242611,208,20497152,0.0240423,208,20497152,0,255
somap,4067,13,1.10645e-05,0,0,0,0.0298398,228,24340368,0.0291774,228,24340368,0.0288421,228,24340368,0,255
somap,4067,14,1.49908e-05,0,0,0,0.0347693,244,28052192,0.033967,244,28052192,0.0337227,244,28052192,0,255
somap,4067,15,1.10188e-05,0,0,0,0.0400216,260,32026800,0.039202,260,32026800,0.0387826,260,32026800,0,255
somap,4067,16,1.20665e-05,0,0,0,0.046347,280,36789760,0.0452801,280,36789760,0.0449421,280,36789760,0,255
somap,4067,17,1.33912e-05,0,0,0,0.0523298,296,41322784,0.051187,296,41322784,0.0508272,296,41322784,0,255
somap,4067,18,1.31455e-05,0,0,0,0.0587,312,46118592,0.0576928,312,46118592,0.0573407,312,46118592,0,255
somap,4067,19,1.41078e-05,0,0,0,0.0662723,332,51801296,0.065248,332,51801296,0.0644357,332,51801296,0,255
somap,4067,20,1.47805e-05,0,0,0,0.0734528,348,57155520,0.0723788,348,57155520,0.0713969,348,57155520,0,255
domap,4067,1,8.82625e-06,0,0,0,0.00264519,144,2365056,0.00133018,72,1182528,0.00132032,72,1182528,0,255
domap,4067,2,3.98275e-06,0,0,0,0.00569924,208,5124288,0.00285549,104,2562144,0.00284912,104,2562144,0,255
domap,4067,3,7.438e-06,0,0,0,0.0105377,288,9460224,0.00525339,144,4730112,0.00524747,144,4730112,0,255
domap,4067,4,1.27245e-05,0,0,0,0.0161116,352,14453120,0.00800733,176,7226560,0.00800016,176,7226560,0,255
domap,4067,5,1.63615e-05,0,0,0,0.0229649,416,20497152,0.0113878,208,10248576,0.0113611,208,10248576,0,255
domap,4067,6,1.78533e-05,0,0,0,0.0323191,496,28512064,0.0159793,248,14256032,0.0159577,248,14256032,0,255
domap,4067,7,1.83545e-05,0,0,0,0.0422927,560,36789760,0.0208017,280,18394880,0.0207467,280,18394880,0,255
domap,4067,8,1.85828e-05,0,0,0,0.0536421,624,46118592,0.0263247,312,23059296,0.0262094,312,23059296,0,255
domap,4067,9,2.20583e-05,0,0,0,0.0682152,704,57812480,0.0334593,352,28906240,0.0332494,352,28906240,0,255
domap,4067,10,1.81912e-05,0,0,0,0.0829421,768,69374976,0.0404921,384,34687488,0.0402632,384,34687488,0,255
domap,4067,11,1.7381e-05,0,0,0,0.0989056,832,81988608,0.0483826,416,40994304,0.0479885,416,40994304,0,255
domap,4067,12,1.86718e-05,0,0,0,0.118489,912,97361472,0.0580191,456,48680736,0.0575876,456,48680736,0,255
domap,4067,13,1.86475e-05,0,0,0,0.137808,976,112208768,0.0675402,488,56104384,0.0671361,488,56104384,0,255
domap,4067,14,1.95188e-05,0,0,0,0.159025,1040,128107200,0.0778676,520,64053600,0.0770394,520,64053600,0,255
domap,4067,15,2.04713e-05,0,0,0,0.18396,1120,147159040,0.0897328,560,73579520,0.089162,560,73579520,0,255
domap,4067,16,2.0773e-05,0,0,0,0.207684,1184,165291136,0.10122,592,82645568,0.100674,592,82645568,0,255
domap,4067,17,2.2112e-05,0,0,0,0.233021,1248,184474368,0.113986,624,92237184,0.113029,624,92237184,0,255
domap,4067,18,2.38235e-05,0,0,0,0.263338,1328,207205184,0.128685,664,103602592,0.127335,664,103602592,0,255
domap,4067,19,2.48883e-05,0,0,0,0.291987,1392,228622080,0.142472,696,114311040,0.141533,696,114311040,0,255
soram,32,1,1.791e-06,2.10725e-06,1,192,3.09325e-06,2,200,3.79525e-06,2,200,2.368e-06,2,200,0,255
soram,32,2,1.195e-07,4.2725e-06,1,576,4.121e-06,2,400,5.24e-06,2,400,4.2355e-06,2,400,0,255
soram,32,3,6.685e-07,9.28025e-06,1,1344,5.461e-06,2,600,6.754e-06,2,600,6.0865e-06,2,600,0,255
soram,32,4,3.5875e-07,1.98745e-05,1,2880,6.93675e-06,2,800,1.35483e-05,2,800,9.74225e-06,2,800,0,255
soram,32,5,7.3e-07,4.01977e-05,1,5952,8.36075e-06,2,1000,9.25975e-06,2,1000,9.085e-06,2,1000,0,255
soram,32,6,6.7225e-07,8.4054e-05,1,12096,9.89125e-06,2,1200,1.15835e-05,2,1200,1.05718e-05,2,1200,0,255
soram,32,7,9.1625e-07,0.00016557,1,24384,1.1549e-05,2,1400,1.24405e-05,2,1400,1.2344e-05,2,1400,0,255
soram,32,8,8.0575e-07,0.000328925,1,48960,1.31203e-05,2,1600,1.34645e-05,2,1600,1.45118e-05,2,1600,0,255
soram,32,9,9.915e-07,0.000672223,1,98112,1.45912e-05,2,1800,1.5135e-05,2,1800,1.56488e-05,2,1800,0,255
soram,32,10,2.295e-06,0.00134309,1,196416,1.63722e-05,2,2000,1.78082e-05,2,2000,1.62145e-05,2,2000,0,255
soram,32,11,2.24e-06,0.00270919,1,393024,1.80088e-05,2,2200,1.84335e-05,2,2200,1.9163e-05,2,2200,0,255
soram,32,12,2.72025e-06,0.00540365,1,786240,1.98835e-05,2,2400,2.09253e-05,2,2400,1.96468e-05,2,2400,0,255
soram,32,13,4.08675e-06,0.0108799,1,1572672,2.2338e-05,2,2600,2.37838e-05,2,2600,2.21625e-05,2,2600,0,255
soram,32,14,5.67975e-06,0.0216192,1,3145536,2.61905e-05,2,2800,2.5486e-05,2,2800,2.3422e-05,2,2800,0,255
soram,32,15,6.812e-06,0.0434593,1,6291264,2.90862e-05,2,3000,2.8912e-05,2,3000,2.59228e-05,2,3000,0,255
soram,32,16,6.714e-06,0.0868232,1,12582720,3.16295e-05,2,3200,2.99125e-05,2,3200,2.62365e-05,2,3200,0,255
soram,32,17,7.01525e-06,0.173536,1,25165632,3.29482e-05,2,3400,3.15622e-05,2,3400,2.9587e-05,2,3400,0,255
soram,32,18,1.19153e-05,0.356936,1,50331456,3.60548e-05,2,3600,3.24182e-05,2,3600,3.28925e-05,2,3600,0,255
soram,32,19,1.1441e-05,0.71392,1,100663104,3.77773e-05,2,3800,3.46707e-05,2,3800,3.26095e-05,2,3800,0,255
soram,32,20,1.36207e-05,1.42392,1,201326400,4.18955e-05,2,4000,3.69655e-05,2,4000,3.44123e-05,2,4000,0,255
doram,32,1,1.9465e-06,0,0,0,2.11648e-05,8,1600,9.962e-06,4,800,9.18875e-06,4,800,0,255
doram,32,2,4.15e-07,0,0,0,2.4639e-05,8,2400,1.3652e-05,4,1200,1.30958e-05,4,1200,0,255
doram,32,3,8.975e-07,0,0,0,3.1752e-05,8,3200,1.6593e-05,4,1600,1.705e-05,4,1600,0,255
doram,32,4,4.3125e-07,0,0,0,3.7424e-05,8,4000,2.05268e-05,4,2000,2.01042e-05,4,2000,0,255
doram,32,5,6.495e-07,0,0,0,4.5278e-05,8,4800,2.33533e-05,4,2400,2.73713e-05,4,2400,0,255
doram,32,6,6.37e-07,0,0,0,5.403e-05,8,5600,2.49105e-05,4,2800,2.7318e-05,4,2800,0,255
doram,32,7,7.0975e-07,0,0,0,5.83682e-05,8,6400,3.22038e-05,4,3200,2.96905e-05,4,3200,0,255
doram,32,8,1.85125e-06,0,0,0,6.8936e-05,8,7200,3.54592e-05,4,3600,3.43565e-05,4,3600,0,255
doram,32,9,2.01275e-06,0,0,0,8.35522e-05,8,8000,4.0179e-05,4,4000,4.07345e-05,4,4000,0,255
doram,32,10,2.576e-06,0,0,0,9.46718e-05,8,8800,4.49815e-05,4,4400,4.56658e-05,4,4400,0,255
doram,32,11,2.65475e-06,0,0,0,0.000103841,8,9600,4.96315e-05,4,4800,4.95668e-05,4,4800,0,255
doram,32,12,2.6405e-06,0,0,0,0.000117306,8,10400,5.72225e-05,4,5200,5.55835e-05,4,5200,0,255
doram,32,13,2.87425e-06,0,0,0,0.000123906,8,11200,5.83585e-05,4,5600,5.81585e-05,4,5600,0,255
doram,32,14,2.76e-06,0,0,0,0.000132204,8,12000,6.33943e-05,4,6000,6.5111e-05,4,6000,0,255
doram,32,15,2.76425e-06,0,0,0,0.000147905,8,12800,6.72717e-05,4,6400,6.83917e-05,4,6400,0,255
doram,32,16,2.8345e-06,0,0,0,0.000154352,8,13600,7.35763e-05,4,6800,7.63457e-05,4,6800,0,255
doram,32,17,2.5315e-06,0,0,0,0.000161868,8,14400,7.94435e-05,4,7200,7.8838e-05,4,7200,0,255
doram,32,18,3.85325e-06,0,0,0,0.000174864,8,15200,8.79097e-05,4,7600,8.50695e-05,4,7600,0,255
doram,32,19,3.68175e-06,0,0,0,0.000191248,8,16000,8.9614e-05,4,8000,8.82892e-05,4,8000,0,255
doram,32,20,3.78525e-06,0,0,0,0.0001958,8,16800,9.39773e-05,4,8400,9.50405e-05,4,8400,0,255
soram,152,1,1.738e-06,2.895e-06,1,672,3.56e-06,2,680,4.04225e-06,2,680,2.7115e-06,2,680,0,255
soram,152,2,1.74e-07,5.544e-06,1,2016,4.96425e-06,2,1360,5.8015e-06,2,1360,4.94725e-06,2,1360,0,255
soram,152,3,5.455e-07,1.21045e-05,1,4704,6.5775e-06,2,2040,8.12875e-06,2,2040,7.7585e-06,2,2040,0,255
soram,152,4,5.52e-07,2.59808e-05,1,10080,8.71025e-06,2,2720,9.373e-06,2,2720,9.9565e-06,2,2720,0,255
soram,152,5,7.26e-07,5.90203e-05,1,20832,1.05715e-05,2,3400,1.14757e-05,2,3400,1.07963e-05,2,3400,0,255
soram,152,6,7.6375e-07,0.000111158,1,42336,1.2368e-05,2,4080,1.3713e-05,2,4080,1.2466e-05,2,4080,0,255
soram,152,7,6.21e-07,0.000218945,1,85344,1.44493e-05,2,4760,1.50627e-05,2,4760,1.55635e-05,2,4760,0,255
soram,152,8,1.425e-06,0.000448871,1,171360,1.64982e-05,2,5440,1.68648e-05,2,5440,1.65057e-05,2,5440,0,255
soram,152,9,1.2615e-06,0.000908548,1,343392,1.83728e-05,2,6120,1.97065e-05,2,6120,1.83815e-05,2,6120,0,255
soram,152,10,1.55925e-06,0.00182797,1,687456,2.0777e-05,2,6800,2.10308e-05,2,6800,2.23188e-05,2,6800,0,255
soram,152,11,3.25625e-06,0.00368053,1,1375584,2.3385e-05,2,7480,2.34298e-05,2,7480,2.2682e-05,2,7480,0,255
soram,152,12,3.3425e-06,0.00736476,1,2751840,2.53353e-05,2,8160,2.48588e-05,2,8160,2.47192e-05,2,8160,0,255
soram,152,13,4.24575e-06,0.0147822,1,5504352,2.90003e-05,2,8840,2.92812e-05,2,8840,2.70777e-05,2,8840,0,255
soram,152,14,6.648e-06,0.0296738,1,11009376,3.46753e-05,2,9520,3.2682e-05,2,9520,3.08945e-05,2,9520,0,255
soram,152,15,6.778e-06,0.0593505,1,22019424,3.63127e-05,2,10200,3.38252e-05,2,10200,3.2323e-05,2,10200,0,255
soram,152,16,1.08417e-05,0.126545,1,44039520,3.94013e-05,2,10880,3.68487e-05,2,10880,3.45423e-05,2,10880,0,255
soram,152,17,1.18458e-05,0.25284,1,88079712,4.15283e-05,2,11560,3.9318e-05,2,11560,3.65805e-05,2,11560,0,255
soram,152,18,1.24515e-05,0.503571,1,176160096,4.3174e-05,2,12240,4.1079e-05,2,12240,3.93665e-05,2,12240,0,255
soram,152,19,1.4189e-05,1.00397,1,352320864,4.62318e-05,2,12920,4.46333e-05,2,12920,4.16798e-05,2,12920,0,255
soram,152,20,1.51602e-05,2.00503,1,704642400,5.03555e-05,2,13600,4.51378e-05,2,13600,4.40842e-05,2,13600,0,255
doram,152,1,2.47125e-06,0,0,0,2.48303e-05,8,5440,1.22155e-05,4,2720,1.1321e-05,4,2720,0,255
doram,152,2,7.3175e-07,0,0,0,3.06983e-05,8,8160,1.59428e-05,4,4080,1.86913e-05,4,4080,0,255
doram,152,3,1.0165e-06,0,0,0,3.90685e-05,8,10880,2.0972e-05,4,5440,1.92332e-05,4,5440,0,255
doram,152,4,6.8625e-07,0,0,0,4.72938e-05,8,13600,2.39223e-05,4,6800,2.4299e-05,4,6800,0,255
doram,152,5,6.325e-07,0,0,0,5.49685e-05,8,16320,2.99835e-05,4,8160,2.77563e-05,4,8160,0,255
doram,152,6,6.6375e-07,0,0,0,6.93913e-05,8,19040,3.54473e-05,4,9520,3.39927e-05,4,9520,0,255
doram,152,7,2.025e-06,0,0,0,8.58948e-05,8,21760,4.03057e-05,4,10880,3.96362e-05,4,10880,0,255
doram,152,8,2.46975e-06,0,0,0,9.83455e-05,8,24480,4.74505e-05,4,12240,4.71315e-05,4,12240,0,255
doram,152,9,2.54575e-06,0,0,0,0.000114918,8,27200,5.24717e-05,4,13600,5.42518e-05,4,13600,0,255
doram,152,10,2.6285e-06,0,0,0,0.000122966,8,29920,5.78568e-05,4,14960,5.8128e-05,4,14960,0,255
doram,152,11,2.76325e-06,0,0,0,0.000131357,8,32640,6.47945e-05,4,16320,6.29978e-05,4,16320,0,255
doram,152,12,2.809e-06,0,0,0,0.00014905,8,35360,6.99165e-05,4,17680,7.10543e-05,4,17680,0,255
doram,152,13,2.93625e-06,0,0,0,0.000159635,8,38080,7.60285e-05,4,19040,7.4903e-05,4,19040,0,255
doram,152,14,2.89325e-06,0,0,0,0.000169792,8,40800,8.19478e-05,4,20400,8.29873e-05,4,20400,0,255
doram,152,15,2.75325e-06,0,0,0,0.000182965,8,43520,9.43688e-05,4,21760,9.10122e-05,4,21760,0,255
doram,152,16,3.55125e-06,0,0,0,0.000197336,8,46240,9.42563e-05,4,23120,9.51132e-05,4,23120,0,255
doram,152,17,3.4445e-06,0,0,0,0.00020805,8,48960,0.000102445,4,24480,0.000104779,4,24480,0,255
doram,152,18,3.62325e-06,0,0,0,0.00022246,8,51680,0.000107873,4,25840,0.000111088,4,25840,0,255
doram,152,19,3.9395e-06,0,0,0,0.000233897,8,54400,0.000111961,4,27200,0.000114002,4,27200,0,255
doram,152,20,4.359e-06,0,0,0,0.000253233,8,57120,0.000119324,4,28560,0.00012533,4,28560,0,255
soram,248,1,1.93625e-06,3.1645e-06,1,1056,3.7655e-06,2,1064,4.41525e-06,2,1064,3.1685e-06,2,1064,0,255
soram,248,2,5.2575e-07,6.41425e-06,1,3168,5.63375e-06,2,2128,6.5e-06,2,2128,5.7985e-06,2,2128,0,255
soram,248,3,5.3575e-07,1.4366e-05,1,7392,7.5815e-06,2,3192,8.98225e-06,2,3192,8.554e-06,2,3192,0,255
soram,248,4,5.955e-07,3.06125e-05,1,15840,9.75925e-06,2,4256,1.02513e-05,2,4256,1.10803e-05,2,4256,0,255
soram,248,5,8.85e-07,6.37277e-05,1,32736,1.19575e-05,2,5320,1.4232e-05,2,5320,1.35657e-05,2,5320,0,255
soram,248,6,6.49e-07,0.000129178,1,66528,1.41743e-05,2,6384,1.52815e-05,2,6384,1.5916e-05,2,6384,0,255
soram,248,7,1.494e-06,0.000278834,1,134112,1.6682e-05,2,7448,1.85065e-05,2,7448,1.666e-05,2,7448,0,255
soram,248,8,1.37025e-06,0.00054073,1,269280,1.89883e-05,2,8512,2.05715e-05,2,8512,2.07122e-05,2,8512,0,255
soram,248,9,1.783e-06,0.00109449,1,539616,2.14555e-05,2,9576,2.2094e-05,2,9576,2.41792e-05,2,9576,0,255
soram,248,10,7.35625e-06,0.00221458,1,1080288,2.42235e-05,2,10640,2.5327e-05,2,10640,2.5156e-05,2,10640,0,255
soram,248,11,3.3595e-06,0.00443634,1,2161632,2.7041e-05,2,11704,2.78375e-05,2,11704,2.6987e-05,2,11704,0,255
soram,248,12,3.34825e-06,0.00890743,1,4324320,2.95175e-05,2,12768,3.0789e-05,2,12768,2.91967e-05,2,12768,0,255
soram,248,13,4.00825e-06,0.0181886,1,8649696,3.62393e-05,2,13832,3.52598e-05,2,13832,3.24938e-05,2,13832,0,255
soram,248,14,6.93525e-06,0.0357018,1,17300448,3.95598e-05,2,14896,3.83058e-05,2,14896,3.53612e-05,2,14896,0,255
soram,248,15,1.1127e-05,0.0779578,1,34601952,4.2278e-05,2,15960,4.15113e-05,2,15960,3.73505e-05,2,15960,0,255
soram,248,16,1.01852e-05,0.156039,1,69204960,4.6306e-05,2,17024,4.32355e-05,2,17024,4.1504e-05,2,17024,0,255
soram,248,17,1.27368e-05,0.311238,1,138410976,4.82762e-05,2,18088,4.6334e-05,2,18088,4.38762e-05,2,18088,0,255
soram,248,18,1.38368e-05,0.61984,1,276823008,5.08402e-05,2,19152,4.94682e-05,2,19152,4.68185e-05,2,19152,0,255
soram,248,19,1.52295e-05,1.23626,1,553647072,5.40063e-05,2,20216,5.24587e-05,2,20216,4.99083e-05,2,20216,0,255
soram,248,20,1.64587e-05,2.46729,1,1107295200,5.5129e-05,2,21280,5.72335e-05,2,21280,5.5138e-05,2,21280,0,255
doram,248,1,2.627e-06,0,0,0,2.72735e-05,8,8512,1.3355e-05,4,4256,1.2662e-05,4,4256,0,255
doram,248,2,1.22175e-06,0,0,0,3.34535e-05,8,12768,1.83558e-05,4,6384,1.83165e-05,4,6384,0,255
doram,248,3,1.10925e-06,0,0,0,4.49257e-05,8,17024,2.37105e-05,4,8512,2.29725e-05,4,8512,0,255
doram,248,4,7.5125e-07,0,0,0,5.19037e-05,8,21280,2.7715e-05,4,10640,2.691e-05,4,10640,0,255
doram,248,5,8.455e-07,0,0,0,6.53237e-05,8,25536,3.30465e-05,4,12768,3.29928e-05,4,12768,0,255
doram,248,6,2.17325e-06,0,0,0,8.04035e-05,8,29792,4.1122e-05,4,14896,4.3522e-05,4,14896,0,255
doram,248,7,1.92775e-06,0,0,0,0.000102012,8,34048,4.9255e-05,4,17024,4.9304e-05,4,17024,0,255
doram,248,8,2.659e-06,0,0,0,0.000113487,8,38304,5.34112e-05,4,19152,5.4144e-05,4,19152,0,255
doram,248,9,2.69025e-06,0,0,0,0.000127683,8,42560,6.07442e-05,4,21280,6.00162e-05,4,21280,0,255
doram,248,10,2.93425e-06,0,0,0,0.000139297,8,46816,7.11575e-05,4,23408,6.66213e-05,4,23408,0,255
doram,248,11,3.00025e-06,0,0,0,0.000154686,8,51072,7.32673e-05,4,25536,7.41605e-05,4,25536,0,255
doram,248,12,2.89425e-06,0,0,0,0.000168092,8,55328,7.81225e-05,4,27664,7.87095e-05,4,27664,0,255
doram,248,13,3.09525e-06,0,0,0,0.000188466,8,59584,8.60125e-05,4,29792,9.04103e-05,4,29792,0,255
doram,248,14,2.87375e-06,0,0,0,0.000193712,8,63840,9.44155e-05,4,31920,9.29575e-05,4,31920,0,255
doram,248,15,3.96725e-06,0,0,0,0.000211432,8,68096,0.000104199,4,34048,0.000109984,4,34048,0,255
doram,248,16,3.817e-06,0,0,0,0.000226642,8,72352,0.000107983,4,36176,0.000110909,4,36176,0,255
doram,248,17,3.89525e-06,0,0,0,0.000238697,8,76608,0.000115285,4,38304,0.000121406,4,38304,0,255
doram,248,18,4.0845e-06,0,0,0,0.000251764,8,80864,0.000120131,4,40432,0.000124448,4,40432,0,255
doram,248,19,4.36425e-06,0,0,0,0.000272816,8,85120,0.000133414,4,42560,0.000137317,4,42560,0,255
doram,248,20,4.46925e-06,0,0,0,0.00028631,8,89376,0.000136295,4,44688,0.000137971,4,44688,0,255
soram,4088,1,5.313e-06,1.68022e-05,1,16416,1.66745e-05,2,16424,2.1178e-05,2,16424,1.8612e-05,2,16424,0,255
soram,4088,2,9.035e-07,4.8229e-05,1,49248,3.1756e-05,2,32848,3.71325e-05,2,32848,3.59735e-05,2,32848,0,255
soram,4088,3,8.94e-07,0.000109953,1,114912,5.22077e-05,2,49272,5.63393e-05,2,49272,5.45415e-05,2,49272,0,255
soram,4088,4,1.846e-06,0.000255248,1,246240,6.23817e-05,2,65696,6.88772e-05,2,65696,7.27557e-05,2,65696,0,255
soram,4088,5,1.597e-06,0.000528492,1,508896,8.22417e-05,2,82120,8.5786e-05,2,82120,8.73202e-05,2,82120,0,255
soram,4088,6,2.2345e-06,0.0010876,1,1034208,9.6205e-05,2,98544,0.000102614,2,98544,0.000100919,2,98544,0,255
soram,4088,7,3.36675e-06,0.00223611,1,2084832,0.00011211,2,114968,0.000116536,2,114968,0.000118027,2,114968,0,255
soram,4088,8,3.69975e-06,0.00453396,1,4186080,0.000130382,2,131392,0.000137383,2,131392,0.000138247,2,131392,0,255
soram,4088,9,5.64325e-06,0.00929266,1,8388576,0.00015552,2,147816,0.000165006,2,147816,0.000154616,2,147816,0,255
soram,4088,10,6.41925e-06,0.0186205,1,16793568,0.000172677,2,164240,0.000174493,2,164240,0.000177961,2,164240,0,255
